A,B,KEY,TIER,A_COL,B_COL,MATCHED,A_DISTINCT,B_DISTINCT,MATCH_RATE,CONFIDENCE,SAMPLE,RUN_ID,BUILT_AT
FED_ATF_FFL,FED_CMS_PART_D_PRESCRIBERS,NAME@ZIP,CORROBORATED,USER_LICENSE_NAME+USER_MAIL_ZIP_CODE,PRSCRBR_LAST_ORG_NAME+PRSCRBR_ZIP5,5,65102.0,1310291.0,0.0,0.34,"[
  ""WEEKS|31768"",
  ""CONLEY|50322"",
  ""GALLEGOS|87120"",
  ""HALBROOKS|35640""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_CMS_NURSING_HOME_DEFICIENCIES,FED_DEA_ARCOS_FULL,NAME@ZIP,CORROBORATED,PROVIDER_NAME+ZIP_CODE,BUYER_NAME+BUYER_ZIP,5,14632.0,127173.0,0.0,0.34,"[
  ""CARE CENTER EAGLE HEALTH REHABILITATION ROMAN|24540"",
  ""HERITAGE NURSING REHAB SKILLED VILLAGE|14740"",
  ""MAPLEWOOD PRAIRIE SAUK|53583"",
  ""HOME INDIANA VETERANS|47906""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_CMS_MEDICARE_DURABLE_MEDICAL_EQUIPMENT_DEVICES_SUPPLIES_BY_REFER,FED_FAA_AIRCRAFT_REGISTRY,NAME@ZIP,CORROBORATED,RFRG_PRVDR_LAST_NAME_ORG+RFRG_PRVDR_ZIP5,NAME+ZIP_CODE,5,369152.0,205605.0,0.0,0.34,"[
  ""FRIESEN|96001"",
  ""ME|85259"",
  ""STEPHENS|72202"",
  ""PATEL|16335""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_CMS_MEDICARE_DURABLE_MEDICAL_EQUIPMENT_DEVICES_SUPPLIES_BY_REFER,FED_EPA_TRI_FACILITY,NAME@ZIP,CORROBORATED,RFRG_PRVDR_LAST_NAME_ORG+RFRG_PRVDR_ZIP5,FACILITY_NAME+ZIP_CODE,5,369152.0,63963.0,0.0,0.34,"[
  ""BRIEN O|63110"",
  ""LANE|24151"",
  ""JACKSON|85201"",
  ""OTTENWELLER|46808""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_CMS_MEDICARE_PROVIDER,FED_FEC_COMMITTEE_TO_CANDIDATE,NAME@ZIP,CORROBORATED,RNDRNG_PRVDR_LAST_ORG_NAME+RNDRNG_PRVDR_ZIP5,NAME+ZIP_CODE,5,1204005.0,17747.0,0.0,0.34,"[
  ""EPPSTEIN|76109"",
  ""WALMART|50320"",
  ""WALMART|72712"",
  ""WALMART|72716""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_IRS_AUTO_REVOCATIONS,ST_NYC_CFB_CAMPAIGN_2001_CONTRIBUTION,NAME@ZIP,CORROBORATED,LEGAL_NAME+ZIP_CODE,NAME+ZIP,5,1149844.0,120204.0,0.0,0.34,"[
  ""ASSOC KOREAN MUSIC TRADITIONAL|11354"",
  ""LICENSED NURSES PRACTICAL|10036"",
  ""BEACH CEDAR CLUB GROVE|10310"",
  ""BASEBALL CHARITABLE HOME TR|13326""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_CMS_MEDICARE_DURABLE_MEDICAL_EQUIPMENT_DEVICES_SUPPLIES_BY_REFER,FED_EPA_ICIS_ICIS_AIR_FACILITIES,NAME@ZIP,CORROBORATED,RFRG_PRVDR_LAST_NAME_ORG+RFRG_PRVDR_ZIP5,FACILITY_NAME+ZIP_CODE,5,369152.0,270351.0,0.0,0.34,"[
  ""PERDUE|21801"",
  ""DURHAM|65536"",
  ""OTTENWELLER|46808"",
  ""DANIEL|36853""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_IRS_AUTO_REVOCATIONS,ST_NYC_CFB_CAMPAIGN_2021_CONTRIBUTIONS,NAME@ZIP,CORROBORATED,LEGAL_NAME+ZIP_CODE,NAME+ZIP,5,1149844.0,236829.0,0.0,0.34,"[
  ""BARBARO ROBBY|90405"",
  ""TAYLOR ZANTHEA|11216"",
  ""MONIQUE MOON|90731"",
  ""AMERICAN FEDERATION TEACHER|20001""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_CMS_MEDICARE_PHYSICIAN_OTHER_PRACTITIONERS_BY_PROVIDER_AND_SERVI,FED_FEC_COMMITTEE_TO_CANDIDATE,NAME@ZIP,CORROBORATED,RNDRNG_PRVDR_LAST_ORG_NAME+RNDRNG_PRVDR_ZIP5,NAME+ZIP_CODE,5,1125418.0,17747.0,0.0,0.34,"[
  ""EPPSTEIN|76109"",
  ""WALMART|50320"",
  ""WALMART|72712"",
  ""WALMART|72716""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_OSHA_ITA_300A_SUMMARY_2024,ST_NYC_CFB_CAMPAIGN_2009_CONTRIBUTION,NAME@ZIP,CORROBORATED,ESTABLISHMENT_NAME+ZIP_CODE,NAME+ZIP,5,360069.0,93773.0,0.0,0.34,"[
  ""CENTER HARBOR KINGS MULTICARE|10469"",
  ""CONSTRUCTION HUDSON MERIDIAN|10006"",
  ""FULBRIGHT JAWORSKI|10103"",
  ""NIZER PHILLIPS|10103""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_EPA_GHGRP_FACILITY,FED_NTSB_AVIATION_AIRCRAFT,NAME@ZIP,CORROBORATED,FACILITY_NAME+ZIP,OPER_NAME+OWNER_ZIP,5,12485.0,14890.0,0.0,0.34,"[
  ""CENTER GEISINGER MEDICAL|17822"",
  ""ILLINOIS SOUTHERN UNIVERSITY|62901"",
  ""STATE UNIVERSITY UTAH|84322"",
  ""SCEPTER|37185""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_OSHA_ITA_300A_SUMMARY_2024,ST_NYC_CFB_CAMPAIGN_2001_CONTRIBUTION,NAME@ZIP,CORROBORATED,ESTABLISHMENT_NAME+ZIP_CODE,NAME+ZIP,5,360069.0,120204.0,0.0,0.34,"[
  ""ADLER BALIN CERTILMAN HYMAN|11554"",
  ""CARE CENTER HAVEN HEALTH MANOR|11691"",
  ""CONSTRUCTION HALCYON|10570"",
  ""WDF|10550""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_FAA_AIRCRAFT_REGISTRY,ST_NYC_CFB_CAMPAIGN_2013_CONTRIBUTION,NAME@ZIP,CORROBORATED,NAME+ZIP_CODE,NAME+ZIP,5,205605.0,124226.0,0.0,0.34,"[
  ""DAVIS DONEL|11423"",
  ""ANDREW STERN|10012"",
  ""CLYDE VANEL|11411"",
  ""CONES GLORIA T|11234""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_CMS_MEDICARE_DURABLE_MEDICAL_EQUIPMENT_DEVICES_SUPPLIES_BY_SUPPL,FED_CMS_NURSING_HOME,NAME@ZIP,CORROBORATED,SUPLR_PRVDR_LAST_NAME_ORG+SUPLR_PRVDR_ZIP5,PROVIDER_NAME+ZIP_CODE,5,49703.0,14700.0,0.0,0.34,"[
  ""CONRAD HEALTH LOGAN|59425"",
  ""CALIFORNIA CHULA HOME VETERANS VISTA|91911"",
  ""HEALTH LAKEWOOD SYSTEM|56479"",
  ""CENTER HEALTHCARE REGIONAL WINNER|57580""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_SAM_EXCLUSIONS_FULL_R2,FED_USCG_NRC_INCIDENT_REPORTS,NAME@ZIP,CORROBORATED,NAME+ZIP_CODE,RESPONSIBLE_COMPANY+RESPONSIBLE_ZIP,5,7281.0,15011.0,0.1,0.34,"[
  ""ADAMS PACKING POINT|97121"",
  ""MIDSTREAM PARTNERS SUMMIT|77002"",
  ""MFA|65201"",
  ""AMERICAN DISTILLATION|28451""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_CMS_SKILLED_NURSING_FACILITY_ENROLLMENTS,FED_DEA_ARCOS_FULL,NAME@ZIP,CORROBORATED,NURSING_HOME_PROVIDER_NAME+ZIP_CODE,BUYER_NAME+BUYER_ZIP,5,14044.0,127173.0,0.0,0.34,"[
  ""CARE CENTER EAGLE HEALTH REHABILITATION ROMAN|24540"",
  ""HERITAGE NURSING REHAB SKILLED VILLAGE|14740"",
  ""MAPLEWOOD PRAIRIE SAUK|53583"",
  ""HOME INDIANA VETERANS|47906""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_CMS_HOSPICE,FED_CMS_MEDICARE_PROVIDER,NAME@ZIP,CORROBORATED,FACILITY_NAME+ZIP_CODE,RNDRNG_PRVDR_LAST_ORG_NAME+RNDRNG_PRVDR_ZIP5,5,6837.0,1204005.0,0.1,0.34,"[
  ""CLAY COUNTY DEPARTMENT HEALTH|62839"",
  ""MARYLAND UPMC WESTERN|21502"",
  ""COUNTY HOSPICE LITCHFIELD NURSE VISITING|06098"",
  ""CENTER MEDICAL PIONEER|59011""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_SEC_13F_FILERS,FED_SEC_INVESTMENT_COMPANY_SERIES_CLASS,NAME@ZIP,CORROBORATED,FILINGMANAGER_NAME+FILINGMANAGER_ZIPCODE,SERIES_NAME+ZIP_CODE,5,18430.0,18361.0,0.0,0.34,"[
  ""CAP FUND GROWTH NEEDHAM SMALL|10177"",
  ""FUND GROWTH NEEDHAM|10177"",
  ""INSURANCE LIFE PRINCIPAL|50392"",
  ""AGGRESSIVE FUND GROWTH NEEDHAM|10177""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_FAA_REGISTRY,ST_NYC_CFB_CAMPAIGN_2013_CONTRIBUTION,NAME@ZIP,CORROBORATED,NAME+ZIP_CODE,NAME+ZIP,5,205343.0,124226.0,0.0,0.34,"[
  ""DAVIS DONEL|11423"",
  ""ANDREW STERN|10012"",
  ""CLYDE VANEL|11411"",
  ""CONES GLORIA T|11234""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
IRS527_8871_ORGS,IRS527_8872_REPORTS,NAME@ZIP,CORROBORATED,ORGANIZATION_NAME+MAILING_ZIP,CONTACT_NAME+CONTACT_ZIP,5,62076.0,5651.0,0.1,0.34,"[
  ""A BRIAN LEE|27607"",
  ""A BRIAN LEE|27520"",
  ""BOYD CURRY LEONARD|33607"",
  ""41ST ASSEMBLY COMMITTEE DISTRICT|91016""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_CMS_HOME_HEALTH_AGENCY_ENROLLMENTS,FED_FAA_REGISTRY,NAME@ZIP,CORROBORATED,ORGANIZATION_NAME+ZIP_CODE,NAME+ZIP_CODE,5,11478.0,205343.0,0.0,0.34,"[
  ""CENTER KALISPELL MEDICAL REGIONAL|59901"",
  ""CENTER KNIGHTON MEDICAL WILLIS|71103"",
  ""ALAMOSA COUNTY|81101"",
  ""CAPE COUNTY MAY|08210""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_CMS_HOME_HEALTH_AGENCY_ENROLLMENTS,FED_FEC_INDIV_CONTRIBUTIONS,NAME@ZIP,CORROBORATED,ORGANIZATION_NAME+ZIP_CODE,NAME+ZIP_CODE,5,11478.0,5251703.0,0.0,0.34,"[
  ""CARROLL HEALTH SYSTEMS WEST|71263"",
  ""BAND CHIPPEWA EARTH WHITE|56591"",
  ""BAND CHEROKEE EASTERN INDIANS|28719"",
  ""HEALTH HOME QUEST|91502""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_CMS_FACILITY_LEVEL_MINIMUM_DATA_SET_FREQUENCY,FED_DEA_ARCOS_FULL,NAME@ZIP,CORROBORATED,PROVIDER_NAME+ZIP_CODE,BUYER_NAME+BUYER_ZIP,5,14695.0,127173.0,0.0,0.34,"[
  ""CARE CENTER EAGLE HEALTH REHABILITATION ROMAN|24540"",
  ""HERITAGE NURSING REHAB SKILLED VILLAGE|14740"",
  ""MAPLEWOOD PRAIRIE SAUK|53583"",
  ""HOME INDIANA VETERANS|47906""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_FCC_LICENSING,XC_MAPPING_POLICE_VIOLENCE,NAME@ZIP,CORROBORATED,ENTITY_NAME+ZIP_CODE,VICTIM_S_NAME+ZIPCODE,5,1502987.0,15269.0,0.0,0.34,"[
  ""C HENRY TAYLOR|37777"",
  ""HASTY TERRY|29040"",
  ""ANDREW KRASNANSKY W|18055"",
  ""RAY WYATT|92284""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_IRS_REVOCATION,ST_NYC_CFB_CAMPAIGN_2001_CONTRIBUTION,NAME@ZIP,CORROBORATED,LEGAL_NAME+ZIP_CODE,NAME+ZIP,5,1149230.0,120204.0,0.0,0.34,"[
  ""ASSOC KOREAN MUSIC TRADITIONAL|11354"",
  ""LICENSED NURSES PRACTICAL|10036"",
  ""BEACH CEDAR CLUB GROVE|10310"",
  ""BASEBALL CHARITABLE HOME TR|13326""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_DOL_OLMS,FED_FEC_INDIV_CONTRIBUTIONS,NAME@ZIP,CORROBORATED,MAIL_LASTNAME+ZIP,NAME+ZIP_CODE,5,129112.0,5251703.0,0.0,0.34,"[
  ""DAVIS WARREN|20001"",
  ""LINVILLE|38663"",
  ""PAUL|49423"",
  ""MILLER|21230""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_CMS_MEDICARE_DURABLE_MEDICAL_EQUIPMENT_DEVICES_SUPPLIES_BY_SUPPL,FED_FEC_COMMITTEE_TO_CANDIDATE,NAME@ZIP,CORROBORATED,SUPLR_PRVDR_LAST_NAME_ORG+SUPLR_PRVDR_ZIP5,NAME+ZIP_CODE,5,49703.0,17747.0,0.0,0.34,"[
  ""WALMART|50320"",
  ""WALMART|72712"",
  ""SAFEWAY|94306"",
  ""SAFEWAY|94114""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_OSHA_ITA_300A_SUMMARY_2025,FED_SAM_EXCLUSIONS,NAME@ZIP,CORROBORATED,ESTABLISHMENT_NAME+ZIP_CODE,ENTITY_NAME+ZIP,5,375575.0,7722.0,0.1,0.34,"[
  ""INDUSTRIES PERFORMANCE|25801"",
  ""INDUSTRIAL RESOURCES|26554"",
  ""BUILDERS MARTINEZ SUPPLY|34946"",
  ""ELECTRIC INDUSTRIES VIRGINIA WEST|26554""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_CMS_DIALYSIS,FED_OSHA_ITA_CASE_DETAIL_2025,NAME@ZIP,CORROBORATED,FACILITY_NAME+ZIP_CODE,ESTABLISHMENT_NAME+ZIP_CODE,5,7556.0,33457.0,0.1,0.34,"[
  ""AUSTIN CAMPUS CHILDREN HOSPITAL NORTH S TEXAS|78717"",
  ""CENTER GRACE MEDICAL|21223"",
  ""CATHERINE HOSPITAL SIENA ST|11787"",
  ""GENERAL GENEVA HOSPITAL|14456""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_CMS_HOSPICE,FED_CMS_MEDICARE_PHYSICIAN_OTHER_PRACTITIONERS_BY_PROVIDER_AND_SERVI,NAME@ZIP,CORROBORATED,FACILITY_NAME+ZIP_CODE,RNDRNG_PRVDR_LAST_ORG_NAME+RNDRNG_PRVDR_ZIP5,5,6837.0,1125418.0,0.1,0.34,"[
  ""CLAY COUNTY DEPARTMENT HEALTH|62839"",
  ""MARYLAND UPMC WESTERN|21502"",
  ""CENTER MEDICAL PIONEER|59011"",
  ""COUNTY HOSPICE LITCHFIELD NURSE VISITING|06098""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_CMS_HOME_HEALTH_AGENCY_ENROLLMENTS,FED_FAA_AIRCRAFT_REGISTRY,NAME@ZIP,CORROBORATED,ORGANIZATION_NAME+ZIP_CODE,NAME+ZIP_CODE,5,11478.0,205605.0,0.0,0.34,"[
  ""CENTER KALISPELL MEDICAL REGIONAL|59901"",
  ""CENTER KNIGHTON MEDICAL WILLIS|71103"",
  ""ALAMOSA COUNTY|81101"",
  ""CAPE COUNTY MAY|08210""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_CMS_PART_D_PRESCRIBERS,FED_OSHA_ITA_CASE_DETAIL_2025,NAME@ZIP,CORROBORATED,PRSCRBR_LAST_ORG_NAME+PRSCRBR_ZIP5,ESTABLISHMENT_NAME+ZIP_CODE,5,1310291.0,33457.0,0.0,0.34,"[
  ""FREEMAN|40391"",
  ""ROGERS|55374"",
  ""CLARK|89106"",
  ""OTTENWELLER|46808""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_IRS_REVOCATION,ST_NYC_CFB_CAMPAIGN_2021_CONTRIBUTIONS,NAME@ZIP,CORROBORATED,LEGAL_NAME+ZIP_CODE,NAME+ZIP,5,1149230.0,236829.0,0.0,0.34,"[
  ""BARBARO ROBBY|90405"",
  ""TAYLOR ZANTHEA|11216"",
  ""MONIQUE MOON|90731"",
  ""AMERICAN FEDERATION TEACHER|20001""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_CMS_HOSPICE,FED_CMS_MEDICARE_DURABLE_MEDICAL_EQUIPMENT_DEVICES_SUPPLIES_BY_SUPPL,NAME@ZIP,CORROBORATED,FACILITY_NAME+ZIP_CODE,SUPLR_PRVDR_LAST_NAME_ORG+SUPLR_PRVDR_ZIP5,5,6837.0,49703.0,0.1,0.34,"[
  ""HOSPITAL METHODIST NICOLLET PARK|55426"",
  ""CENTRAL COAST HEALTH HOME|93401"",
  ""CENTER GUNDERSEN LUTHERAN MEDICAL|54601"",
  ""AGENCY COUNTRY HEALTH HOME HOSPICE NORTH|03561""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_CMS_FACILITY_LEVEL_MINIMUM_DATA_SET_FREQUENCY,FED_CMS_MEDICARE_DURABLE_MEDICAL_EQUIPMENT_DEVICES_SUPPLIES_BY_SUPPL,NAME@ZIP,CORROBORATED,PROVIDER_NAME+ZIP_CODE,SUPLR_PRVDR_LAST_NAME_ORG+SUPLR_PRVDR_ZIP5,5,14695.0,49703.0,0.0,0.34,"[
  ""CALIFORNIA CHULA HOME VETERANS VISTA|91911"",
  ""CENTER HEALTHCARE REGIONAL WINNER|57580"",
  ""CONRAD HEALTH LOGAN|59425"",
  ""HEALTH LAKEWOOD SYSTEM|56479""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_EPA_TRI_FACILITY,FED_NTSB_AVIATION_EVENTS,NAME@ZIP,CORROBORATED,FACILITY_NAME+ZIP_CODE,APT_NAME+EV_SITE_ZIPCODE,5,63963.0,15605.0,0.0,0.34,"[
  ""BROWNWOOD|76801"",
  ""WESTPORT|98595"",
  ""GALION|44833"",
  ""EL RENO|73036""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_SEC_13F_FILERS,ST_NYC_CFB_CAMPAIGN_2013_CONTRIBUTION,NAME@ZIP,CORROBORATED,FILINGMANAGER_NAME+FILINGMANAGER_ZIPCODE,NAME+ZIP,5,18430.0,124226.0,0.0,0.34,"[
  ""MICHAEL SALZHAUER|10012"",
  ""CHERYL SABAN|90067"",
  ""COMMUNICATIONS VERIZON|10007"",
  ""GEORGE SOROS|10106""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
CA_LOBBY_CHG_LOG,FED_CMS_HOSPITAL_GENERAL,NAME@ZIP,CORROBORATED,FILER_FULL_NAME+FILER_ZIP,FACILITY_NAME+ZIP_CODE,5,10498.0,5427.0,0.1,0.34,"[
  ""CENTER TARZANA TREATMENT|91356"",
  ""CEDARS CENTER MEDICAL SINAI|90048"",
  ""CENTER LINDA LOMA MEDICAL UNIVERSITY|92354"",
  ""HOSPITAL MEMORIAL SHARP|92123""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_DOL_OLMS,FED_EPA_SDWA_SDWA_PUB_WATER_SYSTEMS,NAME@ZIP,CORROBORATED,MAIL_LASTNAME+ZIP,PWS_NAME+ZIP_CODE,5,129112.0,395686.0,0.0,0.34,"[
  ""JOPPRU|56701"",
  ""BENSON|56215"",
  ""TAYLOR|48180"",
  ""GROVE|45377""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_CMS_HOSPICE_ENROLLMENTS,FED_CMS_NURSING_HOME_PENALTIES,NAME@ZIP,CORROBORATED,ORGANIZATION_NAME+ZIP_CODE,PROVIDER_NAME+ZIP_CODE,5,6064.0,6831.0,0.1,0.34,"[
  ""AUTHORITY COVE HOUSING SPANISH|73099"",
  ""CAMILLUS CENTER HEALTH ST|53226"",
  ""CENTER HEALTHCARE JEWISH|01609"",
  ""EDEN HOME|78130""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_SEC_CLOSED_END_FUND_INFORMATION,FED_SEC_DERA_SUB_2025Q1,CIK,STEEL,CIK,CIK,3,973.0,5672.0,0.3,0.339,"[
  ""0001571329"",
  ""0002012980"",
  ""0001843974""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_CMS_PART_D_PRESCRIBERS,FED_CMS_POS_OTHER,CCN~NPI,BRIDGE,,,14594,1416883.0,41262.0,35.4,0.337,"[
  ""242004 -> 1003878760"",
  ""103042 -> 1396767521"",
  ""112016 -> 1366447187"",
  ""171307 -> 1780210765""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_FAC_SINGLE_AUDIT,IRS527_DIRECTORS_OFFICERS,EIN,STEEL,AUDITEE_EIN,EIN,21,68126.0,58881.0,0.0,0.336,"[
  ""942428618"",
  ""680412350"",
  ""576024198"",
  ""261799615""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_FAC_SINGLE_AUDIT,IRS527_8871_ORGS,EIN,STEEL,AUDITEE_EIN,EIN,21,68126.0,58915.0,0.0,0.336,"[
  ""942428618"",
  ""680412350"",
  ""576024198"",
  ""261799615""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_OSHA_ITA_300A_SUMMARY_2025,IRS527_RELATED_ENTITIES,EIN,STEEL,EIN,EIN,5,106218.0,8979.0,0.1,0.336,"[
  ""571058950"",
  ""863479399"",
  ""954558242"",
  ""943256490""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_SEC_CLOSED_END_FUND_INFORMATION,FED_SEC_EDGAR_FINANCIALS,CIK,STEEL,CIK,CIK,4,973.0,8112.0,0.4,0.336,"[
  ""0001326003"",
  ""0001571329"",
  ""0002012980"",
  ""0001843974""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_CMS_OPEN_PAYMENTS_PROFILE_SUPPLEMENT,FED_CMS_POS_OTHER,CCN~NPI,BRIDGE,,,13721,1681790.0,41262.0,33.3,0.33,"[
  ""171314 -> 1033585609"",
  ""242004 -> 1255695797"",
  ""142008 -> 1013918804"",
  ""111303 -> 1669095790""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_CMS_FISCAL_INTERMEDIARY_SHARED_SYSTEM_ATTENDING_AND_RENDERING,FED_CMS_MEDICARE_INPATIENT_HOSPITALS_BY_PROVIDER_AND_SERVICE,CCN~NPI,BRIDGE,,,880,2047826.0,2906.0,30.3,0.32,"[
  ""190300 -> 1568715662"",
  ""110209 -> 1861119869"",
  ""140082 -> 1346238177"",
  ""030154 -> 1982335865""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_CMS_PARTD_PRESCRIBER_DRUG,FED_CMS_POS_OTHER,CCN~NPI,BRIDGE,,,12364,1057566.0,41262.0,30.0,0.319,"[
  ""102024 -> 1083699276"",
  ""063036 -> 1538261235"",
  ""143029 -> 1346263647"",
  ""102021 -> 1700195732""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_CMS_MEDICARE_INPATIENT_HOSPITALS_BY_PROVIDER,FED_CMS_OPEN_PAYMENTS,CCN~NPI,BRIDGE,,,899,3044.0,979136.0,29.5,0.317,"[
  ""190300 -> 1417900580"",
  ""110100 -> 1619986478"",
  ""450143 -> 1699370346"",
  ""440200 -> 1104879352""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_CMS_MEDICARE_INPATIENT_HOSPITALS_BY_PROVIDER,FED_CMS_OPEN_PAYMENTS_2023,CCN~NPI,BRIDGE,,,880,3044.0,933619.0,28.9,0.315,"[
  ""050778 -> 1043515067"",
  ""110209 -> 1407963952"",
  ""110209 -> 1003033135"",
  ""370083 -> 1588681126""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_CMS_MEDICARE_INPATIENT_HOSPITALS_BY_PROVIDER_AND_SERVICE,FED_CMS_ORDER_AND_REFERRING,CCN~NPI,BRIDGE,,,835,2906.0,2018350.0,28.7,0.315,"[
  ""370240 -> 1154882975"",
  ""390272 -> 1750878930"",
  ""390272 -> 1710400304"",
  ""010120 -> 1275581449""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_CMS_MEDICARE_INPATIENT_HOSPITALS_BY_PROVIDER,FED_CMS_OPEN_PAYMENTS_2022,CCN~NPI,BRIDGE,,,821,3044.0,856696.0,27.0,0.309,"[
  ""010052 -> 1952634248"",
  ""370240 -> 1790097798"",
  ""140082 -> 1629002860"",
  ""140082 -> 1578513602""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_CMS_MEDICARE_INPATIENT_HOSPITALS_BY_PROVIDER_AND_SERVICE,FED_CMS_OPEN_PAYMENTS_PROFILE_SUPPLEMENT,CCN~NPI,BRIDGE,,,760,2906.0,1681790.0,26.2,0.306,"[
  ""370240 -> 1982283990"",
  ""140197 -> 1770145278"",
  ""140197 -> 1588976245"",
  ""140082 -> 1992778534""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_CMS_MEDICARE_DURABLE_MEDICAL_EQUIPMENT_DEVICES_SUPPLIES_BY_REFER,FED_CMS_POS_OTHER,CCN~NPI,BRIDGE,,,9454,381228.0,41262.0,22.9,0.296,"[
  ""142008 -> 1568608180"",
  ""171309 -> 1255436812"",
  ""113037 -> 1629632211"",
  ""171328 -> 1134742737""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_CMS_OPEN_PAYMENTS,FED_CMS_POS_OTHER,CCN~NPI,BRIDGE,,,9404,979136.0,41262.0,22.8,0.295,"[
  ""171325 -> 1891080263"",
  ""050778 -> 1124225164"",
  ""041328 -> 1053318147"",
  ""111303 -> 1891786299""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_CMS_OPEN_PAYMENTS_2023,FED_CMS_POS_OTHER,CCN~NPI,BRIDGE,,,9224,933619.0,41262.0,22.4,0.294,"[
  ""102021 -> 1417108291"",
  ""171306 -> 1841254521"",
  ""111303 -> 1013909159"",
  ""112012 -> 1477597979""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_CMS_MEDICARE_OUTPATIENT_HOSPITALS_BY_PROVIDER_AND_SERVICE,FED_CMS_QUALITY_PAYMENT_PROGRAM_EXPERIENCE,CCN~NPI,BRIDGE,,,686,3126.0,453202.0,21.9,0.292,"[
  ""493301 -> 1609850882"",
  ""050778 -> 1801035134"",
  ""370779 -> 1487184537"",
  ""370779 -> 1659358711""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_CMS_OPEN_PAYMENTS_2022,FED_CMS_POS_OTHER,CCN~NPI,BRIDGE,,,8744,856696.0,41262.0,21.2,0.29,"[
  ""171325 -> 1780724880"",
  ""041328 -> 1427578954"",
  ""182006 -> 1225332133"",
  ""112016 -> 1487774303""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
