id	status	score	a	a_key	c	c_key	a_schema	c_schema	a_rows	c_rows	via	via_count	tags	look_for	charts	traps	found	finding_ids	by	date
H:HEALTH__FED_CMS_MEDICARE_DURABLE_MEDICAL_EQUIPMENT_DEVICES_SUPPLIES_BY_SUPPL~JUSTICE__FED_FTC_DATASETS	skip	-12.5	HEALTH__FED_CMS_MEDICARE_DURABLE_MEDICAL_EQUIPMENT_DEVICES_SUPPLIES_BY_SUPPL	NPI	JUSTICE__FED_FTC_DATASETS	EIN	HEALTH	JUSTICE	440670	1004	NPI to EIN via FED_CMS_NPPES	1	MONEY PEOPLE CROSS HOP TRAP	does it land: share of FED_CMS_MEDICARE_DURABLE_MEDICAL_EQUIPMENT_DEVICES_SUPPLIES_BY_SUPPL NPI values that reach a EIN through the crosswalk, and on to FED_FTC_DATASETS :: flow diagram | gap: AVG_SUPLR_MDCR_ALOWD_AMT in FED_CMS_MEDICARE_DURABLE_MEDICAL_EQUIPMENT_DEVICES_SUPPLIES_BY_SUPPL for matched vs unmatched :: paired bars	flow_diagram paired_bars	bene-cc-pct-two-scales dme-referrer-columns-lie ein-and-cik-width-mismatch reach-is-not-a-usable-join	auto-skip at build: every crosswalk here is unusable, a known-empty key or a label that means different things on each side		build	2026-09-24
H:HEALTH__FED_CMS_MEDICARE_PHYSICIAN_OTHER_PRACTITIONERS_BY_PROVIDER_AND_SERVI~JUSTICE__FED_FTC_DATASETS	skip	-12.5	HEALTH__FED_CMS_MEDICARE_PHYSICIAN_OTHER_PRACTITIONERS_BY_PROVIDER_AND_SERVI	NPI	JUSTICE__FED_FTC_DATASETS	EIN	HEALTH	JUSTICE	11039787	1004	NPI to EIN via FED_CMS_NPPES	1	MONEY PEOPLE CROSS HOP TRAP	does it land: share of FED_CMS_MEDICARE_PHYSICIAN_OTHER_PRACTITIONERS_BY_PROVIDER_AND_SERVI NPI values that reach a EIN through the crosswalk, and on to FED_FTC_DATASETS :: flow diagram | gap: AVG_MDCR_ALOWD_AMT in FED_CMS_MEDICARE_PHYSICIAN_OTHER_PRACTITIONERS_BY_PROVIDER_AND_SERVI for matched vs unmatched :: paired bars	flow_diagram paired_bars	ein-and-cik-width-mismatch reach-is-not-a-usable-join	auto-skip at build: every crosswalk here is unusable, a known-empty key or a label that means different things on each side		build	2026-09-24
H:HEALTH__FED_CMS_MEDICARE_PHYSICIAN_OTHER_PRACTITIONERS_BY_PROVIDER~JUSTICE__FED_FTC_DATASETS	skip	-12.5	HEALTH__FED_CMS_MEDICARE_PHYSICIAN_OTHER_PRACTITIONERS_BY_PROVIDER	NPI	JUSTICE__FED_FTC_DATASETS	EIN	HEALTH	JUSTICE	1296739	1004	NPI to EIN via FED_CMS_NPPES	1	MONEY PEOPLE CROSS HOP TRAP	does it land: share of FED_CMS_MEDICARE_PHYSICIAN_OTHER_PRACTITIONERS_BY_PROVIDER NPI values that reach a EIN through the crosswalk, and on to FED_FTC_DATASETS :: flow diagram | gap: TOT_MDCR_ALOWD_AMT in FED_CMS_MEDICARE_PHYSICIAN_OTHER_PRACTITIONERS_BY_PROVIDER for matched vs unmatched :: paired bars	flow_diagram paired_bars	ein-and-cik-width-mismatch reach-is-not-a-usable-join	auto-skip at build: every crosswalk here is unusable, a known-empty key or a label that means different things on each side		build	2026-09-24
H:HEALTH__FED_CMS_MEDICARE_PROVIDER~JUSTICE__FED_FTC_DATASETS	skip	-12.5	HEALTH__FED_CMS_MEDICARE_PROVIDER	NPI	JUSTICE__FED_FTC_DATASETS	EIN	HEALTH	JUSTICE	1296739	1004	NPI to EIN via FED_CMS_NPPES	1	MONEY PEOPLE CROSS HOP TRAP	does it land: share of FED_CMS_MEDICARE_PROVIDER NPI values that reach a EIN through the crosswalk, and on to FED_FTC_DATASETS :: flow diagram | gap: TOT_MDCR_ALOWD_AMT in FED_CMS_MEDICARE_PROVIDER for matched vs unmatched :: paired bars	flow_diagram paired_bars	ein-and-cik-width-mismatch reach-is-not-a-usable-join	auto-skip at build: every crosswalk here is unusable, a known-empty key or a label that means different things on each side		build	2026-09-24
H:HEALTH__FED_CMS_PARTD_PRESCRIBERS~JUSTICE__FED_FTC_DATASETS	skip	-12.5	HEALTH__FED_CMS_PARTD_PRESCRIBERS	NPI	JUSTICE__FED_FTC_DATASETS	EIN	HEALTH	JUSTICE	25869521	1004	NPI to EIN via FED_CMS_NPPES	1	MONEY PEOPLE CROSS HOP TRAP	does it land: share of FED_CMS_PARTD_PRESCRIBERS NPI values that reach a EIN through the crosswalk, and on to FED_FTC_DATASETS :: flow diagram | gap: TOTAL_DRUG_COST in FED_CMS_PARTD_PRESCRIBERS for matched vs unmatched :: paired bars	flow_diagram paired_bars	ein-and-cik-width-mismatch partd-is-dy2022	auto-skip at build: every crosswalk here is unusable, a known-empty key or a label that means different things on each side		build	2026-09-24
H:HEALTH__FED_CMS_QUALITY_PAYMENT_PROGRAM_EXPERIENCE~JUSTICE__FED_FTC_DATASETS	skip	-12.5	HEALTH__FED_CMS_QUALITY_PAYMENT_PROGRAM_EXPERIENCE	NPI	JUSTICE__FED_FTC_DATASETS	EIN	HEALTH	JUSTICE	503917	1004	NPI to EIN via FED_CMS_NPPES	1	MONEY PEOPLE CROSS HOP TRAP	does it land: share of FED_CMS_QUALITY_PAYMENT_PROGRAM_EXPERIENCE NPI values that reach a EIN through the crosswalk, and on to FED_FTC_DATASETS :: flow diagram | gap: ALLOWED_CHARGES in FED_CMS_QUALITY_PAYMENT_PROGRAM_EXPERIENCE for matched vs unmatched :: paired bars	flow_diagram paired_bars	ein-and-cik-width-mismatch	auto-skip at build: every crosswalk here is unusable, a known-empty key or a label that means different things on each side		build	2026-09-24
H:HEALTH__FED_HHS_OIG_LEIE~JUSTICE__FED_FTC_DATASETS	skip	-12.5	HEALTH__FED_HHS_OIG_LEIE	NPI	JUSTICE__FED_FTC_DATASETS	EIN	HEALTH	JUSTICE	83816	1004	NPI to EIN via FED_CMS_NPPES	1	HARM PEOPLE CROSS HOP TRAP	does it land: share of FED_HHS_OIG_LEIE NPI values that reach a EIN through the crosswalk, and on to FED_FTC_DATASETS :: flow diagram | gap: share of FED_HHS_OIG_LEIE rows with a EXCLUSION_SK, matched vs unmatched :: paired bars	flow_diagram paired_bars	ein-and-cik-width-mismatch reach-is-not-a-usable-join	auto-skip at build: every crosswalk here is unusable, a known-empty key or a label that means different things on each side		build	2026-09-24
H:HEALTH__FQHC_SITE_PEOPLE~JUSTICE__FED_FTC_DATASETS	skip	-12.5	HEALTH__FQHC_SITE_PEOPLE	NPI	JUSTICE__FED_FTC_DATASETS	EIN	HEALTH	JUSTICE	239265	1004	NPI to EIN via FED_CMS_NPPES	1	HARM PEOPLE CROSS HOP TRAP	does it land: share of FQHC_SITE_PEOPLE NPI values that reach a EIN through the crosswalk, and on to FED_FTC_DATASETS :: flow diagram | gap: PEOPLE_AT_SITE in FQHC_SITE_PEOPLE for matched vs unmatched :: paired bars	flow_diagram paired_bars	ein-and-cik-width-mismatch reach-is-not-a-usable-join	auto-skip at build: every crosswalk here is unusable, a known-empty key or a label that means different things on each side		build	2026-09-24
H:HEALTH__SAM_EXCLUDED_PROVIDERS~JUSTICE__FED_FTC_DATASETS	skip	-12.5	HEALTH__SAM_EXCLUDED_PROVIDERS	NPI	JUSTICE__FED_FTC_DATASETS	EIN	HEALTH	JUSTICE	16144	1004	NPI to EIN via FED_CMS_NPPES; UEI to EIN via FED_US_USASPENDING_API	2	HARM PEOPLE CROSS HOP TRAP	does it land: share of SAM_EXCLUDED_PROVIDERS NPI values that reach a EIN through the crosswalk, and on to FED_FTC_DATASETS :: flow diagram | gap: share of SAM_EXCLUDED_PROVIDERS rows with a EXCLUSION_TYPE, matched vs unmatched :: paired bars | after: does FED_FTC_DATASETS keep going after ACTIVATION_DATE in SAM_EXCLUDED_PROVIDERS :: before-after line	before-after_line flow_diagram paired_bars	ein-and-cik-width-mismatch	auto-skip at build: every crosswalk here is unusable, a known-empty key or a label that means different things on each side		build	2026-09-24
H:JUSTICE__FED_FTC_DATASETS~PROCUREMENT__FED_SAM_EXCLUSIONS	skip	-12.5	JUSTICE__FED_FTC_DATASETS	EIN	PROCUREMENT__FED_SAM_EXCLUSIONS	UEI	JUSTICE	PROCUREMENT	1004	168328	EIN to UEI via FED_US_USASPENDING_API	1	HARM PEOPLE CROSS HOP TRAP	does it land: share of FED_FTC_DATASETS EIN values that reach a UEI through the crosswalk, and on to FED_SAM_EXCLUSIONS :: flow diagram | gap: share of FED_SAM_EXCLUSIONS rows with a EXCLUSION_TYPE, matched vs unmatched :: paired bars | after: does FED_FTC_DATASETS keep going after ACTIVATION_DATE in FED_SAM_EXCLUSIONS :: before-after line	before-after_line flow_diagram paired_bars	ein-and-cik-width-mismatch reach-is-not-a-usable-join	auto-skip at build: every crosswalk here is unusable, a known-empty key or a label that means different things on each side		build	2026-09-24
H:JUSTICE__FED_FTC_DATASETS~PROCUREMENT__FED_USASPENDING_BULK	skip	-12.5	JUSTICE__FED_FTC_DATASETS	EIN	PROCUREMENT__FED_USASPENDING_BULK	DUNS	JUSTICE	PROCUREMENT	1004	50000	EIN to DUNS via FED_US_USASPENDING_API; EIN to UEI via FED_US_USASPENDING_API	2	MONEY PEOPLE CROSS HOP TRAP	does it land: share of FED_FTC_DATASETS EIN values that reach a DUNS through the crosswalk, and on to FED_USASPENDING_BULK :: flow diagram | gap: FEDERAL_ACTION_OBLIGATION in FED_USASPENDING_BULK for matched vs unmatched :: paired bars	flow_diagram paired_bars	ein-and-cik-width-mismatch reach-is-not-a-usable-join	auto-skip at build: every crosswalk here is unusable, a known-empty key or a label that means different things on each side		build	2026-09-24
H:ECONOMICS__FED_IRS_990_EFILE_INDEX~ECONOMICS__FED_USASPENDING_ASSISTANCE_FULL	skip	-12.6	ECONOMICS__FED_IRS_990_EFILE_INDEX	EIN	ECONOMICS__FED_USASPENDING_ASSISTANCE_FULL	DUNS	ECONOMICS	ECONOMICS	5544626	128155142	EIN to DUNS via FED_US_USASPENDING_API; EIN to UEI via FED_US_USASPENDING_API	2	MONEY PEOPLE HOP TRAP	does it land: share of FED_IRS_990_EFILE_INDEX EIN values that reach a DUNS through the crosswalk, and on to FED_USASPENDING_ASSISTANCE_FULL :: flow diagram | gap: FEDERAL_ACTION_OBLIGATION in FED_USASPENDING_ASSISTANCE_FULL for matched vs unmatched :: paired bars	flow_diagram paired_bars	ein-and-cik-width-mismatch reach-is-not-a-usable-join	auto-skip at build: every crosswalk here is unusable, a known-empty key or a label that means different things on each side		build	2026-09-24
H:ECONOMICS__FED_IRS_990_EFILE_INDEX~ECONOMICS__FED_USASPENDING_CONTRACTS	skip	-12.6	ECONOMICS__FED_IRS_990_EFILE_INDEX	EIN	ECONOMICS__FED_USASPENDING_CONTRACTS	DUNS	ECONOMICS	ECONOMICS	5544626	6325622	EIN to DUNS via FED_US_USASPENDING_API; EIN to UEI via FED_US_USASPENDING_API	2	MONEY PEOPLE HOP TRAP	does it land: share of FED_IRS_990_EFILE_INDEX EIN values that reach a DUNS through the crosswalk, and on to FED_USASPENDING_CONTRACTS :: flow diagram | gap: FEDERAL_ACTION_OBLIGATION in FED_USASPENDING_CONTRACTS for matched vs unmatched :: paired bars	flow_diagram paired_bars	ein-and-cik-width-mismatch reach-is-not-a-usable-join	auto-skip at build: every crosswalk here is unusable, a known-empty key or a label that means different things on each side		build	2026-09-24
H:ECONOMICS__FED_IRS_990_EFILE_INDEX~ECONOMICS__FED_USASPENDING_CONTRACTS_FULL	skip	-12.6	ECONOMICS__FED_IRS_990_EFILE_INDEX	EIN	ECONOMICS__FED_USASPENDING_CONTRACTS_FULL	DUNS	ECONOMICS	ECONOMICS	5544626	20000000	EIN to DUNS via FED_US_USASPENDING_API; EIN to UEI via FED_US_USASPENDING_API	2	MONEY PEOPLE HOP TRAP	does it land: share of FED_IRS_990_EFILE_INDEX EIN values that reach a DUNS through the crosswalk, and on to FED_USASPENDING_CONTRACTS_FULL :: flow diagram | gap: FEDERAL_ACTION_OBLIGATION in FED_USASPENDING_CONTRACTS_FULL for matched vs unmatched :: paired bars	flow_diagram paired_bars	ein-and-cik-width-mismatch reach-is-not-a-usable-join	auto-skip at build: every crosswalk here is unusable, a known-empty key or a label that means different things on each side		build	2026-09-24
H:ECONOMICS__FED_IRS_990_EFILE_INDEX~ECONOMICS__FED_USASPENDING_CONTRACTS_FULL_R2	skip	-12.6	ECONOMICS__FED_IRS_990_EFILE_INDEX	EIN	ECONOMICS__FED_USASPENDING_CONTRACTS_FULL_R2	DUNS	ECONOMICS	ECONOMICS	5544626	93119582	EIN to DUNS via FED_US_USASPENDING_API; EIN to UEI via FED_US_USASPENDING_API	2	MONEY PEOPLE HOP TRAP	does it land: share of FED_IRS_990_EFILE_INDEX EIN values that reach a DUNS through the crosswalk, and on to FED_USASPENDING_CONTRACTS_FULL_R2 :: flow diagram | gap: FEDERAL_ACTION_OBLIGATION in FED_USASPENDING_CONTRACTS_FULL_R2 for matched vs unmatched :: paired bars	flow_diagram paired_bars	ein-and-cik-width-mismatch reach-is-not-a-usable-join	auto-skip at build: every crosswalk here is unusable, a known-empty key or a label that means different things on each side		build	2026-09-24
H:FINANCE__FED_IRS527_SCHEDULE_B_EXPENDITURES~HEALTH__FED_FDA_GUDID	skip	-12.6	FINANCE__FED_IRS527_SCHEDULE_B_EXPENDITURES	EIN	HEALTH__FED_FDA_GUDID	DUNS	FINANCE	HEALTH	8191177	5083948	EIN to DUNS via FED_US_USASPENDING_API	1	MONEY CROSS HOP TRAP	does it land: share of FED_IRS527_SCHEDULE_B_EXPENDITURES EIN values that reach a DUNS through the crosswalk, and on to FED_FDA_GUDID :: flow diagram | gap: EXPENDITURE_AMOUNT in FED_IRS527_SCHEDULE_B_EXPENDITURES for matched vs unmatched :: paired bars	flow_diagram paired_bars	ein-and-cik-width-mismatch reach-is-not-a-usable-join	auto-skip at build: every crosswalk here is unusable, a known-empty key or a label that means different things on each side		build	2026-09-24
H:ECONOMICS__FED_IRS_990_EFILE_INDEX~SCIENCE_RESEARCH__FED_NIH_REPORTER	skip	-12.8	ECONOMICS__FED_IRS_990_EFILE_INDEX	EIN	SCIENCE_RESEARCH__FED_NIH_REPORTER	DUNS	ECONOMICS	SCIENCE_RESEARCH	5544626	2122611	EIN to DUNS via FED_US_USASPENDING_API; EIN to UEI via FED_US_USASPENDING_API	2	MONEY CROSS HOP TRAP	does it land: share of FED_IRS_990_EFILE_INDEX EIN values that reach a DUNS through the crosswalk, and on to FED_NIH_REPORTER :: flow diagram | gap: AWARD_AMOUNT in FED_NIH_REPORTER for matched vs unmatched :: paired bars	flow_diagram paired_bars	ein-and-cik-width-mismatch	auto-skip at build: every crosswalk here is unusable, a known-empty key or a label that means different things on each side		build	2026-09-24
H:ECONOMICS__FED_IRS_990~HEALTH__ADDICTION_PRESCRIBERS_PAID	skip	-12.8	ECONOMICS__FED_IRS_990	EIN	HEALTH__ADDICTION_PRESCRIBERS_PAID	NPI	ECONOMICS	HEALTH	200	44335	EIN to NPI via FED_CMS_NPPES	1	MONEY PEOPLE CROSS HOP TRAP	does it land: share of FED_IRS_990 EIN values that reach a NPI through the crosswalk, and on to ADDICTION_PRESCRIBERS_PAID :: flow diagram | gap: GROSS_RECEIPTS_AMT in FED_IRS_990 for matched vs unmatched :: paired bars | gap: ADDICTION_DRUG_COST in ADDICTION_PRESCRIBERS_PAID for matched vs unmatched :: paired bars | big on both sides: GROSS_RECEIPTS_AMT against ADDICTION_DRUG_COST, one dot per match :: scatter	flow_diagram paired_bars scatter	ein-and-cik-width-mismatch	auto-skip at build: every crosswalk here is unusable, a known-empty key or a label that means different things on each side		build	2026-09-24
H:ECONOMICS__FED_IRS_990~HEALTH__FED_CLINICALTRIALS	skip	-12.8	ECONOMICS__FED_IRS_990	EIN	HEALTH__FED_CLINICALTRIALS	NPI	ECONOMICS	HEALTH	200	601694	EIN to NPI via FED_CMS_NPPES	1	MONEY PEOPLE CROSS HOP TRAP	does it land: share of FED_IRS_990 EIN values that reach a NPI through the crosswalk, and on to FED_CLINICALTRIALS :: flow diagram | gap: GROSS_RECEIPTS_AMT in FED_IRS_990 for matched vs unmatched :: paired bars | gap: STUDY_DURATION_DAYS in FED_CLINICALTRIALS for matched vs unmatched :: paired bars	flow_diagram paired_bars	ein-and-cik-width-mismatch	auto-skip at build: every crosswalk here is unusable, a known-empty key or a label that means different things on each side		build	2026-09-24
H:ECONOMICS__FED_IRS_990~HEALTH__FED_CMS_AMBULATORY_SPECIALTY_MODEL_PARTICIPANTS	skip	-12.8	ECONOMICS__FED_IRS_990	EIN	HEALTH__FED_CMS_AMBULATORY_SPECIALTY_MODEL_PARTICIPANTS	NPI	ECONOMICS	HEALTH	200	6637	EIN to NPI via FED_CMS_NPPES	1	MONEY PEOPLE CROSS HOP TRAP	does it land: share of FED_IRS_990 EIN values that reach a NPI through the crosswalk, and on to FED_CMS_AMBULATORY_SPECIALTY_MODEL_PARTICIPANTS :: flow diagram | gap: GROSS_RECEIPTS_AMT in FED_IRS_990 for matched vs unmatched :: paired bars	flow_diagram paired_bars	ein-and-cik-width-mismatch	auto-skip at build: every crosswalk here is unusable, a known-empty key or a label that means different things on each side		build	2026-09-24
H:ECONOMICS__FED_IRS_990~HEALTH__FED_CMS_FEDERALLY_QUALIFIED_HEALTH_CENTER_ENROLLMENTS	skip	-12.8	ECONOMICS__FED_IRS_990	EIN	HEALTH__FED_CMS_FEDERALLY_QUALIFIED_HEALTH_CENTER_ENROLLMENTS	NPI	ECONOMICS	HEALTH	200	11063	EIN to NPI via FED_CMS_NPPES; EIN to CCN via XWALK_HOSPITAL_CCN_EIN	2	MONEY PEOPLE CROSS HOP TRAP	does it land: share of FED_IRS_990 EIN values that reach a NPI through the crosswalk, and on to FED_CMS_FEDERALLY_QUALIFIED_HEALTH_CENTER_ENROLLMENTS :: flow diagram | gap: GROSS_RECEIPTS_AMT in FED_IRS_990 for matched vs unmatched :: paired bars	flow_diagram paired_bars	ein-and-cik-width-mismatch no-org-to-person-enrollment-bridge reach-is-not-a-usable-join	auto-skip at build: every crosswalk here is unusable, a known-empty key or a label that means different things on each side		build	2026-09-24
H:ECONOMICS__FED_IRS_990~HEALTH__FED_CMS_FISCAL_INTERMEDIARY_SHARED_SYSTEM_ATTENDING_AND_RENDERING	skip	-12.8	ECONOMICS__FED_IRS_990	EIN	HEALTH__FED_CMS_FISCAL_INTERMEDIARY_SHARED_SYSTEM_ATTENDING_AND_RENDERING	NPI	ECONOMICS	HEALTH	200	2047828	EIN to NPI via FED_CMS_NPPES	1	MONEY PEOPLE CROSS HOP TRAP	does it land: share of FED_IRS_990 EIN values that reach a NPI through the crosswalk, and on to FED_CMS_FISCAL_INTERMEDIARY_SHARED_SYSTEM_ATTENDING_AND_RENDERING :: flow diagram | gap: GROSS_RECEIPTS_AMT in FED_IRS_990 for matched vs unmatched :: paired bars	flow_diagram paired_bars	ein-and-cik-width-mismatch	auto-skip at build: every crosswalk here is unusable, a known-empty key or a label that means different things on each side		build	2026-09-24
H:ECONOMICS__FED_IRS_990~HEALTH__FED_CMS_HOME_HEALTH_AGENCY_ENROLLMENTS	skip	-12.8	ECONOMICS__FED_IRS_990	EIN	HEALTH__FED_CMS_HOME_HEALTH_AGENCY_ENROLLMENTS	NPI	ECONOMICS	HEALTH	200	11508	EIN to NPI via FED_CMS_NPPES; EIN to CCN via XWALK_HOSPITAL_CCN_EIN	2	MONEY PEOPLE CROSS HOP TRAP	does it land: share of FED_IRS_990 EIN values that reach a NPI through the crosswalk, and on to FED_CMS_HOME_HEALTH_AGENCY_ENROLLMENTS :: flow diagram | gap: GROSS_RECEIPTS_AMT in FED_IRS_990 for matched vs unmatched :: paired bars | gap: LOCATION_OTHER_TYPE_TEXT in FED_CMS_HOME_HEALTH_AGENCY_ENROLLMENTS for matched vs unmatched :: paired bars	flow_diagram paired_bars	ein-and-cik-width-mismatch no-org-to-person-enrollment-bridge reach-is-not-a-usable-join	auto-skip at build: every crosswalk here is unusable, a known-empty key or a label that means different things on each side		build	2026-09-24
H:ECONOMICS__FED_IRS_990~HEALTH__FED_CMS_HOME_HEALTH_OWNERS	skip	-12.8	ECONOMICS__FED_IRS_990	EIN	HEALTH__FED_CMS_HOME_HEALTH_OWNERS	NPI	ECONOMICS	HEALTH	200	101188	EIN to NPI via FED_CMS_NPPES; EIN to CCN via XWALK_HOSPITAL_CCN_EIN	2	MONEY PEOPLE CROSS HOP TRAP	does it land: share of FED_IRS_990 EIN values that reach a NPI through the crosswalk, and on to FED_CMS_HOME_HEALTH_OWNERS :: flow diagram | gap: GROSS_RECEIPTS_AMT in FED_IRS_990 for matched vs unmatched :: paired bars | gap: PERCENTAGE_OWNERSHIP in FED_CMS_HOME_HEALTH_OWNERS for matched vs unmatched :: paired bars	flow_diagram paired_bars	ein-and-cik-width-mismatch reach-is-not-a-usable-join	auto-skip at build: every crosswalk here is unusable, a known-empty key or a label that means different things on each side		build	2026-09-24
H:ECONOMICS__FED_IRS_990~HEALTH__FED_CMS_MEDICARE_DIABETES_PREVENTION_PROGRAM	skip	-12.8	ECONOMICS__FED_IRS_990	EIN	HEALTH__FED_CMS_MEDICARE_DIABETES_PREVENTION_PROGRAM	NPI	ECONOMICS	HEALTH	200	1037	EIN to NPI via FED_CMS_NPPES	1	MONEY PEOPLE CROSS HOP TRAP	does it land: share of FED_IRS_990 EIN values that reach a NPI through the crosswalk, and on to FED_CMS_MEDICARE_DIABETES_PREVENTION_PROGRAM :: flow diagram | gap: GROSS_RECEIPTS_AMT in FED_IRS_990 for matched vs unmatched :: paired bars	flow_diagram paired_bars	ein-and-cik-width-mismatch reach-is-not-a-usable-join	auto-skip at build: every crosswalk here is unusable, a known-empty key or a label that means different things on each side		build	2026-09-24
H:ECONOMICS__FED_IRS_990~HEALTH__FED_CMS_MEDICARE_DIALYSIS_FACILITIES	skip	-12.8	ECONOMICS__FED_IRS_990	EIN	HEALTH__FED_CMS_MEDICARE_DIALYSIS_FACILITIES	NPI	ECONOMICS	HEALTH	200	12456456	EIN to NPI via FED_CMS_NPPES; EIN to CCN via XWALK_HOSPITAL_CCN_EIN	2	MONEY PEOPLE CROSS HOP TRAP	does it land: share of FED_IRS_990 EIN values that reach a NPI through the crosswalk, and on to FED_CMS_MEDICARE_DIALYSIS_FACILITIES :: flow diagram | gap: GROSS_RECEIPTS_AMT in FED_IRS_990 for matched vs unmatched :: paired bars | gap: MEASURE_SCORE in FED_CMS_MEDICARE_DIALYSIS_FACILITIES for matched vs unmatched :: paired bars	flow_diagram paired_bars	ein-and-cik-width-mismatch	auto-skip at build: every crosswalk here is unusable, a known-empty key or a label that means different things on each side		build	2026-09-24
H:ECONOMICS__FED_IRS_990~HEALTH__FED_CMS_MEDICARE_DURABLE_MEDICAL_EQUIPMENT_DEVICES_SUPPLIES_BY_REFER	skip	-12.8	ECONOMICS__FED_IRS_990	EIN	HEALTH__FED_CMS_MEDICARE_DURABLE_MEDICAL_EQUIPMENT_DEVICES_SUPPLIES_BY_REFER	NPI	ECONOMICS	HEALTH	200	381228	EIN to NPI via FED_CMS_NPPES	1	MONEY PEOPLE CROSS HOP TRAP	does it land: share of FED_IRS_990 EIN values that reach a NPI through the crosswalk, and on to FED_CMS_MEDICARE_DURABLE_MEDICAL_EQUIPMENT_DEVICES_SUPPLIES_BY_REFER :: flow diagram | gap: GROSS_RECEIPTS_AMT in FED_IRS_990 for matched vs unmatched :: paired bars | gap: SUPLR_MDCR_ALOWD_AMT in FED_CMS_MEDICARE_DURABLE_MEDICAL_EQUIPMENT_DEVICES_SUPPLIES_BY_REFER for matched vs unmatched :: paired bars | big on both sides: GROSS_RECEIPTS_AMT against SUPLR_MDCR_ALOWD_AMT, one dot per match :: scatter	flow_diagram paired_bars scatter	bene-cc-pct-two-scales dme-referrer-columns-lie ein-and-cik-width-mismatch reach-is-not-a-usable-join	auto-skip at build: every crosswalk here is unusable, a known-empty key or a label that means different things on each side		build	2026-09-24
H:ECONOMICS__FED_IRS_990~HEALTH__FED_CMS_MEDICARE_DURABLE_MEDICAL_EQUIPMENT_DEVICES_SUPPLIES_BY_SUPPL	skip	-12.8	ECONOMICS__FED_IRS_990	EIN	HEALTH__FED_CMS_MEDICARE_DURABLE_MEDICAL_EQUIPMENT_DEVICES_SUPPLIES_BY_SUPPL	NPI	ECONOMICS	HEALTH	200	440670	EIN to NPI via FED_CMS_NPPES	1	MONEY PEOPLE CROSS HOP TRAP	does it land: share of FED_IRS_990 EIN values that reach a NPI through the crosswalk, and on to FED_CMS_MEDICARE_DURABLE_MEDICAL_EQUIPMENT_DEVICES_SUPPLIES_BY_SUPPL :: flow diagram | gap: GROSS_RECEIPTS_AMT in FED_IRS_990 for matched vs unmatched :: paired bars | gap: AVG_SUPLR_MDCR_ALOWD_AMT in FED_CMS_MEDICARE_DURABLE_MEDICAL_EQUIPMENT_DEVICES_SUPPLIES_BY_SUPPL for matched vs unmatched :: paired bars | big on both sides: GROSS_RECEIPTS_AMT against AVG_SUPLR_MDCR_ALOWD_AMT, one dot per match :: scatter	flow_diagram paired_bars scatter	bene-cc-pct-two-scales dme-referrer-columns-lie ein-and-cik-width-mismatch reach-is-not-a-usable-join	auto-skip at build: every crosswalk here is unusable, a known-empty key or a label that means different things on each side		build	2026-09-24
