id	status	score	key	key_is	a	b	a_schema	b_schema	a_col	b_col	a_rows	b_rows	tags	look_for	charts	traps	found	finding_ids	by	date
P:CCN:HEALTH__FED_CMS_MEDICARE_INPATIENT_HOSPITALS_BY_PROVIDER~HEALTH__FED_CMS_NURSING_HOME	skip	-12.3	CCN	Medicare facility	HEALTH__FED_CMS_MEDICARE_INPATIENT_HOSPITALS_BY_PROVIDER	HEALTH__FED_CMS_NURSING_HOME	HEALTH	HEALTH	RNDRNG_PRVDR_CCN	CMS_CERTIFICATION_NUMBER_CCN	3044	14700	HARM MONEY MISMATCH	land rate: how many CCN values, each a Medicare facility, sit on both sides; check a name or state agrees :: overlap bar | gap: TOT_PYMT_AMT in FED_CMS_MEDICARE_INPATIENT_HOSPITALS_BY_PROVIDER for matched vs unmatched :: paired bars | gap: TOTAL_AMOUNT_OF_FINES_IN_DOLLARS in FED_CMS_NURSING_HOME for matched vs unmatched :: paired bars | big on both sides: TOT_PYMT_AMT against TOTAL_AMOUNT_OF_FINES_IN_DOLLARS, one dot per match :: scatter	overlap_bar paired_bars scatter	nursing-home-chow-flag-constant owner-flag-columns-exist-but-empty reach-is-not-a-usable-join	auto-skip at build: a CCN's digits code the facility type, hospital vs nursing home never match		build	2026-09-24
P:CCN:HEALTH__FED_CMS_MEDICARE_INPATIENT_HOSPITALS_BY_PROVIDER~HEALTH__FED_CMS_NURSING_HOME_DEFICIENCIES	skip	-12.3	CCN	Medicare facility	HEALTH__FED_CMS_MEDICARE_INPATIENT_HOSPITALS_BY_PROVIDER	HEALTH__FED_CMS_NURSING_HOME_DEFICIENCIES	HEALTH	HEALTH	RNDRNG_PRVDR_CCN	CMS_CERTIFICATION_NUMBER_CCN	3044	418479	HARM MONEY MISMATCH	land rate: how many CCN values, each a Medicare facility, sit on both sides; check a name or state agrees :: overlap bar | gap: TOT_PYMT_AMT in FED_CMS_MEDICARE_INPATIENT_HOSPITALS_BY_PROVIDER for matched vs unmatched :: paired bars | gap: share of FED_CMS_NURSING_HOME_DEFICIENCIES rows with a DEFICIENCY_PREFIX, matched vs unmatched :: paired bars	overlap_bar paired_bars	nursing-home-chow-flag-constant owner-flag-columns-exist-but-empty reach-is-not-a-usable-join	auto-skip at build: a CCN's digits code the facility type, hospital vs nursing home never match		build	2026-09-24
P:CCN:HEALTH__FED_CMS_MEDICARE_INPATIENT_HOSPITALS_BY_PROVIDER~HEALTH__FED_CMS_NURSING_HOME_FIRE_DEFICIENCIES	skip	-12.3	CCN	Medicare facility	HEALTH__FED_CMS_MEDICARE_INPATIENT_HOSPITALS_BY_PROVIDER	HEALTH__FED_CMS_NURSING_HOME_FIRE_DEFICIENCIES	HEALTH	HEALTH	RNDRNG_PRVDR_CCN	CMS_CERTIFICATION_NUMBER_CCN	3044	200030	HARM MONEY MISMATCH	land rate: how many CCN values, each a Medicare facility, sit on both sides; check a name or state agrees :: overlap bar | gap: TOT_PYMT_AMT in FED_CMS_MEDICARE_INPATIENT_HOSPITALS_BY_PROVIDER for matched vs unmatched :: paired bars | gap: share of FED_CMS_NURSING_HOME_FIRE_DEFICIENCIES rows with a DEFICIENCY_PREFIX, matched vs unmatched :: paired bars	overlap_bar paired_bars	nursing-home-chow-flag-constant owner-flag-columns-exist-but-empty reach-is-not-a-usable-join	auto-skip at build: a CCN's digits code the facility type, hospital vs nursing home never match		build	2026-09-24
P:CCN:HEALTH__FED_CMS_MEDICARE_INPATIENT_HOSPITALS_BY_PROVIDER~HEALTH__FED_CMS_NURSING_HOME_PENALTIES	skip	-12.3	CCN	Medicare facility	HEALTH__FED_CMS_MEDICARE_INPATIENT_HOSPITALS_BY_PROVIDER	HEALTH__FED_CMS_NURSING_HOME_PENALTIES	HEALTH	HEALTH	RNDRNG_PRVDR_CCN	CMS_CERTIFICATION_NUMBER_CCN	3044	16180	HARM MONEY MISMATCH	land rate: how many CCN values, each a Medicare facility, sit on both sides; check a name or state agrees :: overlap bar | gap: TOT_PYMT_AMT in FED_CMS_MEDICARE_INPATIENT_HOSPITALS_BY_PROVIDER for matched vs unmatched :: paired bars | gap: FINE_AMOUNT in FED_CMS_NURSING_HOME_PENALTIES for matched vs unmatched :: paired bars | big on both sides: TOT_PYMT_AMT against FINE_AMOUNT, one dot per match :: scatter | after: does FED_CMS_MEDICARE_INPATIENT_HOSPITALS_BY_PROVIDER keep going after PAYMENT_DENIAL_START_DATE in FED_CMS_NURSING_HOME_PENALTIES :: before-after line	before-after_line overlap_bar paired_bars scatter	nursing-home-chow-flag-constant owner-flag-columns-exist-but-empty reach-is-not-a-usable-join	auto-skip at build: a CCN's digits code the facility type, hospital vs nursing home never match		build	2026-09-24
P:CCN:HEALTH__FED_CMS_MEDICARE_INPATIENT_HOSPITALS_BY_PROVIDER~HEALTH__FED_NURSINGHOME411	skip	-12.3	CCN	Medicare facility	HEALTH__FED_CMS_MEDICARE_INPATIENT_HOSPITALS_BY_PROVIDER	HEALTH__FED_NURSINGHOME411	HEALTH	HEALTH	RNDRNG_PRVDR_CCN	CMS_CERTIFICATION_NUMBER_CCN	3044	14713	HARM MONEY MISMATCH	land rate: how many CCN values, each a Medicare facility, sit on both sides; check a name or state agrees :: overlap bar | gap: TOT_PYMT_AMT in FED_CMS_MEDICARE_INPATIENT_HOSPITALS_BY_PROVIDER for matched vs unmatched :: paired bars | gap: TOTAL_AMOUNT_OF_FINES_IN_DOLLARS in FED_NURSINGHOME411 for matched vs unmatched :: paired bars | big on both sides: TOT_PYMT_AMT against TOTAL_AMOUNT_OF_FINES_IN_DOLLARS, one dot per match :: scatter	overlap_bar paired_bars scatter	reach-is-not-a-usable-join	auto-skip at build: a CCN's digits code the facility type, hospital vs nursing home never match		build	2026-09-24
P:DOCKET:FINANCE__FED_FDIC_BANK_DATA~JUDICIARY__FED_OYEZ	skip	-12.3	DOCKET	case or rule docket	FINANCE__FED_FDIC_BANK_DATA	JUDICIARY__FED_OYEZ	FINANCE	JUDICIARY	DOCKET	DOCKET	27836	25	HARM MONEY PEOPLE CROSS MISMATCH	land rate: how many DOCKET values, each a case or rule docket, sit on both sides; check a name or state agrees :: overlap bar | gap: ASSET in FED_FDIC_BANK_DATA for matched vs unmatched :: paired bars | gap: TERM in FED_OYEZ for matched vs unmatched :: paired bars	overlap_bar paired_bars	reach-is-not-a-usable-join	auto-skip at build: the DOCKET label means bank charter on one side and Supreme Court docket on the other; label fired on a word		build	2026-09-24
P:DOCKET:FINANCE__FED_FDIC_SOD_BRANCH_DEPOSITS~JUDICIARY__FED_OYEZ	skip	-12.3	DOCKET	case or rule docket	FINANCE__FED_FDIC_SOD_BRANCH_DEPOSITS	JUDICIARY__FED_OYEZ	FINANCE	JUDICIARY	OTS_DOCKET	DOCKET	2822977	25	HARM MONEY PEOPLE CROSS MISMATCH	land rate: how many DOCKET values, each a case or rule docket, sit on both sides; check a name or state agrees :: overlap bar | gap: BRANCH_DEPOSITS_THOUSANDS in FED_FDIC_SOD_BRANCH_DEPOSITS for matched vs unmatched :: paired bars | gap: TERM in FED_OYEZ for matched vs unmatched :: paired bars	overlap_bar paired_bars	reach-is-not-a-usable-join	auto-skip at build: the DOCKET label means bank charter on one side and Supreme Court docket on the other; label fired on a word		build	2026-09-24
P:DOCKET:JUDICIARY__FED_OYEZ~JUSTICE__FED_COURTLISTENER_DOCKETS	skip	-12.3	DOCKET	case or rule docket	JUDICIARY__FED_OYEZ	JUSTICE__FED_COURTLISTENER_DOCKETS	JUDICIARY	JUSTICE	DOCKET	DOCKET_NUMBER, DOCKET_NUMBER_CORE, PARENT_DOCKET_ID, DOCKET_NUMBER_RAW, DOCKET_NUMBER_SOURCE	25	71677647	HARM OFFICIALS PEOPLE CROSS MISMATCH	land rate: how many DOCKET values, each a case or rule docket, sit on both sides; check a name or state agrees :: overlap bar | gap: TERM in FED_OYEZ for matched vs unmatched :: paired bars | gap: VIEW_COUNT in FED_COURTLISTENER_DOCKETS for matched vs unmatched :: paired bars	overlap_bar paired_bars		auto-skip at build: the DOCKET label means Supreme Court docket on one side and district docket number, needs the court too on the other; label fired on a word		build	2026-09-24
P:DOCKET:JUDICIARY__FED_OYEZ~JUSTICE__FED_COURTLISTENER_OPINION_CLUSTERS	skip	-12.3	DOCKET	case or rule docket	JUDICIARY__FED_OYEZ	JUSTICE__FED_COURTLISTENER_OPINION_CLUSTERS	JUDICIARY	JUSTICE	DOCKET	DOCKET_ID	25	10070727	HARM OFFICIALS PEOPLE CROSS MISMATCH	land rate: how many DOCKET values, each a case or rule docket, sit on both sides; check a name or state agrees :: overlap bar | gap: TERM in FED_OYEZ for matched vs unmatched :: paired bars | gap: CITATION_COUNT in FED_COURTLISTENER_OPINION_CLUSTERS for matched vs unmatched :: paired bars	overlap_bar paired_bars		auto-skip at build: the DOCKET label means Supreme Court docket on one side and CourtListener row id on the other; label fired on a word		build	2026-09-24
P:DOCKET:JUDICIARY__FED_OYEZ~JUSTICE__FED_COURTLISTENER_ORAL_ARGUMENTS	skip	-12.3	DOCKET	case or rule docket	JUDICIARY__FED_OYEZ	JUSTICE__FED_COURTLISTENER_ORAL_ARGUMENTS	JUDICIARY	JUSTICE	DOCKET	DOCKET_ID	25	102649	HARM OFFICIALS PEOPLE CROSS MISMATCH	land rate: how many DOCKET values, each a case or rule docket, sit on both sides; check a name or state agrees :: overlap bar | gap: TERM in FED_OYEZ for matched vs unmatched :: paired bars | gap: DURATION in FED_COURTLISTENER_ORAL_ARGUMENTS for matched vs unmatched :: paired bars	overlap_bar paired_bars		auto-skip at build: the DOCKET label means Supreme Court docket on one side and CourtListener row id on the other; label fired on a word		build	2026-09-24
P:DOCKET:JUDICIARY__FED_OYEZ~JUSTICE__FED_COURTLISTENER_ORIGINATING_COURT_INFO	skip	-12.3	DOCKET	case or rule docket	JUDICIARY__FED_OYEZ	JUSTICE__FED_COURTLISTENER_ORIGINATING_COURT_INFO	JUDICIARY	JUSTICE	DOCKET	DOCKET_NUMBER, DOCKET_NUMBER_RAW	25	973419	HARM OFFICIALS PEOPLE CROSS MISMATCH	land rate: how many DOCKET values, each a case or rule docket, sit on both sides; check a name or state agrees :: overlap bar | gap: TERM in FED_OYEZ for matched vs unmatched :: paired bars	overlap_bar paired_bars		auto-skip at build: the DOCKET label means Supreme Court docket on one side and district docket number, needs the court too on the other; label fired on a word		build	2026-09-24
P:DOCKET:JUDICIARY__FED_OYEZ~JUSTICE__FED_FDIC_ENFORCEMENT_ORDERS	skip	-12.3	DOCKET	case or rule docket	JUDICIARY__FED_OYEZ	JUSTICE__FED_FDIC_ENFORCEMENT_ORDERS	JUDICIARY	JUSTICE	DOCKET	DOCKET_NUMBER	25	10838	HARM MONEY PEOPLE CROSS MISMATCH	land rate: how many DOCKET values, each a case or rule docket, sit on both sides; check a name or state agrees :: overlap bar | gap: TERM in FED_OYEZ for matched vs unmatched :: paired bars | gap: CMP_AMOUNT_TOTAL in FED_FDIC_ENFORCEMENT_ORDERS for matched vs unmatched :: paired bars | after: does FED_OYEZ keep going after ORDER_DATE in FED_FDIC_ENFORCEMENT_ORDERS :: before-after line	before-after_line overlap_bar paired_bars		auto-skip at build: the DOCKET label means Supreme Court docket on one side and FDIC enforcement case on the other; label fired on a word		build	2026-09-24
P:DOCKET:JUDICIARY__FED_OYEZ~JUSTICE__FED_FJC_IDB_BANKRUPTCY	skip	-12.3	DOCKET	case or rule docket	JUDICIARY__FED_OYEZ	JUSTICE__FED_FJC_IDB_BANKRUPTCY	JUDICIARY	JUSTICE	DOCKET	DOCKET, DOCKET_GENERATION, DOCKET_SEQUENCE	25	6965441	HARM MONEY PEOPLE CROSS MISMATCH	land rate: how many DOCKET values, each a case or rule docket, sit on both sides; check a name or state agrees :: overlap bar | gap: TERM in FED_OYEZ for matched vs unmatched :: paired bars | gap: TOTAL_ASSETS in FED_FJC_IDB_BANKRUPTCY for matched vs unmatched :: paired bars | after: does FED_OYEZ keep going after ORIGINAL_FILING_DATE in FED_FJC_IDB_BANKRUPTCY :: before-after line	before-after_line overlap_bar paired_bars	reach-is-not-a-usable-join	auto-skip at build: the DOCKET label means Supreme Court docket on one side and district docket number, needs the court too on the other; label fired on a word		build	2026-09-24
P:DOCKET:JUDICIARY__FED_OYEZ~JUSTICE__FED_FJC_IDB_CIVIL	skip	-12.3	DOCKET	case or rule docket	JUDICIARY__FED_OYEZ	JUSTICE__FED_FJC_IDB_CIVIL	JUDICIARY	JUSTICE	DOCKET	DOCKET, MDL_DOCKET, TRANSFER_DOCKET	25	10857396	HARM MONEY PEOPLE CROSS MISMATCH	land rate: how many DOCKET values, each a case or rule docket, sit on both sides; check a name or state agrees :: overlap bar | gap: TERM in FED_OYEZ for matched vs unmatched :: paired bars | gap: AMOUNT_DEMANDED in FED_FJC_IDB_CIVIL for matched vs unmatched :: paired bars	overlap_bar paired_bars		auto-skip at build: the DOCKET label means Supreme Court docket on one side and district docket number, needs the court too on the other; label fired on a word		build	2026-09-24
P:DOCKET:JUDICIARY__FED_OYEZ~JUSTICE__FED_FJC_IDB_CRIMINAL	skip	-12.3	DOCKET	case or rule docket	JUDICIARY__FED_OYEZ	JUSTICE__FED_FJC_IDB_CRIMINAL	JUDICIARY	JUSTICE	DOCKET	DOCKET, MAGISTRATE_DOCKET, TRANSFER_DOCKET	25	6299908	HARM MONEY PEOPLE CROSS MISMATCH	land rate: how many DOCKET values, each a case or rule docket, sit on both sides; check a name or state agrees :: overlap bar | gap: TERM in FED_OYEZ for matched vs unmatched :: paired bars | gap: FINE_AMOUNT_1 in FED_FJC_IDB_CRIMINAL for matched vs unmatched :: paired bars	overlap_bar paired_bars		auto-skip at build: the DOCKET label means Supreme Court docket on one side and district docket number, needs the court too on the other; label fired on a word		build	2026-09-24
P:DOCKET:JUDICIARY__FED_OYEZ~LABOR__FED_MSHA_VIOLATIONS	skip	-12.3	DOCKET	case or rule docket	JUDICIARY__FED_OYEZ	LABOR__FED_MSHA_VIOLATIONS	JUDICIARY	LABOR	DOCKET	DOCKET_NO	25	3087265	HARM MONEY PEOPLE CROSS MISMATCH	land rate: how many DOCKET values, each a case or rule docket, sit on both sides; check a name or state agrees :: overlap bar | gap: TERM in FED_OYEZ for matched vs unmatched :: paired bars | gap: PROPOSED_PENALTY in FED_MSHA_VIOLATIONS for matched vs unmatched :: paired bars | after: does FED_OYEZ keep going after VIOLATION_OCCUR_DATE in FED_MSHA_VIOLATIONS :: before-after line	before-after_line overlap_bar paired_bars	three-tables-not-what-they-look-like	auto-skip at build: the DOCKET label means Supreme Court docket on one side and something unchecked on the other; label fired on a word		build	2026-09-24
P:DOCKET:JUDICIARY__FED_OYEZ~POLITICS__TX_LOBBY_DOCKETS	skip	-12.3	DOCKET	case or rule docket	JUDICIARY__FED_OYEZ	POLITICS__TX_LOBBY_DOCKETS	JUDICIARY	POLITICS	DOCKET	DOCKET_ID	25	1207	HARM OFFICIALS PEOPLE CROSS MISMATCH	land rate: how many DOCKET values, each a case or rule docket, sit on both sides; check a name or state agrees :: overlap bar | gap: TERM in FED_OYEZ for matched vs unmatched :: paired bars	overlap_bar paired_bars		auto-skip at build: the DOCKET label means Supreme Court docket on one side and something unchecked on the other; label fired on a word		build	2026-09-24
P:CCN:HEALTH__FED_CMS_MEDICARE_DIALYSIS_FACILITIES~HEALTH__FED_CMS_MEDICARE_INPATIENT_HOSPITALS_BY_PROVIDER_AND_SERVICE	skip	-12.4	CCN	Medicare facility	HEALTH__FED_CMS_MEDICARE_DIALYSIS_FACILITIES	HEALTH__FED_CMS_MEDICARE_INPATIENT_HOSPITALS_BY_PROVIDER_AND_SERVICE	HEALTH	HEALTH	CCN	RNDRNG_PRVDR_CCN	12456456	145879	MONEY PEOPLE MISMATCH	land rate: how many CCN values, each a Medicare facility, sit on both sides; check a name or state agrees :: overlap bar | gap: MEASURE_SCORE in FED_CMS_MEDICARE_DIALYSIS_FACILITIES for matched vs unmatched :: paired bars | gap: AVG_TOT_PYMT_AMT in FED_CMS_MEDICARE_INPATIENT_HOSPITALS_BY_PROVIDER_AND_SERVICE for matched vs unmatched :: paired bars	overlap_bar paired_bars	reach-is-not-a-usable-join	auto-skip at build: a CCN's digits code the facility type, dialysis vs hospital never match		build	2026-09-24
P:CCN:HEALTH__FED_CMS_HOME_HEALTH_OWNERS~HEALTH__FED_CMS_MEDICARE_INPATIENT_HOSPITALS_BY_PROVIDER_AND_SERVICE	skip	-12.5	CCN	Medicare facility	HEALTH__FED_CMS_HOME_HEALTH_OWNERS	HEALTH__FED_CMS_MEDICARE_INPATIENT_HOSPITALS_BY_PROVIDER_AND_SERVICE	HEALTH	HEALTH	CCN	RNDRNG_PRVDR_CCN	101188	145879	MONEY PEOPLE MISMATCH	land rate: how many CCN values, each a Medicare facility, sit on both sides; check a name or state agrees :: overlap bar | gap: PERCENTAGE_OWNERSHIP in FED_CMS_HOME_HEALTH_OWNERS for matched vs unmatched :: paired bars | gap: AVG_TOT_PYMT_AMT in FED_CMS_MEDICARE_INPATIENT_HOSPITALS_BY_PROVIDER_AND_SERVICE for matched vs unmatched :: paired bars	overlap_bar paired_bars	reach-is-not-a-usable-join	auto-skip at build: a CCN's digits code the facility type, home health vs hospital never match		build	2026-09-24
P:CCN:HEALTH__FED_CMS_HOME_HEALTH_OWNERS~HEALTH__FED_CMS_MEDICARE_OUTPATIENT_HOSPITALS_BY_PROVIDER_AND_SERVICE	skip	-12.5	CCN	Medicare facility	HEALTH__FED_CMS_HOME_HEALTH_OWNERS	HEALTH__FED_CMS_MEDICARE_OUTPATIENT_HOSPITALS_BY_PROVIDER_AND_SERVICE	HEALTH	HEALTH	CCN	RNDRNG_PRVDR_CCN	101188	116182	MONEY PEOPLE MISMATCH	land rate: how many CCN values, each a Medicare facility, sit on both sides; check a name or state agrees :: overlap bar | gap: PERCENTAGE_OWNERSHIP in FED_CMS_HOME_HEALTH_OWNERS for matched vs unmatched :: paired bars | gap: AVG_MDCR_ALOWD_AMT in FED_CMS_MEDICARE_OUTPATIENT_HOSPITALS_BY_PROVIDER_AND_SERVICE for matched vs unmatched :: paired bars	overlap_bar paired_bars	reach-is-not-a-usable-join	auto-skip at build: a CCN's digits code the facility type, home health vs hospital never match		build	2026-09-24
P:CCN:HEALTH__FED_CMS_HOME_HEALTH_OWNERS~HEALTH__FED_CMS_NURSING_HOME_DEFICIENCIES	skip	-12.5	CCN	Medicare facility	HEALTH__FED_CMS_HOME_HEALTH_OWNERS	HEALTH__FED_CMS_NURSING_HOME_DEFICIENCIES	HEALTH	HEALTH	CCN	CMS_CERTIFICATION_NUMBER_CCN	101188	418479	HARM PEOPLE MISMATCH	land rate: how many CCN values, each a Medicare facility, sit on both sides; check a name or state agrees :: overlap bar | gap: PERCENTAGE_OWNERSHIP in FED_CMS_HOME_HEALTH_OWNERS for matched vs unmatched :: paired bars | gap: share of FED_CMS_NURSING_HOME_DEFICIENCIES rows with a DEFICIENCY_PREFIX, matched vs unmatched :: paired bars	overlap_bar paired_bars	nursing-home-chow-flag-constant owner-flag-columns-exist-but-empty reach-is-not-a-usable-join	auto-skip at build: a CCN's digits code the facility type, home health vs nursing home never match		build	2026-09-24
P:CCN:HEALTH__FED_CMS_HOME_HEALTH_OWNERS~HEALTH__FED_CMS_NURSING_HOME_FIRE_DEFICIENCIES	skip	-12.5	CCN	Medicare facility	HEALTH__FED_CMS_HOME_HEALTH_OWNERS	HEALTH__FED_CMS_NURSING_HOME_FIRE_DEFICIENCIES	HEALTH	HEALTH	CCN	CMS_CERTIFICATION_NUMBER_CCN	101188	200030	HARM PEOPLE MISMATCH	land rate: how many CCN values, each a Medicare facility, sit on both sides; check a name or state agrees :: overlap bar | gap: PERCENTAGE_OWNERSHIP in FED_CMS_HOME_HEALTH_OWNERS for matched vs unmatched :: paired bars | gap: share of FED_CMS_NURSING_HOME_FIRE_DEFICIENCIES rows with a DEFICIENCY_PREFIX, matched vs unmatched :: paired bars	overlap_bar paired_bars	nursing-home-chow-flag-constant owner-flag-columns-exist-but-empty reach-is-not-a-usable-join	auto-skip at build: a CCN's digits code the facility type, home health vs nursing home never match		build	2026-09-24
P:CCN:HEALTH__FED_CMS_HOME_HEALTH_OWNERS~HEALTH__FED_CMS_OPEN_PAYMENTS	skip	-12.5	CCN	Medicare facility	HEALTH__FED_CMS_HOME_HEALTH_OWNERS	HEALTH__FED_CMS_OPEN_PAYMENTS	HEALTH	HEALTH	CCN	CCN	101188	15385047	MONEY PEOPLE MISMATCH	land rate: how many CCN values, each a Medicare facility, sit on both sides; check a name or state agrees :: overlap bar | gap: PERCENTAGE_OWNERSHIP in FED_CMS_HOME_HEALTH_OWNERS for matched vs unmatched :: paired bars | gap: TOTAL_AMOUNT_OF_PAYMENT_USDOLLARS in FED_CMS_OPEN_PAYMENTS for matched vs unmatched :: paired bars	overlap_bar paired_bars	reach-is-not-a-usable-join	auto-skip at build: a CCN's digits code the facility type, home health vs hospital never match		build	2026-09-24
P:CCN:HEALTH__FED_CMS_HOME_HEALTH_OWNERS~HEALTH__FED_CMS_OPEN_PAYMENTS_2022	skip	-12.5	CCN	Medicare facility	HEALTH__FED_CMS_HOME_HEALTH_OWNERS	HEALTH__FED_CMS_OPEN_PAYMENTS_2022	HEALTH	HEALTH	CCN	CCN	101188	13306564	MONEY PEOPLE MISMATCH	land rate: how many CCN values, each a Medicare facility, sit on both sides; check a name or state agrees :: overlap bar | gap: PERCENTAGE_OWNERSHIP in FED_CMS_HOME_HEALTH_OWNERS for matched vs unmatched :: paired bars | gap: TOTAL_AMOUNT_OF_PAYMENT_USDOLLARS in FED_CMS_OPEN_PAYMENTS_2022 for matched vs unmatched :: paired bars	overlap_bar paired_bars	reach-is-not-a-usable-join	auto-skip at build: a CCN's digits code the facility type, home health vs hospital never match		build	2026-09-24
P:CCN:HEALTH__FED_CMS_HOME_HEALTH_OWNERS~HEALTH__FED_CMS_OPEN_PAYMENTS_2023	skip	-12.5	CCN	Medicare facility	HEALTH__FED_CMS_HOME_HEALTH_OWNERS	HEALTH__FED_CMS_OPEN_PAYMENTS_2023	HEALTH	HEALTH	CCN	CCN	101188	14700786	MONEY PEOPLE MISMATCH	land rate: how many CCN values, each a Medicare facility, sit on both sides; check a name or state agrees :: overlap bar | gap: PERCENTAGE_OWNERSHIP in FED_CMS_HOME_HEALTH_OWNERS for matched vs unmatched :: paired bars | gap: TOTAL_AMOUNT_OF_PAYMENT_USDOLLARS in FED_CMS_OPEN_PAYMENTS_2023 for matched vs unmatched :: paired bars	overlap_bar paired_bars	reach-is-not-a-usable-join	auto-skip at build: a CCN's digits code the facility type, home health vs hospital never match		build	2026-09-24
P:CCN:HEALTH__FED_CMS_MEDICARE_DIALYSIS_FACILITIES~HEALTH__FED_CMS_MEDICARE_OUTPATIENT_HOSPITALS_BY_PROVIDER_AND_SERVICE	skip	-12.5	CCN	Medicare facility	HEALTH__FED_CMS_MEDICARE_DIALYSIS_FACILITIES	HEALTH__FED_CMS_MEDICARE_OUTPATIENT_HOSPITALS_BY_PROVIDER_AND_SERVICE	HEALTH	HEALTH	CCN	RNDRNG_PRVDR_CCN	12456456	116182	MONEY PEOPLE MISMATCH	land rate: how many CCN values, each a Medicare facility, sit on both sides; check a name or state agrees :: overlap bar | gap: MEASURE_SCORE in FED_CMS_MEDICARE_DIALYSIS_FACILITIES for matched vs unmatched :: paired bars | gap: AVG_MDCR_ALOWD_AMT in FED_CMS_MEDICARE_OUTPATIENT_HOSPITALS_BY_PROVIDER_AND_SERVICE for matched vs unmatched :: paired bars	overlap_bar paired_bars	reach-is-not-a-usable-join	auto-skip at build: a CCN's digits code the facility type, dialysis vs hospital never match		build	2026-09-24
