model,family,class,slot,status
stg_portal_soc_utah_open_data_p_a45115b872__facilities,facility,noun,births,ready
stg_portal_soc_utah_open_data_p_a45115b872__facilities,facility,noun,deaths,ready
stg_portal_soc_utah_open_data_p_a45115b872__facilities,facility,noun,age_distribution,ready
stg_portal_soc_utah_open_data_p_a45115b872__facilities,facility,noun,by_state,ready
stg_portal_soc_utah_open_data_p_a45115b872__facilities,facility,noun,by_county_city,ready
stg_portal_soc_utah_open_data_p_a45115b872__facilities,facility,noun,map_points,hole:no-geo_point-column
stg_portal_soc_utah_open_data_p_a45115b872__facilities,facility,noun,geo_concentration,ready
stg_portal_soc_utah_open_data_p_a45115b872__facilities,facility,noun,mix_by_code,ready
stg_portal_soc_utah_open_data_p_a45115b872__facilities,facility,noun,mix_over_time,ready
stg_portal_soc_utah_open_data_p_a45115b872__facilities,facility,noun,code_concentration,ready
stg_portal_soc_utah_open_data_p_a45115b872__facilities,facility,noun,total_money,hole:no-money-column
stg_portal_soc_utah_open_data_p_a45115b872__facilities,facility,noun,typical_money,hole:no-money-column
stg_portal_soc_utah_open_data_p_a45115b872__facilities,facility,noun,money_distribution,hole:no-money-column
stg_portal_soc_utah_open_data_p_a45115b872__facilities,facility,noun,money_top_share,hole:no-money-column
stg_portal_soc_utah_open_data_p_a45115b872__facilities,facility,noun,round_numbers,hole:no-money-column
stg_portal_soc_utah_open_data_p_a45115b872__facilities,facility,noun,size_distribution,ready
stg_portal_soc_utah_open_data_p_a45115b872__facilities,facility,noun,per_person,hole:no-population-column
stg_portal_soc_utah_open_data_p_a45115b872__facilities,facility,noun,flag_rates,hole:no-flag-column
stg_portal_soc_utah_open_data_p_a54aa90538__facilities,facility,noun,how_many,ready
stg_portal_soc_utah_open_data_p_a54aa90538__facilities,facility,noun,row_count_vs_published,ready
stg_portal_soc_utah_open_data_p_a54aa90538__facilities,facility,noun,freshness,ready
stg_portal_soc_utah_open_data_p_a54aa90538__facilities,facility,noun,grain_integrity,ready
stg_portal_soc_utah_open_data_p_a54aa90538__facilities,facility,noun,id_integrity,ready
stg_portal_soc_utah_open_data_p_a54aa90538__facilities,facility,noun,rank_in_family,ready
stg_portal_soc_utah_open_data_p_a54aa90538__facilities,facility,noun,share_of_family,ready
stg_portal_soc_utah_open_data_p_a54aa90538__facilities,facility,noun,by_time,ready
stg_portal_soc_utah_open_data_p_a54aa90538__facilities,facility,noun,first_last,ready
stg_portal_soc_utah_open_data_p_a54aa90538__facilities,facility,noun,gaps,ready
stg_portal_soc_utah_open_data_p_a54aa90538__facilities,facility,noun,seasonality,ready
stg_portal_soc_utah_open_data_p_a54aa90538__facilities,facility,noun,births,ready
stg_portal_soc_utah_open_data_p_a54aa90538__facilities,facility,noun,deaths,ready
stg_portal_soc_utah_open_data_p_a54aa90538__facilities,facility,noun,age_distribution,ready
stg_portal_soc_utah_open_data_p_a54aa90538__facilities,facility,noun,by_state,ready
stg_portal_soc_utah_open_data_p_a54aa90538__facilities,facility,noun,by_county_city,ready
stg_portal_soc_utah_open_data_p_a54aa90538__facilities,facility,noun,map_points,hole:no-geo_point-column
stg_portal_soc_utah_open_data_p_a54aa90538__facilities,facility,noun,geo_concentration,ready
stg_portal_soc_utah_open_data_p_a54aa90538__facilities,facility,noun,mix_by_code,ready
stg_portal_soc_utah_open_data_p_a54aa90538__facilities,facility,noun,mix_over_time,ready
stg_portal_soc_utah_open_data_p_a54aa90538__facilities,facility,noun,code_concentration,ready
stg_portal_soc_utah_open_data_p_a54aa90538__facilities,facility,noun,total_money,hole:no-money-column
stg_portal_soc_utah_open_data_p_a54aa90538__facilities,facility,noun,typical_money,hole:no-money-column
stg_portal_soc_utah_open_data_p_a54aa90538__facilities,facility,noun,money_distribution,hole:no-money-column
stg_portal_soc_utah_open_data_p_a54aa90538__facilities,facility,noun,money_top_share,hole:no-money-column
stg_portal_soc_utah_open_data_p_a54aa90538__facilities,facility,noun,round_numbers,hole:no-money-column
stg_portal_soc_utah_open_data_p_a54aa90538__facilities,facility,noun,size_distribution,ready
stg_portal_soc_utah_open_data_p_a54aa90538__facilities,facility,noun,per_person,hole:no-population-column
stg_portal_soc_utah_open_data_p_a54aa90538__facilities,facility,noun,flag_rates,hole:no-flag-column
stg_portal_soc_utah_open_data_p_a5715666da__facilities,facility,noun,how_many,ready
stg_portal_soc_utah_open_data_p_a5715666da__facilities,facility,noun,row_count_vs_published,ready
stg_portal_soc_utah_open_data_p_a5715666da__facilities,facility,noun,freshness,ready
stg_portal_soc_utah_open_data_p_a5715666da__facilities,facility,noun,grain_integrity,ready
stg_portal_soc_utah_open_data_p_a5715666da__facilities,facility,noun,id_integrity,ready
stg_portal_soc_utah_open_data_p_a5715666da__facilities,facility,noun,rank_in_family,ready
stg_portal_soc_utah_open_data_p_a5715666da__facilities,facility,noun,share_of_family,ready
stg_portal_soc_utah_open_data_p_a5715666da__facilities,facility,noun,by_time,ready
stg_portal_soc_utah_open_data_p_a5715666da__facilities,facility,noun,first_last,ready
stg_portal_soc_utah_open_data_p_a5715666da__facilities,facility,noun,gaps,ready
stg_portal_soc_utah_open_data_p_a5715666da__facilities,facility,noun,seasonality,ready
stg_portal_soc_utah_open_data_p_a5715666da__facilities,facility,noun,births,ready
stg_portal_soc_utah_open_data_p_a5715666da__facilities,facility,noun,deaths,ready
stg_portal_soc_utah_open_data_p_a5715666da__facilities,facility,noun,age_distribution,ready
stg_portal_soc_utah_open_data_p_a5715666da__facilities,facility,noun,by_state,ready
stg_portal_soc_utah_open_data_p_a5715666da__facilities,facility,noun,by_county_city,ready
stg_portal_soc_utah_open_data_p_a5715666da__facilities,facility,noun,map_points,hole:no-geo_point-column
stg_portal_soc_utah_open_data_p_a5715666da__facilities,facility,noun,geo_concentration,ready
stg_portal_soc_utah_open_data_p_a5715666da__facilities,facility,noun,mix_by_code,ready
stg_portal_soc_utah_open_data_p_a5715666da__facilities,facility,noun,mix_over_time,ready
stg_portal_soc_utah_open_data_p_a5715666da__facilities,facility,noun,code_concentration,ready
stg_portal_soc_utah_open_data_p_a5715666da__facilities,facility,noun,total_money,hole:no-money-column
stg_portal_soc_utah_open_data_p_a5715666da__facilities,facility,noun,typical_money,hole:no-money-column
stg_portal_soc_utah_open_data_p_a5715666da__facilities,facility,noun,money_distribution,hole:no-money-column
stg_portal_soc_utah_open_data_p_a5715666da__facilities,facility,noun,money_top_share,hole:no-money-column
stg_portal_soc_utah_open_data_p_a5715666da__facilities,facility,noun,round_numbers,hole:no-money-column
stg_portal_soc_utah_open_data_p_a5715666da__facilities,facility,noun,size_distribution,ready
stg_portal_soc_utah_open_data_p_a5715666da__facilities,facility,noun,per_person,hole:no-population-column
stg_portal_soc_utah_open_data_p_a5715666da__facilities,facility,noun,flag_rates,hole:no-flag-column
stg_portal_soc_utah_open_data_p_a5ae4fd7a4__providers,provider,noun,how_many,ready
stg_portal_soc_utah_open_data_p_a5ae4fd7a4__providers,provider,noun,row_count_vs_published,ready
stg_portal_soc_utah_open_data_p_a5ae4fd7a4__providers,provider,noun,freshness,ready
stg_portal_soc_utah_open_data_p_a5ae4fd7a4__providers,provider,noun,grain_integrity,ready
stg_portal_soc_utah_open_data_p_a5ae4fd7a4__providers,provider,noun,id_integrity,ready
stg_portal_soc_utah_open_data_p_a5ae4fd7a4__providers,provider,noun,rank_in_family,ready
stg_portal_soc_utah_open_data_p_a5ae4fd7a4__providers,provider,noun,share_of_family,ready
stg_portal_soc_utah_open_data_p_a5ae4fd7a4__providers,provider,noun,by_time,ready
stg_portal_soc_utah_open_data_p_a5ae4fd7a4__providers,provider,noun,first_last,ready
stg_portal_soc_utah_open_data_p_a5ae4fd7a4__providers,provider,noun,gaps,ready
stg_portal_soc_utah_open_data_p_a5ae4fd7a4__providers,provider,noun,seasonality,ready
stg_portal_soc_utah_open_data_p_a5ae4fd7a4__providers,provider,noun,births,ready
stg_portal_soc_utah_open_data_p_a5ae4fd7a4__providers,provider,noun,deaths,ready
stg_portal_soc_utah_open_data_p_a5ae4fd7a4__providers,provider,noun,age_distribution,ready
stg_portal_soc_utah_open_data_p_a5ae4fd7a4__providers,provider,noun,by_state,ready
stg_portal_soc_utah_open_data_p_a5ae4fd7a4__providers,provider,noun,by_county_city,ready
stg_portal_soc_utah_open_data_p_a5ae4fd7a4__providers,provider,noun,map_points,hole:no-geo_point-column
stg_portal_soc_utah_open_data_p_a5ae4fd7a4__providers,provider,noun,geo_concentration,ready
stg_portal_soc_utah_open_data_p_a5ae4fd7a4__providers,provider,noun,mix_by_code,ready
stg_portal_soc_utah_open_data_p_a5ae4fd7a4__providers,provider,noun,mix_over_time,ready
stg_portal_soc_utah_open_data_p_a5ae4fd7a4__providers,provider,noun,code_concentration,ready
stg_portal_soc_utah_open_data_p_a5ae4fd7a4__providers,provider,noun,total_money,ready
stg_portal_soc_utah_open_data_p_a5ae4fd7a4__providers,provider,noun,typical_money,ready
stg_portal_soc_utah_open_data_p_a5ae4fd7a4__providers,provider,noun,money_distribution,ready
stg_portal_soc_utah_open_data_p_a5ae4fd7a4__providers,provider,noun,money_top_share,ready
stg_portal_soc_utah_open_data_p_a5ae4fd7a4__providers,provider,noun,round_numbers,ready
stg_portal_soc_utah_open_data_p_a5ae4fd7a4__providers,provider,noun,size_distribution,ready
stg_portal_soc_utah_open_data_p_a5ae4fd7a4__providers,provider,noun,per_person,ready
stg_portal_soc_utah_open_data_p_a5ae4fd7a4__providers,provider,noun,flag_rates,hole:no-flag-column
stg_portal_soc_utah_open_data_p_a9b7e273c8__providers,provider,noun,how_many,ready
stg_portal_soc_utah_open_data_p_a9b7e273c8__providers,provider,noun,row_count_vs_published,ready
stg_portal_soc_utah_open_data_p_a9b7e273c8__providers,provider,noun,freshness,ready
stg_portal_soc_utah_open_data_p_a9b7e273c8__providers,provider,noun,grain_integrity,ready
stg_portal_soc_utah_open_data_p_a9b7e273c8__providers,provider,noun,id_integrity,ready
stg_portal_soc_utah_open_data_p_a9b7e273c8__providers,provider,noun,rank_in_family,ready
stg_portal_soc_utah_open_data_p_a9b7e273c8__providers,provider,noun,share_of_family,ready
stg_portal_soc_utah_open_data_p_a9b7e273c8__providers,provider,noun,by_time,ready
stg_portal_soc_utah_open_data_p_a9b7e273c8__providers,provider,noun,first_last,ready
stg_portal_soc_utah_open_data_p_a9b7e273c8__providers,provider,noun,gaps,ready
stg_portal_soc_utah_open_data_p_a9b7e273c8__providers,provider,noun,seasonality,ready
stg_portal_soc_utah_open_data_p_a9b7e273c8__providers,provider,noun,births,ready
stg_portal_soc_utah_open_data_p_a9b7e273c8__providers,provider,noun,deaths,ready
stg_portal_soc_utah_open_data_p_a9b7e273c8__providers,provider,noun,age_distribution,ready
stg_portal_soc_utah_open_data_p_a9b7e273c8__providers,provider,noun,by_state,ready
stg_portal_soc_utah_open_data_p_a9b7e273c8__providers,provider,noun,by_county_city,ready
stg_portal_soc_utah_open_data_p_a9b7e273c8__providers,provider,noun,map_points,hole:no-geo_point-column
stg_portal_soc_utah_open_data_p_a9b7e273c8__providers,provider,noun,geo_concentration,ready
stg_portal_soc_utah_open_data_p_a9b7e273c8__providers,provider,noun,mix_by_code,ready
stg_portal_soc_utah_open_data_p_a9b7e273c8__providers,provider,noun,mix_over_time,ready
stg_portal_soc_utah_open_data_p_a9b7e273c8__providers,provider,noun,code_concentration,ready
stg_portal_soc_utah_open_data_p_a9b7e273c8__providers,provider,noun,total_money,ready
stg_portal_soc_utah_open_data_p_a9b7e273c8__providers,provider,noun,typical_money,ready
stg_portal_soc_utah_open_data_p_a9b7e273c8__providers,provider,noun,money_distribution,ready
stg_portal_soc_utah_open_data_p_a9b7e273c8__providers,provider,noun,money_top_share,ready
stg_portal_soc_utah_open_data_p_a9b7e273c8__providers,provider,noun,round_numbers,ready
stg_portal_soc_utah_open_data_p_a9b7e273c8__providers,provider,noun,size_distribution,ready
stg_portal_soc_utah_open_data_p_a9b7e273c8__providers,provider,noun,per_person,ready
stg_portal_soc_utah_open_data_p_a9b7e273c8__providers,provider,noun,flag_rates,hole:no-flag-column
stg_portal_soc_utah_open_data_p_b0f7881369__facilities,facility,noun,how_many,ready
stg_portal_soc_utah_open_data_p_b0f7881369__facilities,facility,noun,row_count_vs_published,ready
stg_portal_soc_utah_open_data_p_b0f7881369__facilities,facility,noun,freshness,ready
stg_portal_soc_utah_open_data_p_b0f7881369__facilities,facility,noun,grain_integrity,ready
stg_portal_soc_utah_open_data_p_b0f7881369__facilities,facility,noun,id_integrity,ready
stg_portal_soc_utah_open_data_p_b0f7881369__facilities,facility,noun,rank_in_family,ready
stg_portal_soc_utah_open_data_p_b0f7881369__facilities,facility,noun,share_of_family,ready
stg_portal_soc_utah_open_data_p_b0f7881369__facilities,facility,noun,by_time,ready
stg_portal_soc_utah_open_data_p_b0f7881369__facilities,facility,noun,first_last,ready
stg_portal_soc_utah_open_data_p_b0f7881369__facilities,facility,noun,gaps,ready
stg_portal_soc_utah_open_data_p_b0f7881369__facilities,facility,noun,seasonality,ready
stg_portal_soc_utah_open_data_p_b0f7881369__facilities,facility,noun,births,ready
stg_portal_soc_utah_open_data_p_b0f7881369__facilities,facility,noun,deaths,ready
stg_portal_soc_utah_open_data_p_b0f7881369__facilities,facility,noun,age_distribution,ready
stg_portal_soc_utah_open_data_p_b0f7881369__facilities,facility,noun,by_state,ready
stg_portal_soc_utah_open_data_p_b0f7881369__facilities,facility,noun,by_county_city,ready
stg_portal_soc_utah_open_data_p_b0f7881369__facilities,facility,noun,map_points,hole:no-geo_point-column
stg_portal_soc_utah_open_data_p_b0f7881369__facilities,facility,noun,geo_concentration,ready
stg_portal_soc_utah_open_data_p_b0f7881369__facilities,facility,noun,mix_by_code,ready
stg_portal_soc_utah_open_data_p_b0f7881369__facilities,facility,noun,mix_over_time,ready
stg_portal_soc_utah_open_data_p_b0f7881369__facilities,facility,noun,code_concentration,ready
stg_portal_soc_utah_open_data_p_b0f7881369__facilities,facility,noun,total_money,hole:no-money-column
stg_portal_soc_utah_open_data_p_b0f7881369__facilities,facility,noun,typical_money,hole:no-money-column
stg_portal_soc_utah_open_data_p_b0f7881369__facilities,facility,noun,money_distribution,hole:no-money-column
stg_portal_soc_utah_open_data_p_b0f7881369__facilities,facility,noun,money_top_share,hole:no-money-column
stg_portal_soc_utah_open_data_p_b0f7881369__facilities,facility,noun,round_numbers,hole:no-money-column
stg_portal_soc_utah_open_data_p_b0f7881369__facilities,facility,noun,size_distribution,ready
stg_portal_soc_utah_open_data_p_b0f7881369__facilities,facility,noun,per_person,hole:no-population-column
stg_portal_soc_utah_open_data_p_b0f7881369__facilities,facility,noun,flag_rates,hole:no-flag-column
stg_portal_soc_utah_open_data_p_b5e39c25f8__facilities,facility,noun,how_many,ready
stg_portal_soc_utah_open_data_p_b5e39c25f8__facilities,facility,noun,row_count_vs_published,ready
stg_portal_soc_utah_open_data_p_b5e39c25f8__facilities,facility,noun,freshness,ready
stg_portal_soc_utah_open_data_p_b5e39c25f8__facilities,facility,noun,grain_integrity,ready
stg_portal_soc_utah_open_data_p_b5e39c25f8__facilities,facility,noun,id_integrity,ready
stg_portal_soc_utah_open_data_p_b5e39c25f8__facilities,facility,noun,rank_in_family,ready
stg_portal_soc_utah_open_data_p_b5e39c25f8__facilities,facility,noun,share_of_family,ready
stg_portal_soc_utah_open_data_p_b5e39c25f8__facilities,facility,noun,by_time,ready
stg_portal_soc_utah_open_data_p_b5e39c25f8__facilities,facility,noun,first_last,ready
stg_portal_soc_utah_open_data_p_b5e39c25f8__facilities,facility,noun,gaps,ready
stg_portal_soc_utah_open_data_p_b5e39c25f8__facilities,facility,noun,seasonality,ready
stg_portal_soc_utah_open_data_p_b5e39c25f8__facilities,facility,noun,births,ready
stg_portal_soc_utah_open_data_p_b5e39c25f8__facilities,facility,noun,deaths,ready
stg_portal_soc_utah_open_data_p_b5e39c25f8__facilities,facility,noun,age_distribution,ready
stg_portal_soc_utah_open_data_p_b5e39c25f8__facilities,facility,noun,by_state,ready
stg_portal_soc_utah_open_data_p_b5e39c25f8__facilities,facility,noun,by_county_city,ready
stg_portal_soc_utah_open_data_p_b5e39c25f8__facilities,facility,noun,map_points,hole:no-geo_point-column
stg_portal_soc_utah_open_data_p_b5e39c25f8__facilities,facility,noun,geo_concentration,ready
stg_portal_soc_utah_open_data_p_b5e39c25f8__facilities,facility,noun,mix_by_code,ready
stg_portal_soc_utah_open_data_p_b5e39c25f8__facilities,facility,noun,mix_over_time,ready
stg_portal_soc_utah_open_data_p_b5e39c25f8__facilities,facility,noun,code_concentration,ready
stg_portal_soc_utah_open_data_p_b5e39c25f8__facilities,facility,noun,total_money,hole:no-money-column
