view	source	landing_rows	view_rows	dropped	key	note
STG_PORTAL_CKA_WESTERN_PENNSYLV_C7339FBA3B__RECORDS	PORTAL_CKA_WESTERN_PENNSYLV_C7339FBA3B	40	40	0	geo_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_D179E603D1__PLACES	PORTAL_CKA_WESTERN_PENNSYLV_D179E603D1	90	90	0	geoid10 order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_C87FA1C650__PLACES	PORTAL_CKA_WESTERN_PENNSYLV_C87FA1C650	2929	2905	24	geometry order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_D7DA51769C__RECORDS	PORTAL_CKA_WESTERN_PENNSYLV_D7DA51769C	37982	34922	3060	parcel_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_DDB61776D0__RECORDS	PORTAL_CKA_WESTERN_PENNSYLV_DDB61776D0	195963	19244	176719	inspection_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_EED8A7BFA0__PLACES	PORTAL_CKA_WESTERN_PENNSYLV_EED8A7BFA0	130	130	0	geometry order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_ED65B530A3__PLACES	PORTAL_CKA_WESTERN_PENNSYLV_ED65B530A3	155765	155373	392	geoid, quarter order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_EAC54ADE9A__PLACES	PORTAL_CKA_WESTERN_PENNSYLV_EAC54ADE9A	43040	21521	21519	dataspatial_wkb order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_E91E8047AA__PLACES	PORTAL_CKA_WESTERN_PENNSYLV_E91E8047AA	53035	53034	1	dataspatial_wkb order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_F1DA76157B__PLACES	PORTAL_CKA_WESTERN_PENNSYLV_F1DA76157B	45	45	0	geometry order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_EF682F7E59__RECORDS	PORTAL_CKA_WESTERN_PENNSYLV_EF682F7E59	64992	64992	0	permit_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_F25943DE2B__PLACES	PORTAL_CKA_WESTERN_PENNSYLV_F25943DE2B	160	160	0	dataspatial_wkb order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_F37C7E01BF__PLACES	PORTAL_CKA_WESTERN_PENNSYLV_F37C7E01BF	215	215	0	dataspatial_wkb order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_F66E0E22DA__PLACES	PORTAL_CKA_WESTERN_PENNSYLV_F66E0E22DA	1431	1430	1	geometry order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_F5E7848C24__PLACES	PORTAL_CKA_WESTERN_PENNSYLV_F5E7848C24	1	1	0	dataspatial_wkb order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_F6A018A1CB__RECORDS	PORTAL_CKA_WESTERN_PENNSYLV_F6A018A1CB	8629	8629	0	inspection_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_F82E02E6B2__RECORDS	PORTAL_CKA_WESTERN_PENNSYLV_F82E02E6B2	22674	21684	990	ev_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_F810ADDEEC__RECORDS	PORTAL_CKA_WESTERN_PENNSYLV_F810ADDEEC	6461	6461	0	id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_FBECF42E16__RECORDS	PORTAL_CKA_WESTERN_PENNSYLV_FBECF42E16	91	91	0	ref_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_FC5FF8E6DD__PLACES	PORTAL_CKA_WESTERN_PENNSYLV_FC5FF8E6DD	71	71	0	geometry order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_FDE38758C9__PLACES	PORTAL_CKA_WESTERN_PENNSYLV_FDE38758C9	60	60	0	longitude order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_FD81B4FB82__RECORDS	PORTAL_CKA_WESTERN_PENNSYLV_FD81B4FB82	1194	1194	0	container_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_024B629F91__PLACES	PORTAL_CKA_WPRDC_ALLEGHENY_024B629F91	9	9	0	geometry order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_12C9244C06__PLACES	PORTAL_CKA_WPRDC_ALLEGHENY_12C9244C06	410	408	2	zipcode, last_edit_date order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_0CD6A9957C__RECORDS	PORTAL_CKA_WPRDC_ALLEGHENY_0CD6A9957C	412	412	0	id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_16A0BB67B4__RECORDS	PORTAL_CKA_WPRDC_ALLEGHENY_16A0BB67B4	672	672	0	client_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_0B1BA76AC0__PLACES	PORTAL_CKA_WPRDC_ALLEGHENY_0B1BA76AC0	7242	7242	0	dataspatial_wkb order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_1B2D51749E__RECORDS	PORTAL_CKA_WPRDC_ALLEGHENY_1B2D51749E	72687	72687	0	closure_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_1C103EE2CD__PLACES	PORTAL_CKA_WPRDC_ALLEGHENY_1C103EE2CD	3420	3360	60	zip_code, create_date, property_type, inspection_status, parcel_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_191C75508B__PLACES	PORTAL_CKA_WPRDC_ALLEGHENY_191C75508B	645	645	0	dataspatial_wkb order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_1BA8209338__RECORDS	PORTAL_CKA_WPRDC_ALLEGHENY_1BA8209338	96713	79235	17478	parcel_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_1E2C46C189__PLACES	PORTAL_CKA_WPRDC_ALLEGHENY_1E2C46C189	25	25	0	shape_length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_1EF371E8E0__PLACES	PORTAL_CKA_WPRDC_ALLEGHENY_1EF371E8E0	114	114	0	dataspatial_wkb order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_21287D8A95__PLACES	PORTAL_CKA_WPRDC_ALLEGHENY_21287D8A95	20	20	0	geometry order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_20BC27569A__PLACES	PORTAL_CKA_WPRDC_ALLEGHENY_20BC27569A	361	360	1	geoid10 order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_2169858E8A__PLACES	PORTAL_CKA_WPRDC_ALLEGHENY_2169858E8A	368	368	0	geometry order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_224873A888__PLACES	PORTAL_CKA_WPRDC_ALLEGHENY_224873A888	739	738	1	shape_length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_2525CD1BB1__PLACES	PORTAL_CKA_WPRDC_ALLEGHENY_2525CD1BB1	583	583	0	shape_length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_2361FE1E6B__PLACES	PORTAL_CKA_WPRDC_ALLEGHENY_2361FE1E6B	1058	1058	0	geometry order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_2C7518708C__PLACES	PORTAL_CKA_WPRDC_ALLEGHENY_2C7518708C	138	138	0	geoid10 order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_2D91E81224__PLACES	PORTAL_CKA_WPRDC_ALLEGHENY_2D91E81224	6	6	0	geometry order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_2DD6B565A7__PLACES	PORTAL_CKA_WPRDC_ALLEGHENY_2DD6B565A7	24	24	0	geometry order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_2E4D4F0008__PLACES	PORTAL_CKA_WPRDC_ALLEGHENY_2E4D4F0008	46	46	0	geometry order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_361CE9A809__PLACES	PORTAL_CKA_WPRDC_ALLEGHENY_361CE9A809	20	20	0	geometry order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_3719F1842E__PLACES	PORTAL_CKA_WPRDC_ALLEGHENY_3719F1842E	627	627	0	geometry order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_38DBFE9AED__PLACES	PORTAL_CKA_WPRDC_ALLEGHENY_38DBFE9AED	5	5	0	geometry order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_39AA454DDA__PLACES	PORTAL_CKA_WPRDC_ALLEGHENY_39AA454DDA	445	442	3	longitude order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_3C29FACD4A__PLACES	PORTAL_CKA_WPRDC_ALLEGHENY_3C29FACD4A	2	2	0	shape_area order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_3CED3B9382__PLACES	PORTAL_CKA_WPRDC_ALLEGHENY_3CED3B9382	48	48	0	longitude order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_415F1FE712__RECORDS	PORTAL_CKA_WPRDC_ALLEGHENY_415F1FE712	523	523	0	et_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_4597FBDFE3__RECORDS	PORTAL_CKA_WPRDC_ALLEGHENY_4597FBDFE3	2897	2897	0	trip_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_49ED6437BF__RECORDS	PORTAL_CKA_WPRDC_ALLEGHENY_49ED6437BF	195963	19244	176719	inspection_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_4A2424EA96__PLACES	PORTAL_CKA_WPRDC_ALLEGHENY_4A2424EA96	588	588	0	geometry order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_4A80359B95__PLACES	PORTAL_CKA_WPRDC_ALLEGHENY_4A80359B95	215	215	0	dataspatial_wkb order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_4CE939751E__PLACES	PORTAL_CKA_WPRDC_ALLEGHENY_4CE939751E	1323	1323	0	shape_length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_4F79FA2E0C__PLACES	PORTAL_CKA_WPRDC_ALLEGHENY_4F79FA2E0C	71	71	0	geometry order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_4D7552BF98__PLACES	PORTAL_CKA_WPRDC_ALLEGHENY_4D7552BF98	79	79	0	longitude order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_4F981D5BB2__PLACES	PORTAL_CKA_WPRDC_ALLEGHENY_4F981D5BB2	35	35	0	geometry order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_4E7D1F0FEA__PLACES	PORTAL_CKA_WPRDC_ALLEGHENY_4E7D1F0FEA	2929	2905	24	geometry order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_508C030BD9__RECORDS	PORTAL_CKA_WPRDC_ALLEGHENY_508C030BD9	1194	1194	0	container_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_52325C950C__PLACES	PORTAL_CKA_WPRDC_ALLEGHENY_52325C950C	47	47	0	geometry order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_5B37A5568E__RECORDS	PORTAL_CKA_WPRDC_ALLEGHENY_5B37A5568E	64992	64992	0	permit_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_54998E6EDA__PLACES	PORTAL_CKA_WPRDC_ALLEGHENY_54998E6EDA	54088	27045	27043	geometry order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_5FE14C3854__PLACES	PORTAL_CKA_WPRDC_ALLEGHENY_5FE14C3854	76	76	0	longitude order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_5C657EBA17__PLACES	PORTAL_CKA_WPRDC_ALLEGHENY_5C657EBA17	1361	1361	0	geometry order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_60987ADA0E__PLACES	PORTAL_CKA_WPRDC_ALLEGHENY_60987ADA0E	574	574	0	geometry order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_60A2A72FFD__PLACES	PORTAL_CKA_WPRDC_ALLEGHENY_60A2A72FFD	7	7	0	geometry order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_63627B65F8__PLACES	PORTAL_CKA_WPRDC_ALLEGHENY_63627B65F8	1	1	0	dataspatial_wkb order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_680EA60076__PLACES	PORTAL_CKA_WPRDC_ALLEGHENY_680EA60076	130	129	1	fips order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_694F40A849__PLACES	PORTAL_CKA_WPRDC_ALLEGHENY_694F40A849	10	10	0	zip order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_692C217FC7__RECORDS	PORTAL_CKA_WPRDC_ALLEGHENY_692C217FC7	6461	6461	0	id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_6AC4CB010C__PLACES	PORTAL_CKA_WPRDC_ALLEGHENY_6AC4CB010C	45	45	0	geometry order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_6C8F129AE5__PLACES	PORTAL_CKA_WPRDC_ALLEGHENY_6C8F129AE5	1026	1023	3	longitude order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_7103930983__PLACES	PORTAL_CKA_WPRDC_ALLEGHENY_7103930983	130	130	0	geometry order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_6F76317272__PLACES	PORTAL_CKA_WPRDC_ALLEGHENY_6F76317272	12479	12444	35	longitude order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_6F406E40A6__PLACES	PORTAL_CKA_WPRDC_ALLEGHENY_6F406E40A6	13	13	0	dataspatial_wkb order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_7AF23ACD2F__RECORDS	PORTAL_CKA_WPRDC_ALLEGHENY_7AF23ACD2F	9999	9982	17	start_station_id, end_station_id, start_date order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_7583EABD41__PLACES	PORTAL_CKA_WPRDC_ALLEGHENY_7583EABD41	749	749	0	dataspatial_wkb order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_7431E84319__PLACES	PORTAL_CKA_WPRDC_ALLEGHENY_7431E84319	53035	53034	1	dataspatial_wkb order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_7B65AE0CFF__RECORDS	PORTAL_CKA_WPRDC_ALLEGHENY_7B65AE0CFF	8629	8629	0	inspection_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_7D1A10DA58__PLACES	PORTAL_CKA_WPRDC_ALLEGHENY_7D1A10DA58	692	692	0	geometry order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_822E5DBA4C__RECORDS	PORTAL_CKA_WPRDC_ALLEGHENY_822E5DBA4C	1002	1002	0	id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_86091A7F3E__PLACES	PORTAL_CKA_WPRDC_ALLEGHENY_86091A7F3E	102	102	0	geometry order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_860ECA7188__PLACES	PORTAL_CKA_WPRDC_ALLEGHENY_860ECA7188	60	60	0	longitude order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_8777C10D3A__PLACES	PORTAL_CKA_WPRDC_ALLEGHENY_8777C10D3A	12	12	0	geometry order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_8E6BDE379C__PLACES	PORTAL_CKA_WPRDC_ALLEGHENY_8E6BDE379C	420	420	0	latitude order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_8AFE5E2497__PLACES	PORTAL_CKA_WPRDC_ALLEGHENY_8AFE5E2497	37	37	0	dataspatial_wkb order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_916D2D00A4__PLACES	PORTAL_CKA_WPRDC_ALLEGHENY_916D2D00A4	44	44	0	geometry order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_91FAE70B2D__PLACES	PORTAL_CKA_WPRDC_ALLEGHENY_91FAE70B2D	21665	21665	0	shape_area order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_982637B35D__PLACES	PORTAL_CKA_WPRDC_ALLEGHENY_982637B35D	90	90	0	geoid10 order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_98A0E89FA3__PLACES	PORTAL_CKA_WPRDC_ALLEGHENY_98A0E89FA3	45767	45358	409	longitude order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_97A64BA0A6__PLACES	PORTAL_CKA_WPRDC_ALLEGHENY_97A64BA0A6	160	160	0	dataspatial_wkb order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_9BB7597D03__PLACES	PORTAL_CKA_WPRDC_ALLEGHENY_9BB7597D03	2103	2103	0	geoid order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_9AED398C25__PLACES	PORTAL_CKA_WPRDC_ALLEGHENY_9AED398C25	4	4	0	geometry order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_9CCBEFBACC__PLACES	PORTAL_CKA_WPRDC_ALLEGHENY_9CCBEFBACC	155765	155373	392	geoid, quarter order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_99DBBB9235__PLACES	PORTAL_CKA_WPRDC_ALLEGHENY_99DBBB9235	43040	21521	21519	dataspatial_wkb order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_A4E9CE945B__PLACES	PORTAL_CKA_WPRDC_ALLEGHENY_A4E9CE945B	7723	7686	37	decedent_zip, death_date_and_time order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_A859816F95__PLACES	PORTAL_CKA_WPRDC_ALLEGHENY_A859816F95	307	307	0	geometry order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_AE7030C35B__RECORDS	PORTAL_CKA_WPRDC_ALLEGHENY_AE7030C35B	40	40	0	geo_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_A2738D79AF__PLACES	PORTAL_CKA_WPRDC_ALLEGHENY_A2738D79AF	1114	1114	0	geoid order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_B20A13551F__RECORDS	PORTAL_CKA_WPRDC_ALLEGHENY_B20A13551F	91	91	0	ref_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_AEC3A74C1A__PLACES	PORTAL_CKA_WPRDC_ALLEGHENY_AEC3A74C1A	1714	1714	0	dataspatial_wkb order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_B1E95C9745__PLACES	PORTAL_CKA_WPRDC_ALLEGHENY_B1E95C9745	53636	26721	26915	dataspatial_wkb order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_B488BFAB9D__PLACES	PORTAL_CKA_WPRDC_ALLEGHENY_B488BFAB9D	1431	1430	1	geometry order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_B542229640__PLACES	PORTAL_CKA_WPRDC_ALLEGHENY_B542229640	10	10	0	geometry order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_B62C61BBEB__PLACES	PORTAL_CKA_WPRDC_ALLEGHENY_B62C61BBEB	47	47	0	dataspatial_wkb order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_B78655DE4F__RECORDS	PORTAL_CKA_WPRDC_ALLEGHENY_B78655DE4F	70	70	0	market_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_B62D63F711__PLACES	PORTAL_CKA_WPRDC_ALLEGHENY_B62D63F711	585	585	0	geometry order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_B9904B63C2__ASSETS	PORTAL_CKA_WPRDC_ALLEGHENY_B9904B63C2	32177	32002	175	asset_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_BB0184F847__PLACES	PORTAL_CKA_WPRDC_ALLEGHENY_BB0184F847	427	422	5	zip_code, permit_issue_date, permit_expire_date, project_type, parcel_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_BA28CC40B7__PLACES	PORTAL_CKA_WPRDC_ALLEGHENY_BA28CC40B7	5108	5108	0	longitude order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_BBB8FB534F__PLACES	PORTAL_CKA_WPRDC_ALLEGHENY_BBB8FB534F	4	4	0	geometry order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_BB1BD78412__PLACES	PORTAL_CKA_WPRDC_ALLEGHENY_BB1BD78412	27919	27455	464	latitude order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_C4D59225CB__PLACES	PORTAL_CKA_WPRDC_ALLEGHENY_C4D59225CB	38625	19621	19004	geometry order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_BE3C51E436__PLACES	PORTAL_CKA_WPRDC_ALLEGHENY_BE3C51E436	1305	1304	1	latitude order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_C96164A13D__RECORDS	PORTAL_CKA_WPRDC_ALLEGHENY_C96164A13D	2217	2217	0	id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_CC3BD4AFC2__PLACES	PORTAL_CKA_WPRDC_ALLEGHENY_CC3BD4AFC2	49574	24788	24786	geoid20 order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_CC9BA8BED2__PLACES	PORTAL_CKA_WPRDC_ALLEGHENY_CC9BA8BED2	49	49	0	longitude order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_CDA9E537DC__RECORDS	PORTAL_CKA_WPRDC_ALLEGHENY_CDA9E537DC	37982	34922	3060	parcel_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_CE7A2694FC__PLACES	PORTAL_CKA_WPRDC_ALLEGHENY_CE7A2694FC	1975	1957	18	latitude, start_year, approved_date order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_D35AD4550A__PLACES	PORTAL_CKA_WPRDC_ALLEGHENY_D35AD4550A	52	52	0	geometry order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_D6143BDC6C__PLACES	PORTAL_CKA_WPRDC_ALLEGHENY_D6143BDC6C	145	144	1	geometry order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_D5F6331DFB__PLACES	PORTAL_CKA_WPRDC_ALLEGHENY_D5F6331DFB	138	138	0	dataspatial_wkb order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_DA448E7083__RECORDS	PORTAL_CKA_WPRDC_ALLEGHENY_DA448E7083	7921	1001	6920	inspection_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_DDCA0024EC__PLACES	PORTAL_CKA_WPRDC_ALLEGHENY_DDCA0024EC	24	24	0	dataspatial_wkt order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_E2D2938646__PLACES	PORTAL_CKA_WPRDC_ALLEGHENY_E2D2938646	111	110	1	geometry order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_E6260CDFE6__PLACES	PORTAL_CKA_WPRDC_ALLEGHENY_E6260CDFE6	51	51	0	geometry order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_EEF5B53BC5__RECORDS	PORTAL_CKA_WPRDC_ALLEGHENY_EEF5B53BC5	1792	1792	0	wuds_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_DE448D04D4__FACILITIES	PORTAL_CKA_WPRDC_ALLEGHENY_DE448D04D4	177741	13904	163837	state_county_fips_code, reporting_year, zip_code, primary_sic_code, tri_facility_id, epa_registry_id, tri_chem_id, srs_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_F05D32C3D6__PLACES	PORTAL_CKA_WPRDC_ALLEGHENY_F05D32C3D6	1278	1278	0	geometry order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_F2CF388E3D__PLACES	PORTAL_CKA_WPRDC_ALLEGHENY_F2CF388E3D	90	90	0	geometry order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_FA5CD1DACF__PLACES	PORTAL_CKA_WPRDC_ALLEGHENY_FA5CD1DACF	37	37	0	shape_length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_FA5C68D20D__PLACES	PORTAL_CKA_WPRDC_ALLEGHENY_FA5C68D20D	29348	14675	14673	geometry order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_FA3191E7A1__RECORDS	PORTAL_CKA_WPRDC_ALLEGHENY_FA3191E7A1	22674	21684	990	ev_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WPRDC_ALLEGHENY_FB89781122__PLACES	PORTAL_CKA_WPRDC_ALLEGHENY_FB89781122	11	11	0	geometry order by _loaded_at desc) = 1	
STG_PORTAL_SOC_AUSTIN_OPEN_DATA_0B4C639A1C__RECORDS	PORTAL_SOC_AUSTIN_OPEN_DATA_0B4C639A1C	526	521	5	employee_id order by _loaded_at desc) = 1	
