domain,table,column,kind,rows,filled,real,distinct,sentinel,verdict,note,top
JUSTICE,JUSTICE__INTL_EU_SANCTIONS,ADDR_LEBA_NUMTITLE,address,42347,2445,2445,369,0,text place,,"[[""2025/1980 (OJ L202501980)"", 179], [""2026/509 (OJ L202600509)"", 93], [""2023/2196 (OJ L17102023)"", 92], [""2024/753 (OJ L23022024)"", 87], [""2023/2875 (OJ L18122023)"", 75]]"
JUSTICE,JUSTICE__INTL_EU_SANCTIONS,ADDR_LEBA_PUBLICATION_DATE,address,42347,2445,2445,320,0,not a place (dates),name-scan false hit,"[[""2025-09-29"", 198], [""2024-02-23"", 100], [""2025-05-20"", 96], [""2026-04-23"", 95], [""2023-10-17"", 92]]"
JUSTICE,JUSTICE__INTL_EU_SANCTIONS,ADDR_LEBA_URL,address,42347,2445,2445,369,0,text place,,"[[""HTTPS://EUR-LEX.EUROPA.EU/LEGAL-CONTENT/EN/TXT/?URI=OJ:L_202501980"", 179], [""HTTPS://EUR-LEX.EUROPA.EU/LEGAL-CONTENT/EN/TXT/PDF/?URI=OJ:L_202400753"", 101], [""HTTPS://EUR-LEX.EUROPA.EU/LEGAL-CONTENT"
JUSTICE,JUSTICE__INTL_EU_SANCTIONS,ADDR_LOGICAL_ID,address,42347,2445,2445,2457,0,coded place (numbers),"codes, not names -- needs a lookup to become a place","[[""182605"", 18], [""182589"", 18], [""182581"", 18], [""182537"", 18], [""182536"", 18]]"
JUSTICE,JUSTICE__INTL_EU_SANCTIONS,ADDR_NUMBER,address,42347,0,0,0,0,empty,no real values (blank or sentinel only),[]
JUSTICE,JUSTICE__INTL_EU_SANCTIONS,ADDR_OTHER,address,42347,991,991,884,0,text place,only 2.3% of rows filled,"[[""(PRINCIPAL PLACE OF BUSINESS: RUSSIAN FEDERATION)"", 30], [""(PLACE OF REGISTRATION)"", 13], [""(PRINCIPAL PLACE OF BUSINESS:\\NRUSSIAN FEDERATION)"", 10], [""(SUSPECTED LOCATION: RUSSIAN FEDERATION)"", 1"
JUSTICE,JUSTICE__INTL_EU_SANCTIONS,ADDR_PROGRAMME,address,42347,2445,2445,33,0,text place,,"[[""UKR"", 808], [""IRN"", 469], [""TAQA"", 365], [""PRK"", 133], [""AFG"", 111]]"
JUSTICE,JUSTICE__INTL_EU_SANCTIONS,ADDR_STREET,address,42347,1758,1758,1704,0,text place,only 4.2% of rows filled,"[[""ST. BAZARNAYA, 126, OFFICE 5"", 13], [""GAGARIN AVENUE, 174,"", 13], [""MAMINA-SIBIRYAKA STREET, 145"", 13], [""OFFICE 207A, LIT A, UL YAKORNAYA 13"", 13], [""OFFICE 601, PROSPECT BUDYONNOVSKIY 2"", 13]]"
JUSTICE,JUSTICE__INTL_EU_SANCTIONS,ADDR_CITY,city,42347,1970,1970,673,0,text place,only 4.7% of rows filled,"[[""TEHRAN"", 297], [""MOSCOW"", 271], [""MINSK"", 65], [""PYONGYANG"", 65], [""ST. PETERSBURG"", 49]]"
JUSTICE,JUSTICE__INTL_EU_SANCTIONS,ADDR_COUNTRY,country,42347,2359,2359,89,0,country code,,"[[""RUS"", 690], [""IRN"", 418], [""SYR"", 114], [""PRK"", 111], [""BLR"", 99]]"
JUSTICE,JUSTICE__INTL_EU_SANCTIONS,BIRT_COUNTRY,country,42347,2612,2612,82,0,country code,,"[[""RUS"", 743], [""UKR"", 229], [""AFG"", 225], [""IRN"", 197], [""SYR"", 187]]"
JUSTICE,JUSTICE__INTL_EU_SANCTIONS,CITI_COUNTRY,country,42347,2702,2702,85,0,country code,,"[[""RUS"", 1060], [""IRN"", 282], [""BLR"", 253], [""AFG"", 136], [""PRK"", 100]]"
JUSTICE,JUSTICE__INTL_EU_SANCTIONS,IDEN_COUNTRY,country,42347,1437,1437,70,0,country code,only 3.4% of rows filled,"[[""RUS"", 723], [""IRN"", 109], [""BLR"", 54], [""TUN"", 50], [""AFG"", 33]]"
JUSTICE,JUSTICE__INTL_EU_SANCTIONS,BIRT_PLACE,facility_site,42347,2058,2056,1077,2,text place,only 4.9% of rows filled,"[[""MOSCOW"", 143], [""DAMASCUS"", 57], [""MINSK"", 49], [""TEHRAN"", 36], [""ST. PETERSBURG"", 27]]"
JUSTICE,JUSTICE__INTL_EU_SANCTIONS,ADDR_ZIPCODE,zip,42347,724,724,576,0,mixed / not a ZIP,only 9% look like ZIPs; only 1.7% of rows filled,"[[""115184"", 8], [""121357"", 7], [""119160"", 7], [""392000"", 6], [""603950"", 6]]"
JUSTICE,JUSTICE__INTL_EU_SOCTA_EUROPOL,GEOGRAPHIC_SCOPE,facility_site,26,26,26,1,0,constant,one value for the whole table,"[[""EUROPEAN UNION"", 26]]"
JUSTICE,JUSTICE__INTL_HUDOC,COUNTRY,country,2000,2000,2000,48,0,country code,,"[[""TUR"", 207], [""FRA"", 131], [""UKR"", 122], [""ITA"", 120], [""RUS"", 86]]"
JUSTICE,JUSTICE__INTL_NTI_CNS_DPRK_MISSILE_TESTS,FACILITY_LATITUDE,coordinates,303,287,287,46,0,clean coordinate,,"[[""39.200159"", 40], [""39.40167"", 26], [""38.99083"", 20], [""40.8499966"", 17], [""39.6596"", 15]]"
JUSTICE,JUSTICE__INTL_NTI_CNS_DPRK_MISSILE_TESTS,FACILITY_LONGITUDE,coordinates,303,287,287,47,0,clean coordinate,,"[[""125.673256"", 40], [""127.5369"", 26], [""127.6236"", 20], [""129.666664"", 17], [""124.7057"", 15]]"
JUSTICE,JUSTICE__INTL_NTI_CNS_DPRK_MISSILE_TESTS,FACILITY_LOCATION,facility_site,303,303,287,32,16,text place,,"[[""KANGWON PROVINCE, (NORTH KOREA)"", 47], [""PYONGYANG, NORTH KOREA"", 40], [""KITTAE PASS, KANGWON PROVINCE, (NORTH KOREA)"", 20], [""SAMSOK DISTRICT, PYONGYANG"", 19], [""HWADAE COUNTY, NORTH HAMGYONG PROV"
JUSTICE,JUSTICE__INTL_NTI_CNS_DPRK_MISSILE_TESTS,LANDING_LOCATION,facility_site,303,289,268,6,21,text place,,"[[""SEA OF JAPAN OR EAST SEA"", 248], [""UNKNOWN"", 21], [""YELLOW SEA OR WEST SEA"", 13], [""PACIFIC OCEAN"", 5], [""ORBITAL"", 1]]"
JUSTICE,JUSTICE__INTL_OPENSANCTIONS,COUNTRIES,country,71011,57353,57350,1412,3,country code,,"[[""RU"", 19599], [""PK"", 4891], [""US"", 3949], [""IR"", 2428], [""CN"", 2345]]"
JUSTICE,JUSTICE__INTL_OPENSANCTIONS_DEFAULT,COUNTRIES,country,1281846,1186002,1185656,5089,346,country code,,"[[""US"", 242138], [""BR"", 132353], [""FR"", 108889], [""RU"", 93540], [""ES"", 83508]]"
JUSTICE,JUSTICE__INTL_UCDP_GED,LATITUDE,coordinates,385918,385918,385818,53320,100,clean coordinate,,"[[""36.201241"", 4559], [""33.513364"", 3654], [""32.5027"", 3296], [""2.066667"", 2681], [""31.739444"", 2526]]"
JUSTICE,JUSTICE__INTL_UCDP_GED,LONGITUDE,coordinates,385918,385918,385917,53733,1,clean coordinate,,"[[""37.161173"", 4559], [""36.291575"", 3655], [""-117.00371"", 3296], [""45.366667"", 2685], [""-106.486944"", 2526]]"
JUSTICE,JUSTICE__INTL_UCDP_GED,WHERE_COORDINATES,coordinates,385918,385918,385918,54700,0,not a coordinate (name-scan false hit),the name matched LONG/LAT but the values are counts or money,"[[""ALEPPO TOWN"", 4562], [""DAMASCUS CITY"", 3658], [""TIJUANA TOWN"", 3300], [""MOGADISHU CITY"", 2682], [""CIUDAD JU\u00c1REZ TOWN"", 2530]]"
JUSTICE,JUSTICE__INTL_UCDP_GED,COUNTRY,country,385918,385918,385918,122,0,country name,,"[[""SYRIA"", 87861], [""AFGHANISTAN"", 42220], [""UKRAINE"", 31547], [""MEXICO"", 21550], [""INDIA"", 17997]]"
JUSTICE,JUSTICE__INTL_UCDP_GED,COUNTRY_ID,country,385918,385918,385918,125,0,country name,,"[[""652"", 87861], [""700"", 42220], [""369"", 31547], [""70"", 21550], [""750"", 17997]]"
JUSTICE,JUSTICE__INTL_UCDP_GED,GEOM_WKT,geometry,385918,385918,385918,55566,0,text place,,"[[""POINT (37.161173 36.201241)"", 4561], [""POINT (36.291575 33.513364)"", 3657], [""POINT (-117.00371 32.5027)"", 3298], [""POINT (45.366667 2.066667)"", 2685], [""POINT (-106.486944 31.739444)"", 2528]]"
JUSTICE,JUSTICE__INTL_UCDP_GED,REGION,region,385918,385918,385918,5,0,text place,,"[[""MIDDLE EAST"", 122215], [""ASIA"", 97879], [""AFRICA"", 68354], [""AMERICAS"", 48884], [""EUROPE"", 48586]]"
JUSTICE,JUSTICE__RACIAL_JAIL_DISPARITY,COUNTY_NAME,county,128507,128507,128507,1838,0,county name,,"[[""WASHINGTON COUNTY"", 1171], [""JEFFERSON COUNTY"", 1020], [""JACKSON COUNTY"", 975], [""FRANKLIN COUNTY"", 944], [""ZAVALA COUNTY"", 943]]"
JUSTICE,JUSTICE__RACIAL_JAIL_DISPARITY,COUNTY_YEAR_KEY,county,128507,128507,128507,126816,0,county name,,"[[""48507-2026"", 945], [""48505-2026"", 945], [""48503-2026"", 945], [""48501-2026"", 945], [""48499-2026"", 945]]"
JUSTICE,JUSTICE__RACIAL_JAIL_DISPARITY,FIPS,fips,128507,128507,128507,3069,0,clean FIPS (5-digit),,"[[""48507"", 945], [""48505"", 945], [""48503"", 945], [""48501"", 945], [""48499"", 945]]"
JUSTICE,JUSTICE__RACIAL_JAIL_DISPARITY,STATE_FIPS,fips,128507,128507,128507,45,0,clean FIPS (2-digit),,"[[""48"", 11755], [""13"", 9044], [""21"", 5436], [""51"", 5381], [""29"", 4618]]"
JUSTICE,JUSTICE__RACIAL_JAIL_DISPARITY,REGION,region,128507,128507,128507,4,0,text place,,"[[""SOUTH"", 62453], [""MIDWEST"", 41658], [""WEST"", 15993], [""NORTHEAST"", 8403]]"
JUSTICE,JUSTICE__RACIAL_JAIL_DISPARITY,STATE_ABBR,state,128507,128507,128507,45,0,clean 2-letter state,,"[[""TX"", 11755], [""GA"", 9044], [""KY"", 5436], [""VA"", 5381], [""MO"", 4618]]"
JUSTICE,JUSTICE__STATE_MO_SEX_OFFENDER_REGISTRY,ADDRESS,address,28167,27750,27363,16255,387,text place,,"[[""INCARCERATED IN MO"", 3652], [""MOVED OUT OF STATE"", 828], [""UNKNOWN"", 386], [""5516 HENNSLEY CIR"", 175], [""2719 S BROOKSIDE AVE"", 174]]"
JUSTICE,JUSTICE__STATE_MO_SEX_OFFENDER_REGISTRY,CITY,city,28167,23687,23595,997,92,text place,,"[[""SAINT LOUIS"", 3396], [""KANSAS CITY"", 2464], [""SPRINGFIELD"", 995], [""INDEPENDENCE"", 612], [""COLUMBIA"", 371]]"
JUSTICE,JUSTICE__STATE_MO_SEX_OFFENDER_REGISTRY,COUNTY,county,28167,23298,23298,114,0,county name,,"[[""JACKSON"", 3166], [""ST LOUIS"", 2680], [""ST LOUIS CITY"", 2057], [""GREENE"", 1166], [""JEFFERSON"", 727]]"
JUSTICE,JUSTICE__STATE_MO_SEX_OFFENDER_REGISTRY,STATE,state,28167,28167,28167,56,0,clean 2-letter state,,"[[""MO"", 27011], [""KS"", 316], [""IL"", 238], [""AR"", 72], [""IA"", 53]]"
JUSTICE,JUSTICE__STATE_MO_SEX_OFFENDER_REGISTRY,ZIP,zip,28167,23687,23593,1051,94,clean ZIP,,"[[""63136"", 399], [""65803"", 389], [""63116"", 383], [""63111"", 377], [""65802"", 332]]"
JUSTICE,JUSTICE__XC_MAPPING_POLICE_VIOLENCE,STREET_ADDRESS_OF_INCIDENT,address,15476,15023,15020,14795,3,text place,,"[[""SW 56TH STREET AND 117TH AVENUE"", 112], [""U.S. HIGHWAY 53"", 111], [""912 LOMA LINDA AVE."", 111], [""3727 N. 42ND ST."", 111], [""410 S RIVERFRONT DRIVE"", 111]]"
JUSTICE,JUSTICE__XC_MAPPING_POLICE_VIOLENCE,CENSUS_TRACT_CODE,census_tract,15476,14151,14151,6634,0,coded place (numbers),"codes, not names -- needs a lookup to become a place","[[""030301"", 105], [""000302"", 105], [""008704"", 105], [""001000"", 105], [""011301"", 105]]"
JUSTICE,JUSTICE__XC_MAPPING_POLICE_VIOLENCE,MEDIAN_HOUSEHOLD_INCOME_ACS_CENSUS_TRACT,census_tract,15476,13104,13104,9734,0,coded place (numbers),"codes, not names -- needs a lookup to become a place","[[""96313"", 98], [""60250"", 97], [""43947"", 97], [""26429"", 97], [""36620"", 97]]"
JUSTICE,JUSTICE__XC_MAPPING_POLICE_VIOLENCE,TOTAL_POPULATION_OF_CENSUS_TRACT_2019_ACS_5_YEAR_ESTIMATES,census_tract,15476,14151,14099,3091,52,coded place (numbers),"codes, not names -- needs a lookup to become a place","[[""1235"", 105], [""1637"", 105], [""1319"", 105], [""1178"", 105], [""1074"", 105]]"
JUSTICE,JUSTICE__XC_MAPPING_POLICE_VIOLENCE,CITY,city,15476,15433,15433,4497,0,text place,,"[[""HOUSTON"", 213], [""PHOENIX"", 198], [""LOS ANGELES"", 194], [""NEW YORK"", 142], [""CHICAGO"", 141]]"
JUSTICE,JUSTICE__XC_MAPPING_POLICE_VIOLENCE,CONGRESSIONAL_DISTRICT,cong_district,15476,14756,14756,433,0,text place,,"[[""AZ3"", 132], [""OK2"", 114], [""NM1"", 114], [""MO1"", 112], [""WV1"", 111]]"
JUSTICE,JUSTICE__XC_MAPPING_POLICE_VIOLENCE,CONGRESSIONAL_REPRESENTATIVE_FULL_NAME_HTTPS_BALLOTPEDIA_ORG_UNITED_STATES_HOUSE_OF_REPRESENTATIVES,cong_district,15476,14690,14690,449,0,text place,,"[[""YASSAMIN ANSARI"", 132], [""MELANIE STANSBURY"", 114], [""JOSH BRECHEEN"", 113], [""CAROL MILLER"", 111], [""WESLEY BELL"", 111]]"
JUSTICE,JUSTICE__XC_MAPPING_POLICE_VIOLENCE,CONGRESSIONAL_REPRESENTATIVE_PARTY_HTTPS_BALLOTPEDIA_ORG_UNITED_STATES_HOUSE_OF_REPRESENTATIVES,cong_district,15476,14690,14690,2,0,text place,,"[[""REPUBLICAN"", 7877], [""DEMOCRAT"", 6813]]"
JUSTICE,JUSTICE__XC_MAPPING_POLICE_VIOLENCE,LATITUDE,coordinates,15476,14472,14472,13953,0,clean coordinate,,"[[""25.717203"", 108], [""46.243621"", 107], [""36.739514"", 107], [""41.29311"", 107], [""44.164679"", 107]]"
JUSTICE,JUSTICE__XC_MAPPING_POLICE_VIOLENCE,LONGITUDE,coordinates,15476,14472,14472,14178,0,clean coordinate,,"[[""-80.382658"", 108], [""-91.800796"", 107], [""-108.201029"", 107], [""-95.975491"", 107], [""-94.007459"", 107]]"
JUSTICE,JUSTICE__XC_MAPPING_POLICE_VIOLENCE,COUNTY,county,15476,15474,15474,1396,0,county name,,"[[""LOS ANGELES"", 568], [""MARICOPA"", 403], [""HARRIS"", 258], [""ORANGE"", 209], [""CLARK"", 203]]"
JUSTICE,JUSTICE__XC_MAPPING_POLICE_VIOLENCE,HUD_UPSAI_GEOGRAPHY,facility_site,15476,10103,10103,3,0,text place,,"[[""SUBURBAN"", 4373], [""URBAN"", 3389], [""RURAL"", 2341]]"
JUSTICE,JUSTICE__XC_MAPPING_POLICE_VIOLENCE,NCHS_URBAN_RURAL_CLASSIFICATION_SCHEME_CODES_HTTPS_WWW_CDC_GOV_NCHS_DATA_ACCESS_URBAN_RURAL_HTM,metro,15476,14612,14612,6,0,text place,,"[[""LARGE CENTRAL METRO (1)"", 4902], [""MEDIUM METRO (3)"", 3301], [""LARGE FRINGE METRO (2)"", 2575], [""SMALL METRO (4)"", 1506], [""MICROPOLITAN (5)"", 1333]]"
JUSTICE,JUSTICE__XC_MAPPING_POLICE_VIOLENCE,STATE,state,15476,15476,15476,51,0,clean 2-letter state,,"[[""CA"", 2111], [""TX"", 1516], [""FL"", 1084], [""AZ"", 676], [""GA"", 602]]"
JUSTICE,JUSTICE__XC_MAPPING_POLICE_VIOLENCE,GEOGRAPHY_VIA_TRULIA_METHODOLOGY_BASED_ON_ZIPCODE_POPULATION_DENSITY_HTTP_JEDKOLKO_COM_WP_CONTENT_UPLOADS_2015_05_FULL_ZCTA_URBAN_SUBURBAN_RURAL_CLASSIFICATION_XLSX,zip,15476,14560,14560,3,0,foreign postal code,only 0% look like US ZIPs,"[[""SUBURBAN"", 7245], [""URBAN"", 3875], [""RURAL"", 3440]]"
JUSTICE,JUSTICE__XC_MAPPING_POLICE_VIOLENCE,ZIPCODE,zip,15476,15338,15338,8058,0,clean ZIP,,"[[""87401"", 114], [""33175"", 114], [""89005"", 114], [""54838"", 113], [""68111"", 113]]"
JUSTICE,JUSTICE__XC_OWID_HOMICIDE,WORLD_REGION_ACCORDING_TO_OWID,region,4912,4220,4220,6,0,text place,,"[[""EUROPE"", 1298], [""ASIA"", 1003], [""NORTH AMERICA"", 941], [""AFRICA"", 457], [""SOUTH AMERICA"", 311]]"
JUSTICE,JUSTICE__XC_OWID_TERRORISM_DEATHS,WORLD_REGION_ACCORDING_TO_OWID,region,10481,9212,9212,6,0,text place,,"[[""AFRICA"", 2629], [""ASIA"", 2280], [""EUROPE"", 1906], [""NORTH AMERICA"", 1224], [""SOUTH AMERICA"", 714]]"
JUSTICE,JUSTICE__XC_RANSOMWARELIVE_VICTIMS,COUNTRY,country,30661,22620,22620,186,0,country code,,"[[""US"", 10040], [""GB"", 1072], [""CA"", 1052], [""DE"", 1019], [""FR"", 665]]"
JUSTICE,JUSTICE__XC_UK_SANCTIONS_LIST,ADDRESS_LINE_1,address,33828,12138,12138,1632,0,text place,,"[[""1 OKHOTNY RYAD STR"", 401], [""KABUL"", 386], [""WHITE HOUSE"", 336], [""HOUSE NU 37"", 336], [""KALAY RANGIN"", 223]]"
JUSTICE,JUSTICE__XC_UK_SANCTIONS_LIST,ADDRESS_LINE_2,address,33828,7193,7193,954,0,text place,,"[[""NEAR SAUDI MOSQUE,"", 336], [""30TH STREET- DEFENCE"", 336], [""SPIN BOLDAK DISTRICT"", 246], [""MIRALZEI VILLAGE"", 222], [""NEAR THAKHIN MYA PARK"", 126]]"
JUSTICE,JUSTICE__XC_UK_SANCTIONS_LIST,TOWN_OF_BIRTH,city,33828,19005,19005,1516,0,text place,,"[[""KHER, RATNAGIRI, MAHARASHTRA"", 1008], [""ALGENANA"", 720], [""NDELE"", 720], [""MOSCOW"", 387], [""HARAZE MANGUEIGNE"", 336]]"
JUSTICE,JUSTICE__XC_UK_SANCTIONS_LIST,ADDRESS_COUNTRY,country,33828,22287,22287,106,0,country name,,"[[""RUSSIA"", 3193], [""IRAN"", 2290], [""PAKISTAN"", 1962], [""AFGHANISTAN"", 1803], [""ALGERIA"", 1476]]"
JUSTICE,JUSTICE__XC_UK_SANCTIONS_LIST,COUNTRY_OF_BIRTH,country,33828,20438,20438,132,0,country name,,"[[""AFGHANISTAN"", 2311], [""RUSSIA"", 1750], [""SYRIA"", 1478], [""ALGERIA"", 1361], [""CENTRAL AFRICAN REPUBLIC"", 1320]]"
JUSTICE,JUSTICE__XC_UK_SANCTIONS_LIST,ADDRESS_POSTAL_CODE,zip,33828,4184,4184,657,0,mixed / not a ZIP,only 15% look like ZIPs,"[[""103265"", 423], [""103426"", 155], [""283001"", 139], [""19574"", 90], [""119019"", 65]]"
JUSTICE,JUSTICE__XC_UN_CONSOLIDATED_SANCTIONS_LIST,ENTITY_ADDRESS,address,1011,275,275,149,0,text place,,"[[""{\""COUNTRY\"": \""\""}"", 91], [""{\""CITY\"": \""PYONGYANG\"", \""COUNTRY\"": \""DEMOCRATIC PEOPLE'S REPUBLIC OF KOREA\""}"", 16], [""{\""COUNTRY\"": \""DEMOCRATIC PEOPLE'S REPUBLIC OF KOREA\""}"", 5], [""{\""STREET\"":"
JUSTICE,JUSTICE__XC_UN_CONSOLIDATED_SANCTIONS_LIST,INDIVIDUAL_ADDRESS,address,1011,736,736,238,0,text place,,"[[""{\""COUNTRY\"": \""\""}"", 366], [""{\""CITY\"": \""KABUL\"", \""COUNTRY\"": \""AFGHANISTAN\""}"", 16], [""{\""COUNTRY\"": \""DEMOCRATIC PEOPLE'S REPUBLIC OF KOREA\""}"", 14], [""{\""COUNTRY\"": \""SOMALIA\""}"", 11], [""{\""C"
JUSTICE,JUSTICE__XC_UN_CONSOLIDATED_SANCTIONS_LIST,NATIONALITY,country,1011,634,634,77,0,country name,,"[[""{\""VALUE\"": \""AFGHANISTAN\""}"", 130], [""{\""VALUE\"": \""IRAQ\""}"", 81], [""{\""VALUE\"": \""DEMOCRATIC PEOPLE'S REPUBLIC OF KOREA\""}"", 79], [""{\""VALUE\"": \""DEMOCRATIC REPUBLIC OF THE CONGO\""}"", 24], [""{\""V"
JUSTICE,JUSTICE__XC_UN_CONSOLIDATED_SANCTIONS_LIST,INDIVIDUAL_PLACE_OF_BIRTH,facility_site,1011,736,736,421,0,text place,,"[[""{\""COUNTRY\"": \""\""}"", 193], [""{\""CITY\"": \""TRIPOLI\"", \""COUNTRY\"": \""LIBYA\""}"", 12], [""{\""CITY\"": \""TUNIS\"", \""COUNTRY\"": \""TUNISIA\""}"", 11], [""{\""COUNTRY\"": \""IRAQ\""}"", 10], [""{\""CITY\"": \""BAGHDAD"
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,COUNTY_CODE,county,128507,128507,128507,3053,0,county name,,"[[""US_SD_HYDE"", 260], [""US_SD_CAMPBELL"", 260], [""US_SD_FAULK"", 260], [""US_SD_TRIPP"", 260], [""US_SD_CLARK"", 260]]"
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,COUNTY_NAME,county,128507,128507,128507,1838,0,county name,,"[[""WASHINGTON COUNTY"", 1200], [""JEFFERSON COUNTY"", 1187], [""JACKSON COUNTY"", 1098], [""CLAY COUNTY"", 1004], [""MONROE COUNTY"", 972]]"
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,COUNTY_FIPS,fips,128507,128507,128507,3069,0,clean FIPS (5-digit),,"[[""46069"", 260], [""46021"", 260], [""46049"", 260], [""46123"", 260], [""46025"", 260]]"
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,STATE_FIPS,fips,128507,128507,128507,45,0,clean FIPS (2-digit),,"[[""48"", 11755], [""13"", 9044], [""21"", 5436], [""51"", 5381], [""29"", 4618]]"
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,METRO_AREA,metro,128507,75274,75274,899,0,coded place (numbers),"codes, not names -- needs a lookup to become a place","[[""12060"", 1675], [""35620"", 1095], [""47900"", 913], [""17140"", 732], [""33460"", 731]]"
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,COMMUTING_ZONE,region,128507,128464,128464,676,0,coded place (numbers),"codes, not names -- needs a lookup to become a place","[[""141"", 969], [""39"", 832], [""14"", 679], [""87"", 669], [""58"", 632]]"
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,REGION,region,128507,128507,128507,4,0,text place,,"[[""SOUTH"", 62453], [""MIDWEST"", 41658], [""WEST"", 15993], [""NORTHEAST"", 8403]]"
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,IS_UNIFIED_STATE,state,128507,128507,128507,1,0,constant,one value for the whole table,"[[""FALSE"", 128507]]"
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,STATE_ABBR,state,128507,128507,128507,45,0,clean 2-letter state,,"[[""TX"", 11755], [""GA"", 9044], [""KY"", 5436], [""VA"", 5381], [""MO"", 4618]]"
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,STATE_CODE,state,128507,128507,128507,45,0,state names (not codes),,"[[""US_TX"", 11755], [""US_GA"", 9044], [""US_KY"", 5436], [""US_VA"", 5381], [""US_MO"", 4618]]"
JUSTICE,JUSTICE__XC_WAPO_FATAL_FORCE,CITY,city,10430,10356,10356,3764,0,text place,,"[[""LOS ANGELES"", 157], [""PHOENIX"", 132], [""HOUSTON"", 126], [""SAN ANTONIO"", 103], [""LAS VEGAS"", 94]]"
JUSTICE,JUSTICE__XC_WAPO_FATAL_FORCE,LATITUDE,coordinates,10430,9290,9290,9248,0,clean coordinate,,"[[""41.8786897"", 69], [""35.9933643"", 69], [""39.858871"", 69], [""30.321534457"", 69], [""35.064541355"", 69]]"
JUSTICE,JUSTICE__XC_WAPO_FATAL_FORCE,LONGITUDE,coordinates,10430,9289,9289,9161,0,clean coordinate,,"[[""-87.640311"", 69], [""-82.2890828"", 69], [""-77.157926"", 69], [""-97.711000118"", 69], [""-92.411818342"", 69]]"
JUSTICE,JUSTICE__XC_WAPO_FATAL_FORCE,COUNTY,county,10430,5739,5739,993,0,county name,,"[[""LOS ANGELES"", 222], [""MARICOPA"", 151], [""HARRIS"", 98], [""ORANGE"", 83], [""JEFFERSON"", 79]]"
JUSTICE,JUSTICE__XC_WAPO_FATAL_FORCE,STATE,state,10430,10430,10430,51,0,clean 2-letter state,,"[[""CA"", 1405], [""TX"", 1010], [""FL"", 672], [""AZ"", 461], [""GA"", 393]]"
LABOR,LABOR__FED_DOL_EBSA_FORM5500_SCHEDULE_SB,SB_ACTUARY_FOREIGN_ADDRESS1,address,41802,1,1,1,0,constant,one value for the whole table,"[[""4 ORINDA WAY"", 1]]"
LABOR,LABOR__FED_DOL_EBSA_FORM5500_SCHEDULE_SB,SB_ACTUARY_FOREIGN_ADDRESS2,address,41802,1,1,1,0,constant,one value for the whole table,"[[""SUITE 100B"", 1]]"
LABOR,LABOR__FED_DOL_EBSA_FORM5500_SCHEDULE_SB,SB_ACTUARY_US_ADDRESS1,address,41802,41787,41787,3150,0,text place,,"[[""PO BOX 426"", 1123], [""C/O FUTUREPLAN"", 912], [""7734 EXCELSIOR ROAD, SUITE 102"", 844], [""PO BOX 8606"", 717], [""4 ORINDA WAY"", 509]]"
LABOR,LABOR__FED_DOL_EBSA_FORM5500_SCHEDULE_SB,SB_ACTUARY_US_ADDRESS2,address,41802,13060,13056,523,4,text place,,"[[""P.O. BOX 219073"", 908], [""SUITE 200"", 901], [""SUITE 310"", 556], [""SUITE 102"", 476], [""SUITE 440"", 403]]"
LABOR,LABOR__FED_DOL_EBSA_FORM5500_SCHEDULE_SB,SB_PORT_PREFNDNG_FNDNG_CAR_AMT,airport_port,41802,36917,916,868,36001,coded place (numbers),"codes, not names -- needs a lookup to become a place; only 2.2% of rows filled","[[""0"", 36001], [""1"", 9], [""1034"", 7], [""96"", 7], [""1218415"", 5]]"
LABOR,LABOR__FED_DOL_EBSA_FORM5500_SCHEDULE_SB,SB_ACTUARY_FOREIGN_CITY,city,41802,1,1,1,0,constant,one value for the whole table,"[[""ORINDA"", 1]]"
LABOR,LABOR__FED_DOL_EBSA_FORM5500_SCHEDULE_SB,SB_ACTUARY_US_CITY,city,41802,41787,41787,637,0,text place,,"[[""FORT WASHINGTON"", 1516], [""HOUSTON"", 1032], [""STAMFORD"", 1010], [""KANSAS CITY"", 988], [""NEW ALBANY"", 954]]"
LABOR,LABOR__FED_DOL_EBSA_FORM5500_SCHEDULE_SB,SB_ACTUARY_FOREIGN_CNTRY,country,41802,1,1,1,0,constant,one value for the whole table,"[[""US"", 1]]"
LABOR,LABOR__FED_DOL_EBSA_FORM5500_SCHEDULE_SB,SB_ACTUARY_FOREIGN_PROV_STATE,state,41802,1,1,1,0,constant,one value for the whole table,"[[""CA"", 1]]"
LABOR,LABOR__FED_DOL_EBSA_FORM5500_SCHEDULE_SB,SB_ACTUARY_US_STATE,state,41802,41787,41787,53,0,clean 2-letter state,,"[[""CA"", 7492], [""PA"", 4106], [""NY"", 3659], [""OH"", 2959], [""IL"", 2677]]"
