domain,table,column,kind,description,dtype
POLITICS,POLITICS__IRS527_8872_REPORTS,BUSINESS_STATE,state,state name or 2-letter code,TEXT
POLITICS,POLITICS__IRS527_8872_REPORTS,CONTACT_STATE,state,state name or 2-letter code,TEXT
POLITICS,POLITICS__IRS527_8872_REPORTS,CUSTODIAN_STATE,state,state name or 2-letter code,TEXT
POLITICS,POLITICS__IRS527_8872_REPORTS,MAILING_STATE,state,state name or 2-letter code,TEXT
POLITICS,POLITICS__IRS527_8872_REPORTS,PRE_OR_POST_ELECT_STATE,state,state name or 2-letter code,TEXT
POLITICS,POLITICS__IRS527_8872_REPORTS,BUSINESS_ZIP,zip,ZIP / postal code,TEXT
POLITICS,POLITICS__IRS527_8872_REPORTS,BUSINESS_ZIP_EXT,zip,ZIP / postal code,TEXT
POLITICS,POLITICS__IRS527_8872_REPORTS,CONTACT_ZIP,zip,ZIP / postal code,TEXT
POLITICS,POLITICS__IRS527_8872_REPORTS,CONTACT_ZIP_EXT,zip,ZIP / postal code,TEXT
POLITICS,POLITICS__IRS527_8872_REPORTS,CUSTODIAN_ZIP,zip,ZIP / postal code,TEXT
POLITICS,POLITICS__IRS527_8872_REPORTS,CUSTODIAN_ZIP_EXT,zip,ZIP / postal code,TEXT
POLITICS,POLITICS__IRS527_8872_REPORTS,MAILING_ZIP,zip,ZIP / postal code,TEXT
POLITICS,POLITICS__IRS527_8872_REPORTS,MAILING_ZIP_EXT,zip,ZIP / postal code,TEXT
POLITICS,POLITICS__IRS527_DIRECTORS_OFFICERS,ENTITY_CITY,city,city / town / municipality,TEXT
POLITICS,POLITICS__IRS527_DIRECTORS_OFFICERS,ENTITY_STATE,state,state name or 2-letter code,TEXT
POLITICS,POLITICS__IRS527_DIRECTORS_OFFICERS,ENTITY_ZIP,zip,ZIP / postal code,TEXT
POLITICS,POLITICS__IRS527_DIRECTORS_OFFICERS,ENTITY_ZIP_EXT,zip,ZIP / postal code,TEXT
POLITICS,POLITICS__IRS527_EAIN,STATE_ISSUED,state,state name or 2-letter code,TEXT
POLITICS,POLITICS__IRS527_RELATED_ENTITIES,ENTITY_CITY,city,city / town / municipality,TEXT
POLITICS,POLITICS__IRS527_RELATED_ENTITIES,ENTITY_STATE,state,state name or 2-letter code,TEXT
POLITICS,POLITICS__IRS527_RELATED_ENTITIES,ENTITY_ZIP,zip,ZIP / postal code,TEXT
POLITICS,POLITICS__IRS527_RELATED_ENTITIES,ENTITY_ZIP_EXT,zip,ZIP / postal code,TEXT
POLITICS,POLITICS__MEMBER_BILL_RECORD,STATE,state,state name or 2-letter code,TEXT
POLITICS,POLITICS__MEMBER_CROSSWALK,LAST_DISTRICT,cong_district,congressional / legislative district,TEXT
POLITICS,POLITICS__MEMBER_CROSSWALK,LAST_STATE,state,state name or 2-letter code,TEXT
POLITICS,POLITICS__MEMBER_FEC_ID,STATE,state,state name or 2-letter code,TEXT
POLITICS,POLITICS__MEMBER_INDIV_DONATIONS,STATE,state,state name or 2-letter code,TEXT
POLITICS,POLITICS__MEMBER_MONEY_RAISED,STATE,state,state name or 2-letter code,TEXT
POLITICS,POLITICS__MEMBER_SPINE,STATE,state,state name or 2-letter code,TEXT
POLITICS,POLITICS__MEMBER_VOTING_RECORD,STATE,state,state name or 2-letter code,TEXT
POLITICS,POLITICS__ST_CANNABIS_POLICY_BUNDLES,LEGISLATIVE_ACTION,cong_district,congressional / legislative district,FLOAT
POLITICS,POLITICS__ST_CANNABIS_POLICY_BUNDLES,FIPS,fips,FIPS / GEOID census code,TEXT
POLITICS,POLITICS__ST_CANNABIS_POLICY_BUNDLES,STATE,state,state name or 2-letter code,TEXT
POLITICS,POLITICS__ST_CANNABIS_POLICY_BUNDLES,STATE_AB,state,state name or 2-letter code,TEXT
POLITICS,POLITICS__ST_CANNABIS_POLICY_BUNDLES,STATE_COURT_SIG_ACTION,state,state name or 2-letter code,TEXT
POLITICS,POLITICS__ST_CANNABIS_POLICY_BUNDLES,STATE_SALES_TAX_HIGH_RCL_APP,state,state name or 2-letter code,TEXT
POLITICS,POLITICS__ST_CANNABIS_POLICY_BUNDLES,STATE_SALES_TAX_HIGH_RCL_IMP,state,state name or 2-letter code,TEXT
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2001_CONTRIBUTION,EMPLOYER_STREET_NAME,address,street / mailing address,TEXT
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2001_CONTRIBUTION,EMPLOYER_STREET_NUMBER,address,street / mailing address,TEXT
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2001_CONTRIBUTION,INTERMEDIARY_EMPLOYER_STREET_NAME,address,street / mailing address,TEXT
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2001_CONTRIBUTION,INTERMEDIARY_EMPLOYER_STREET_NUMBER,address,street / mailing address,TEXT
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2001_CONTRIBUTION,INTERMEDIARY_STREET_NAME,address,street / mailing address,TEXT
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2001_CONTRIBUTION,INTERMEDIARY_STREET_NUMBER,address,street / mailing address,TEXT
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2001_CONTRIBUTION,STREET_NAME,address,street / mailing address,TEXT
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2001_CONTRIBUTION,STREET_NUMBER,address,street / mailing address,TEXT
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2001_CONTRIBUTION,CITY,city,city / town / municipality,TEXT
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2001_CONTRIBUTION,EMPLOYER_CITY,city,city / town / municipality,TEXT
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2001_CONTRIBUTION,INTERMEDIARY_CITY,city,city / town / municipality,TEXT
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2001_CONTRIBUTION,INTERMEDIARY_EMPLOYER_CITY,city,city / town / municipality,TEXT
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2001_CONTRIBUTION,BOROUGH_CODE,county,county name or code,TEXT
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2001_CONTRIBUTION,EMPLOYER_STATE,state,state name or 2-letter code,TEXT
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2001_CONTRIBUTION,INTERMEDIARY_EMPLOYER_STATE,state,state name or 2-letter code,TEXT
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2001_CONTRIBUTION,INTERMEDIARY_STATE,state,state name or 2-letter code,TEXT
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2001_CONTRIBUTION,STATE,state,state name or 2-letter code,TEXT
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2001_CONTRIBUTION,INTERMEDIARY_ZIP,zip,ZIP / postal code,TEXT
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2001_CONTRIBUTION,ZIP,zip,ZIP / postal code,TEXT
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2009_CONTRIBUTION,EMPLOYER_STREET_NAME,address,street / mailing address,TEXT
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2009_CONTRIBUTION,EMPLOYER_STREET_NUMBER,address,street / mailing address,TEXT
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2009_CONTRIBUTION,INTERMEDIARY_EMPLOYER_STREET_NAME,address,street / mailing address,TEXT
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2009_CONTRIBUTION,INTERMEDIARY_EMPLOYER_STREET_NUMBER,address,street / mailing address,TEXT
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2009_CONTRIBUTION,INTERMEDIARY_STREET_NAME,address,street / mailing address,TEXT
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2009_CONTRIBUTION,INTERMEDIARY_STREET_NUMBER,address,street / mailing address,TEXT
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2009_CONTRIBUTION,STREET_NAME,address,street / mailing address,TEXT
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2009_CONTRIBUTION,STREET_NUMBER,address,street / mailing address,TEXT
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2009_CONTRIBUTION,CITY,city,city / town / municipality,TEXT
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2009_CONTRIBUTION,EMPLOYER_CITY,city,city / town / municipality,TEXT
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2009_CONTRIBUTION,INTERMEDIARY_CITY,city,city / town / municipality,TEXT
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2009_CONTRIBUTION,INTERMEDIARY_EMPLOYER_CITY,city,city / town / municipality,TEXT
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2009_CONTRIBUTION,BOROUGH_CODE,county,county name or code,TEXT
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2009_CONTRIBUTION,EMPLOYER_STATE,state,state name or 2-letter code,TEXT
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2009_CONTRIBUTION,INTERMEDIARY_EMPLOYER_STATE,state,state name or 2-letter code,TEXT
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2009_CONTRIBUTION,INTERMEDIARY_STATE,state,state name or 2-letter code,TEXT
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2009_CONTRIBUTION,STATE,state,state name or 2-letter code,TEXT
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2009_CONTRIBUTION,INTERMEDIARY_ZIP,zip,ZIP / postal code,TEXT
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2009_CONTRIBUTION,ZIP,zip,ZIP / postal code,TEXT
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2013_CONTRIBUTION,EMPLOYER_STREET_NAME,address,street / mailing address,TEXT
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2013_CONTRIBUTION,EMPLOYER_STREET_NUMBER,address,street / mailing address,TEXT
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2013_CONTRIBUTION,INTERMEDIARY_EMPLOYER_STREET_NAME,address,street / mailing address,TEXT
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2013_CONTRIBUTION,INTERMEDIARY_EMPLOYER_STREET_NUMBER,address,street / mailing address,TEXT
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2013_CONTRIBUTION,INTERMEDIARY_STREET_NAME,address,street / mailing address,TEXT
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2013_CONTRIBUTION,INTERMEDIARY_STREET_NUMBER,address,street / mailing address,TEXT
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2013_CONTRIBUTION,STREET_NAME,address,street / mailing address,TEXT
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2013_CONTRIBUTION,STREET_NUMBER,address,street / mailing address,TEXT
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2013_CONTRIBUTION,CITY,city,city / town / municipality,TEXT
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2013_CONTRIBUTION,EMPLOYER_CITY,city,city / town / municipality,TEXT
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2013_CONTRIBUTION,INTERMEDIARY_CITY,city,city / town / municipality,TEXT
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2013_CONTRIBUTION,INTERMEDIARY_EMPLOYER_CITY,city,city / town / municipality,TEXT
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2013_CONTRIBUTION,BOROUGH_CODE,county,county name or code,TEXT
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2013_CONTRIBUTION,EMPLOYER_STATE,state,state name or 2-letter code,TEXT
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2013_CONTRIBUTION,INTERMEDIARY_EMPLOYER_STATE,state,state name or 2-letter code,TEXT
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2013_CONTRIBUTION,INTERMEDIARY_STATE,state,state name or 2-letter code,TEXT
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2013_CONTRIBUTION,STATE,state,state name or 2-letter code,TEXT
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2013_CONTRIBUTION,INTERMEDIARY_ZIP,zip,ZIP / postal code,TEXT
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2013_CONTRIBUTION,ZIP,zip,ZIP / postal code,TEXT
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2021_CONTRIBUTIONS,EMPLOYER_STREET_NAME,address,street / mailing address,TEXT
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2021_CONTRIBUTIONS,EMPLOYER_STREET_NUMBER,address,street / mailing address,TEXT
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2021_CONTRIBUTIONS,INTERMEDIARY_EMPLOYER_STREET_NAME,address,street / mailing address,TEXT
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2021_CONTRIBUTIONS,INTERMEDIARY_EMPLOYER_STREET_NUMBER,address,street / mailing address,TEXT
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2021_CONTRIBUTIONS,INTERMEDIARY_STREET_NAME,address,street / mailing address,TEXT
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2021_CONTRIBUTIONS,INTERMEDIARY_STREET_NUMBER,address,street / mailing address,TEXT
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2021_CONTRIBUTIONS,STREET_NAME,address,street / mailing address,TEXT
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2021_CONTRIBUTIONS,STREET_NUMBER,address,street / mailing address,TEXT
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2021_CONTRIBUTIONS,CITY,city,city / town / municipality,TEXT
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2021_CONTRIBUTIONS,EMPLOYER_CITY,city,city / town / municipality,TEXT
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2021_CONTRIBUTIONS,INTERMEDIARY_CITY,city,city / town / municipality,TEXT
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2021_CONTRIBUTIONS,INTERMEDIARY_EMPLOYER_CITY,city,city / town / municipality,TEXT
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2021_CONTRIBUTIONS,BOROUGH_CODE,county,county name or code,TEXT
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2021_CONTRIBUTIONS,EMPLOYER_STATE,state,state name or 2-letter code,TEXT
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2021_CONTRIBUTIONS,INTERMEDIARY_EMPLOYER_STATE,state,state name or 2-letter code,TEXT
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2021_CONTRIBUTIONS,INTERMEDIARY_STATE,state,state name or 2-letter code,TEXT
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2021_CONTRIBUTIONS,STATE,state,state name or 2-letter code,TEXT
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2021_CONTRIBUTIONS,INTERMEDIARY_ZIP,zip,ZIP / postal code,TEXT
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2021_CONTRIBUTIONS,ZIP,zip,ZIP / postal code,TEXT
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2025_CONTRIBUTIONS,EMPLOYER_STREET_NAME,address,street / mailing address,TEXT
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2025_CONTRIBUTIONS,EMPLOYER_STREET_NUMBER,address,street / mailing address,TEXT
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2025_CONTRIBUTIONS,INTERMEDIARY_EMPLOYER_STREET_NAME,address,street / mailing address,TEXT
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2025_CONTRIBUTIONS,INTERMEDIARY_EMPLOYER_STREET_NUMBER,address,street / mailing address,TEXT
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2025_CONTRIBUTIONS,INTERMEDIARY_STREET_NAME,address,street / mailing address,TEXT
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2025_CONTRIBUTIONS,INTERMEDIARY_STREET_NUMBER,address,street / mailing address,TEXT
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2025_CONTRIBUTIONS,STREET_NAME,address,street / mailing address,TEXT
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2025_CONTRIBUTIONS,STREET_NUMBER,address,street / mailing address,TEXT
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2025_CONTRIBUTIONS,CITY,city,city / town / municipality,TEXT
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2025_CONTRIBUTIONS,EMPLOYER_CITY,city,city / town / municipality,TEXT
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2025_CONTRIBUTIONS,INTERMEDIARY_CITY,city,city / town / municipality,TEXT
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2025_CONTRIBUTIONS,INTERMEDIARY_EMPLOYER_CITY,city,city / town / municipality,TEXT
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2025_CONTRIBUTIONS,BOROUGH_CODE,county,county name or code,TEXT
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2025_CONTRIBUTIONS,EMPLOYER_STATE,state,state name or 2-letter code,TEXT
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2025_CONTRIBUTIONS,INTERMEDIARY_EMPLOYER_STATE,state,state name or 2-letter code,TEXT
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2025_CONTRIBUTIONS,INTERMEDIARY_STATE,state,state name or 2-letter code,TEXT
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2025_CONTRIBUTIONS,STATE,state,state name or 2-letter code,TEXT
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2025_CONTRIBUTIONS,INTERMEDIARY_ZIP,zip,ZIP / postal code,TEXT
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2025_CONTRIBUTIONS,ZIP,zip,ZIP / postal code,TEXT
POLITICS,POLITICS__WHO_WON,DISTRICT,cong_district,congressional / legislative district,TEXT
POLITICS,POLITICS__WHO_WON,STATE,state,state name or 2-letter code,TEXT
POLITICS,POLITICS__XC_OWID_CPI,WORLD_REGION_ACCORDING_TO_OWID,region,region / area / territory / jurisdiction,TEXT
PROCUREMENT,PROCUREMENT__FED_SAM_EXCLUSIONS,CITY,city,city / town / municipality,TEXT
PROCUREMENT,PROCUREMENT__FED_SAM_EXCLUSIONS,COUNTRY,country,country name / ISO code,TEXT
PROCUREMENT,PROCUREMENT__FED_SAM_EXCLUSIONS,STATE,state,state name or 2-letter code,TEXT
PROCUREMENT,PROCUREMENT__FED_SAM_EXCLUSIONS,ZIP,zip,ZIP / postal code,TEXT
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,RECIPIENT_ADDRESS_LINE_1,address,street / mailing address,TEXT
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,RECIPIENT_ADDRESS_LINE_2,address,street / mailing address,TEXT
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,AIRPORT_AUTHORITY,airport_port,airport / port / station code,TEXT
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,PORT_AUTHORITY,airport_port,airport / port / station code,TEXT
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,CITY_LOCAL_GOVERNMENT,city,city / town / municipality,TEXT
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,MUNICIPALITY_LOCAL_GOVERNMENT,city,city / town / municipality,TEXT
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,PRIMARY_PLACE_OF_PERFORMANCE_CITY_NAME,city,city / town / municipality,TEXT
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,RECIPIENT_CITY_NAME,city,city / town / municipality,TEXT
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,SCHOOL_DISTRICT_LOCAL_GOVERNMENT,cong_district,congressional / legislative district,TEXT
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,COUNTRY_OF_PRODUCT_OR_SERVICE_ORIGIN,country,country name / ISO code,TEXT
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,COUNTRY_OF_PRODUCT_OR_SERVICE_ORIGIN_CODE,country,country name / ISO code,TEXT
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,PRIMARY_PLACE_OF_PERFORMANCE_COUNTRY_CODE,country,country name / ISO code,TEXT
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,PRIMARY_PLACE_OF_PERFORMANCE_COUNTRY_NAME,country,country name / ISO code,TEXT
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,RECIPIENT_COUNTRY_CODE,country,country name / ISO code,TEXT
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,RECIPIENT_COUNTRY_NAME,country,country name / ISO code,TEXT
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,COUNTY_LOCAL_GOVERNMENT,county,county name or code,TEXT
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,PRIMARY_PLACE_OF_PERFORMANCE_COUNTY_NAME,county,county name or code,TEXT
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,RECIPIENT_COUNTY_NAME,county,county name or code,TEXT
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,PLACE_OF_MANUFACTURE,facility_site,site / location / place name,TEXT
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,PLACE_OF_MANUFACTURE_CODE,facility_site,site / location / place name,TEXT
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,PRIME_AWARD_TRANSACTION_PLACE_OF_PERFORMANCE_CD_CURRENT,facility_site,site / location / place name,TEXT
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,PRIME_AWARD_TRANSACTION_PLACE_OF_PERFORMANCE_CD_ORIGINAL,facility_site,site / location / place name,TEXT
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,PRIME_AWARD_TRANSACTION_PLACE_OF_PERFORMANCE_COUNTY_FIPS_CODE,fips,FIPS / GEOID census code,TEXT
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,PRIME_AWARD_TRANSACTION_PLACE_OF_PERFORMANCE_STATE_FIPS_CODE,fips,FIPS / GEOID census code,TEXT
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,PRIME_AWARD_TRANSACTION_RECIPIENT_COUNTY_FIPS_CODE,fips,FIPS / GEOID census code,TEXT
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,PRIME_AWARD_TRANSACTION_RECIPIENT_STATE_FIPS_CODE,fips,FIPS / GEOID census code,TEXT
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,HISTORICALLY_UNDERUTILIZED_BUSINESS_ZONE_HUBZONE_FIRM,region,region / area / territory / jurisdiction,TEXT
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,PRIMARY_PLACE_OF_PERFORMANCE_STATE_CODE,state,state name or 2-letter code,TEXT
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,PRIMARY_PLACE_OF_PERFORMANCE_STATE_NAME,state,state name or 2-letter code,TEXT
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,RECIPIENT_STATE_CODE,state,state name or 2-letter code,TEXT
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,RECIPIENT_STATE_NAME,state,state name or 2-letter code,TEXT
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,STATE_CONTROLLED_INSTITUTION_OF_HIGHER_LEARNING,state,state name or 2-letter code,TEXT
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,US_STATE_GOVERNMENT,state,state name or 2-letter code,TEXT
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,PRIMARY_PLACE_OF_PERFORMANCE_ZIP_4,zip,ZIP / postal code,TEXT
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,RECIPIENT_ZIP_4_CODE,zip,ZIP / postal code,TEXT
PROCUREMENT,PROCUREMENT__INTL_ADB_DATA,COUNTRY,country,country name / ISO code,NUMBER
REFERENCE,REFERENCE__FED_DHS_HIFLD,ADDRESS,address,street / mailing address,TEXT
REFERENCE,REFERENCE__FED_DHS_HIFLD,CITY,city,city / town / municipality,TEXT
REFERENCE,REFERENCE__FED_DHS_HIFLD,LATITUDE,coordinates,latitude / longitude point,NUMBER
REFERENCE,REFERENCE__FED_DHS_HIFLD,LONGITUDE,coordinates,latitude / longitude point,NUMBER
REFERENCE,REFERENCE__FED_DHS_HIFLD,COUNTY,county,county name or code,TEXT
REFERENCE,REFERENCE__FED_DHS_HIFLD,FIPS,fips,FIPS / GEOID census code,TEXT
REFERENCE,REFERENCE__FED_DHS_HIFLD,STATE,state,state name or 2-letter code,TEXT
REFERENCE,REFERENCE__FED_DHS_HIFLD,ZIP,zip,ZIP / postal code,TEXT
REFERENCE,REFERENCE__FED_ITIS_GEOGRAPHIC_DIV,GEOGRAPHIC_VALUE,facility_site,site / location / place name,TEXT
REFERENCE,REFERENCE__FED_ITIS_GEOGRAPHIC_DIV,ITIS_GEOGRAPHIC_DIV_KEY,facility_site,site / location / place name,TEXT
REFERENCE,REFERENCE__FED_ITIS_JURISDICTION,ITIS_JURISDICTION_KEY,region,region / area / territory / jurisdiction,TEXT
REFERENCE,REFERENCE__FED_ITIS_JURISDICTION,JURISDICTION_VALUE,region,region / area / territory / jurisdiction,TEXT
REFERENCE,REFERENCE__FED_ITIS_PUBLICATIONS,PUB_PLACE,facility_site,site / location / place name,TEXT
REFERENCE,REFERENCE__FED_USGS_TOPOVIEW,COUNTIES,county,county name or code,TEXT
REFERENCE,REFERENCE__FED_USGS_TOPOVIEW,FIPS,fips,FIPS / GEOID census code,TEXT
REFERENCE,REFERENCE__FED_USGS_TOPOVIEW,STATE,state,state name or 2-letter code,TEXT
REFERENCE,REFERENCE__INTL_EG_CAPMAS,COUNTRY,country,country name / ISO code,TEXT
REFERENCE,REFERENCE__INTL_GDELT,ACTIONGEO_LAT,coordinates,latitude / longitude point,FLOAT
REFERENCE,REFERENCE__INTL_GDELT,ACTIONGEO_LONG,coordinates,latitude / longitude point,FLOAT
REFERENCE,REFERENCE__INTL_GDELT,ACTOR1GEO_LAT,coordinates,latitude / longitude point,FLOAT
REFERENCE,REFERENCE__INTL_GDELT,ACTOR1GEO_LONG,coordinates,latitude / longitude point,FLOAT
REFERENCE,REFERENCE__INTL_GDELT,ACTOR2GEO_LAT,coordinates,latitude / longitude point,FLOAT
REFERENCE,REFERENCE__INTL_GDELT,ACTOR2GEO_LONG,coordinates,latitude / longitude point,FLOAT
REFERENCE,REFERENCE__XC_ROR_RESEARCH_ORGANIZATIONS,LATITUDE,coordinates,latitude / longitude point,FLOAT
REFERENCE,REFERENCE__XC_ROR_RESEARCH_ORGANIZATIONS,LONGITUDE,coordinates,latitude / longitude point,FLOAT
REFERENCE,REFERENCE__XC_ROR_RESEARCH_ORGANIZATIONS,COUNTRY_CODE,country,country name / ISO code,TEXT
REFERENCE,REFERENCE__XC_ROR_RESEARCH_ORGANIZATIONS,COUNTRY_NAME,country,country name / ISO code,TEXT
