company,lists,domain,schema,table,col,rows,distinct,sample
PAYPAL,complaints visas,money,FINANCE,FINANCE__FED_SEC_DERA_SUB_2024Q2,NAME,1,1,"PAYPAL HOLDINGS, INC."
PAYPAL,complaints visas,money,FINANCE,FINANCE__FED_SEC_EDGAR_COMPANY_TICKERS_EXCHANGE,COMPANY_NAME,1,1,"PAYPAL HOLDINGS, INC."
PAYPAL,complaints visas,money,FINANCE,FINANCE__FED_SEC_EDGAR_FINANCIALS,NAME,8,1,"PAYPAL HOLDINGS, INC."
PAYPAL,complaints visas,money,FINANCE,FINANCE__FED_PCAOB_FORM_AP_FILINGS,ISSUER_NAME,11,1,"PAYPAL HOLDINGS, INC."
PAYPAL,complaints visas,money,FINANCE,FINANCE__FED_FATCA_FFI,INSTITUTION_NAME,4,4,"PAYPAL AUSTRALIA PTY LIMITED | PAYPAL INTERNATIONAL TREASURY CENTRE SARL | PAYPAL EUROPE SARL ET CIE, SCA | PAYPAL, INC."
PAYPAL,complaints visas,money,ECONOMICS,ECONOMICS__FED_IRS_REVOCATION,DBA_NAME,1,1,PAYPAL JH AT YAHOO
PAYPAL,complaints visas,money,ECONOMICS,ECONOMICS__FED_IRS_PUB78_ELIGIBLE_DONEES,LEGAL_NAME,1,1,PAYPAL CHARITABLE GIVING FUND
PAYPAL,complaints visas,money,FINANCE,FINANCE__FED_SEC_INSIDER_SUBMISSION,ISSUER_NAME,588,1,"PAYPAL HOLDINGS, INC."
PAYPAL,complaints visas,money,ECONOMICS,ECONOMICS__FED_IRS_990_EFILE_INDEX,TAXPAYER_NAME,8,1,PAYPAL CHARITABLE GIVING FUND
PAYPAL,complaints visas,money,FINANCE,FINANCE__FED_IRS527_SCHEDULE_B_EXPENDITURES,RECIPIENT_NAME,3105,12,"PAYPAL, INC. | PAYPAL INC. | PAYPAL INC | PAYPAL CREDIT CARD FEES | PAYPAL | PAYPAL FEES"
PAYPAL,complaints visas,money,FINANCE,FINANCE__FED_IRS527_SCHEDULE_A_CONTRIBUTIONS,CONTRIBUTOR_NAME,84,3,"PAYPAL, INC. | PAYPAL INC | PAYPAL"
PAYPAL,complaints visas,money,ECONOMICS,ECONOMICS__FED_USASPENDING_ASSISTANCE_FULL,RECIPIENT_NAME_RAW,8,3,PAYPAL SALES | PAYPAL.ME/MERWYNR | PAYPAL
PAYPAL,complaints visas,money,ECONOMICS,ECONOMICS__FED_USASPENDING_ASSISTANCE_FULL,RECIPIENT_NAME,8,3,PAYPAL SALES | PAYPAL | PAYPAL.ME/MERWYNR
PAYPAL,complaints visas,money,FINANCE,FINANCE__FED_FEC_INDIV_CONTRIBUTIONS,EMPLOYER,13863,50,"PAYPAL INC./DIRECTOR PRODUCT MANAGE | PAYPAL HOLDINGS, INC | PAYPAL INC./GENERAL COUNSEL | PAYPAL HOLDINGS INC. | PAYPAL AN EBAY COMPANY | PAYPAL CO."
PAYPAL,complaints visas,politics,POLITICS,POLITICS__FED_FEC_PAC_SUMMARY,COMMITTEE_NAME,4,2,"PAYPAL PAC | PAYPAL HOLDINGS, INC PAC (PAYPAL PAC)"
PAYPAL,complaints visas,politics,POLITICS,POLITICS__CA_LOBBY_CHG_LOG,ENTITY_NAME,1,1,PAYPAL
PAYPAL,complaints visas,politics,POLITICS,POLITICS__CA_LOBBY_CHG_LOG,FILER_FULL_NAME,1,1,PAYPAL
PAYPAL,complaints visas,politics,POLITICS,POLITICS__FED_SENATE_LDA_LOBBYIST_POSITIONS,CLIENT_NAME,8,2,"PAYPAL | PAYPAL, INC."
PAYPAL,complaints visas,politics,POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2009_CONTRIBUTION,CONTRIBUTOR_NAME,2,1,PAYPAL
PAYPAL,complaints visas,politics,POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2013_CONTRIBUTION,CONTRIBUTOR_NAME,1,1,PAYPAL
PAYPAL,complaints visas,politics,POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2013_CONTRIBUTION,EMPLOYER_NAME,1,1,PAYPAL
PAYPAL,complaints visas,politics,POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2025_CONTRIBUTIONS,EMPLOYER_NAME,22,3,"PAYPAL | PAYPAL HOLDINGS | PAYPAL, INC."
PAYPAL,complaints visas,politics,POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2021_CONTRIBUTIONS,EMPLOYER_NAME,25,3,PAYPAL | PAYPAL INC | PAYPAL INC.
PAYPAL,complaints visas,politics,POLITICS,POLITICS__CA_LOBBY_COVER,FIRM_NAME,30,1,PAYPAL
PAYPAL,complaints visas,politics,EDUCATION,EDUCATION__FED_SENATE_LDA_FILINGS,CLIENT_NAME,297,3,"PAYPAL, INC. | PAYPAL | PAYPAL INC"
PAYPAL,complaints visas,politics,EDUCATION,EDUCATION__FED_SENATE_LDA_FILINGS,REGISTRANT_NAME,48,1,"PAYPAL, INC."
PAYPAL,complaints visas,politics,POLITICS,POLITICS__INTL_ELECTIONS_CANADA_CONTRIBUTIONS,CONTRIBUTOR_NAME,4,4,"PAYPAL ACCOUNT, SEE ATTACHED LIST (IN BINDER) | PAYPAL | *PAYPAL, MAR26 BAL TO CIBC | PAYPAL, CORRECTION"
PEPSICO,toxic_release,companies,CORPORATE_REGISTRY,CORPORATE_REGISTRY__FED_ICIJ_OFFSHORELEAKS_ENTITIES,NAME,1,1,PEPSICO FOREIGN SALES CORPORATION
PEPSICO,toxic_release,companies,CORPORATE_REGISTRY,CORPORATE_REGISTRY__INTL_IE_CRO,COMPANY_NAME,7,7,PEPSICO IRELAND FOOD & BEVERAGES UNLIMITED COMPANY | PEPSICO (IRELAND) UNLIMITED COMPANY | PEPSICO INTERNATIONAL IRELAND | PEPSICO INTERNATIONAL LIMITED | PEPSICO TRADING SOLUTIONS UNLIMITED COMPANY | PEPSICO GLOBAL INVESTMENT HOLDINGS LIMITED
PEPSICO,toxic_release,companies,CORPORATE_REGISTRY,CORPORATE_REGISTRY__FED_IRS_EO_BMF,ORG_NAME,2,2,PEPSICO FOUNDATION INC | PEPSICO EMPLOYEES LONG TERM DISABILITY BENEFIT TRUST
PEPSICO,toxic_release,companies,CORPORATE_REGISTRY,CORPORATE_REGISTRY__INTL_UK_COMPANIES_HOUSE,COMPANY_NAME,3,3,PEPSICO UK PENSION PLAN TRUSTEE LIMITED | PEPSICO HOLDINGS | PEPSICO INTERNATIONAL LIMITED
PEPSICO,toxic_release,companies,CORPORATE_REGISTRY,CORPORATE_REGISTRY__UK_COMPANIES_HOUSE_PSC,NAME,15,5,"PEPSICO, INC. | PEPSICO INC. | PEPSICO, INC | PEPSICO HOLDINGS | PEPSICO INC"
PEPSICO,toxic_release,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_ENVIROFACTS,FACILITY_NAME,1,1,PEPSICO CARIBBEAN INC
PEPSICO,toxic_release,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_TRI_FACILITY,MAIL_NAME,1,1,PEPSICO CARIBBEAN INC
PEPSICO,toxic_release,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_TRI_FACILITY,STANDARDIZED_PARENT_COMPANY,35,1,PEPSICO INC
PEPSICO,toxic_release,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_TRI_FACILITY,PARENT_CO_NAME,52,3,PEPSICO INC | PEPSICO | PEPSICO GOLDEN HOLDINGS LLC
PEPSICO,toxic_release,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_TRI_FACILITY,FACILITY_NAME,1,1,PEPSICO CARIBBEAN INC
PEPSICO,toxic_release,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_TRI_BASIC_2023,C_17_STANDARD_PARENT_CO_NAME,44,1,PEPSICO INC
PEPSICO,toxic_release,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_TRI_BASIC_2023,C_15_PARENT_CO_NAME,44,2,PEPSICO GOLDEN HOLDINGS LLC | PEPSICO INC
PEPSICO,toxic_release,environment,ENVIRONMENT,ENVIRONMENT__EPA_PENALTY_GAP,FACILITY_NAME,2,2,PEPSICO CARIBBEAN (FRITO LAY) | PEPSICO CARIBBEAN CORP
PEPSICO,toxic_release,environment,ENVIRONMENT,ENVIRONMENT__FED_USCG_NRC_INCIDENT_REPORTS,RESPONSIBLE_COMPANY,2,1,PEPSICO
PEPSICO,toxic_release,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_GHGRP_FACILITY,PARENT_COMPANY,127,6,"PEPSICO, INC (100%) | PEPSICO, INC. (100%) | PEPSICO INC. (100%) | PEPSICO (100%) | PEPSICO INC (100%) | PEPSICO, INC.  (100%)"
PEPSICO,toxic_release,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_ICIS_AIR_ICIS_AIR_FACILITIES,FACILITY_NAME,2,2,PEPSICO (SAME AS 1490027) # ISSUED IN ERROR              | PEPSICO
PEPSICO,toxic_release,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_SDWA_SDWA_PUB_WATER_SYSTEMS,ADMIN_NAME,1,1,PEPSICO CARIBBEAN INC.
PEPSICO,toxic_release,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_SDWA_SDWA_PUB_WATER_SYSTEMS,ORG_NAME,2,2,PEPSICO CARIBBEAN INC. | PEPSICO
PEPSICO,toxic_release,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_SDWA_SDWA_PUB_WATER_SYSTEMS,PWS_NAME,2,2,PEPSICO | PEPSICO CARIBBEAN (FRITO LAY)
PEPSICO,toxic_release,environment,ENVIRONMENT,ENVIRONMENT__FED_USCG_NRC_INCIDENTS,RESPONSIBLE_COMPANY,11,5,PEPSICO BOTTLING GROUP | PEPSICO | PEPSICO INTERNATIONAL | PEPSICO FOOD SYSTEM | PEPSICO NORTH AMERICAN BEVERAGES
PEPSICO,toxic_release,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_NPDES_ICIS_FACILITIES,FACILITY_NAME,17,16,"PEPSICO MIAMI | PEPSICO-PROJECT RENEW PHASE II | PEPSICO BEVERAGE SALES, LLC | PEPSICO PLANO RD BOILER PROJECT | PEPSICO BEVERAGES | PEPSICO ARLINGTON"
PEPSICO,toxic_release,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_RCRA_FACILITIES,FACILITY_NAME,41,16,"PEPSICO CARIBBEAN INC | PEPSICO. INC. | PEPSICO KEVITA | PEPSICO, INC. | PEPSICO | PEPSICO INC."
PEPSICO,toxic_release,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_ECHO,FACILITY_NAME,50,23,PEPSICO BEVERAGES | PEPSICO INC. | PEPSICO CARIBBEAN (FRITO LAY) | PEPSICO (SAME AS 1490027) # ISSUED IN ERROR | PEPSICO CORPORATE HEADQUARTERS | PEPSICO CARIBBEAN INC
PEPSICO,toxic_release,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_FRS_FRS_FACILITIES,FAC_NAME,52,23,PEPSICO LANCASTER | PEPSICO BEVERAGES NORTH AMERICA | PEPSICO CARIBBEAN (FRITO LAY) | PEPSICO CORPORATE HEADQUARTERS | PEPSICO BEVERAGES | PEPSICO FLIGHT
PEPSICO,toxic_release,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_FRS_FRS_PROGRAM_LINKS,PRIMARY_NAME,70,35,"PEPSICO MESQUITE | PEPSICO-DISINFECTION | PEPSICO PLANO RD BOILER PROJECT | PEPSICO ARLINGTON | PEPSICO, INC | PEPSICO BEVERAGES COMPANY"
PEPSICO,toxic_release,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_FRS_FACILITIES,FACILITY_NAME,72,30,"PEPSICO, INC | PEPSICO KEVITA | PEPSICO FRITO-LAY LIBERTY MFG FACILITY | PEPSICO TACOMA | PEPSICO FLIGHT | PEPSICO CONCENTRATE OPERATIONS"
PEPSICO,toxic_release,environment,ENVIRONMENT,ENVIRONMENT__XC_EPA_CORPORATE_CROSSWALK,PARENT_LEGAL_NAME,133,1,"PEPSICO, INC."
PEPSICO,toxic_release,environment,ENVIRONMENT,ENVIRONMENT__XC_EPA_CORPORATE_CROSSWALK,FACILITY_NAME,72,30,"PEPSICO CORPORATE HEADQUARTERS | PEPSICO, INC. | PEPSICO FRITO-LAY LIBERTY MFG FACILITY | PEPSICO FOOD SYSTEMS | PEPSICO GATORADE INDIANAPOLIS SERVICE CENTER | PEPSICO/QUAKER OATS"
PEPSICO,toxic_release,environment,ENVIRONMENT,ENVIRONMENT__XC_EPA_CORPORATE_CROSSWALK,MATCHED_LEGAL_NAME,24,1,"PEPSICO, INC."
PEPSICO,toxic_release,health,HEALTH,HEALTH__FED_CLINICALTRIALS,LEAD_SPONSOR_NAME,101,1,PEPSICO GLOBAL R&D
PEPSICO,toxic_release,immigration,IMMIGRATION,IMMIGRATION__FED_DOL_OFLC,SECONDARY_ENTITY_BUSINESS_NAME_1,345,14,"PEPSICO, INC., | PEPSICO | PEPSICO,INC. | PEPSICO,INC | PEPSICO ,INC | PEPSICO INC."
PEPSICO,toxic_release,immigration,IMMIGRATION,IMMIGRATION__FED_DOL_OFLC,EMPLOYER_NAME,53,2,"PEPSICO SALES, INC. | PEPSICO, INC."
PEPSICO,toxic_release,immigration,IMMIGRATION,IMMIGRATION__FED_DOL_OFLC,SECONDARY_ENTITY_BUSINESS_NAME_2,11,3,"PEPSICO, INC. | PEPSICO INC. | PEPSICO"
PEPSICO,toxic_release,justice,JUSTICE,JUSTICE__FED_COURTLISTENER_ORAL_ARGUMENTS,CASE_NAME,8,7,"RISEANDSHINE CORPORATION V. PEPSICO, INC. | NORTHERN BOTTLING CO., INC. V. PEPSICO, INC. | SCENTSATIONAL TECHNOLOGIES V. PEPSICO, INC. | MAHASKA BOTTLING COMPANY V. PEPSICO, INC. | SPORTFUEL, INC. V. PEPSICO, INC. | PEPSICO INC. V. ILLINOIS DEPARTMENT OF REVENUE"
PEPSICO,toxic_release,justice,JUSTICE,JUSTICE__FED_COURTLISTENER_OPINION_CLUSTERS,CASE_NAME_FULL,176,160,"PEPSICO, INC., ET AL., PLAINTIFFS, V. CALIFORNIA SECURITY CANS, ET AL., DEFENDANTS | PEPSICO, INC., PETITIONER, V. NATIONAL LABOR RELATIONS BOARD, RESPONDENT | LORAN W. ROBBINS, PLAINTIFFS/COUNTERDEFENDANTS V. THE PEPSI-COLA METROPOLITAN BOTTLING COMPANY, DEFENDANTS/COUNTERCLAIMA | STACY SCIORTINO V. PEPSICO, INC. | PEPSICO, INC., PETITIONER, V. CLINTON SHARP, AND THE WORKERS’ COMPENSATION COURT, CLAIMANT-RESPONDENT; AND CLINTON SHARP | TERRY WILCOX, PLAINTIFF, V. PEPSICO, INC. AND PEPSI-BEBIDAS PURFICADES DE ACAPULCO, S.A.D.E.C V.  DEFENDANTS"
PEPSICO,toxic_release,justice,JUSTICE,JUSTICE__FED_COURTLISTENER_OPINION_CLUSTERS,CASE_NAME,271,199,"COCA-COLA CO. V. PEPSICO, INC. | WILCOX V. PEPSICO, INC. | ALQOSH ENTERPRISES, INC. V. PEPSICO, INC. | PEPSICO TRUCK RENTAL, INC. V. ANDERSON | SHORT V. PEPSICO, INC. | PEPSICO, INC. V. PEPSI-COLA BOTTLING CO. OF ASBURY PARK"
PEPSICO,toxic_release,justice,JUSTICE,JUSTICE__FED_COURTLISTENER_DOCKETS,CASE_NAME_SHORT,14,1,PEPSICO
PEPSICO,toxic_release,justice,JUSTICE,JUSTICE__FED_COURTLISTENER_DOCKETS,CASE_NAME,1159,975,"PEPSICO, INC. V. ALLEN | PEPSICO INC V. PAR FOODS DISTR | UNITED STATES V. PEPSICO, INC. | BOOZE,BESSIE ETAL V. PEPSICO INC ETAL | ROSBOROUGH V. PEPSICO INC | PEPSICO INC V. BANNER INDUSTRIES IN"
PEPSICO,toxic_release,justice,JUSTICE,JUSTICE__FED_COURTLISTENER_DOCKETS,CASE_NAME_FULL,99,87,"O. JOSEPHINE CRUSE, INDIVIDUALLY AND AS ADMINISTRATRIX OF THE ESTATE OF DOUGLAS CRUSE V. PEPSICO TRUCK RENTAL, INC. | MAHASKA BOTTLING CO. V. PEPSICO INC. AND BOTTLING GROUP LLC | PEPSICO, INC. V. THE GRAPETTE COMPANY, INC., AND GRAPETTE-ARISTOCRAT, INC. | STOCKACRE LIMITED V. PEPSICO., INC. | PEPSICO, INC. V. WINTERTHUR INTERNATIONAL AMERICA INSURANCE COMPANY | SALAMEH, ABDEL-FATTAH V. PEPSICO, INC."
PEPSICO,toxic_release,labor,LABOR,LABOR__FED_OSHA_ITA_CASE_DETAIL_2025,COMPANY_NAME,7,2,PEPSICO ARLINGTON | PEPSICO - SABRA
PEPSICO,toxic_release,labor,LABOR,LABOR__FED_OSHA_ITA_CASE_DETAIL_2025,ESTABLISHMENT_NAME,2,1,PEPSICO - SABRA
PEPSICO,toxic_release,labor,LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2025,ESTABLISHMENT_NAME,6,6,PEPSICO PGCS DISTRIBUTION CENTER NEDC | PEPSICO DSD GOODYEAR AZ | PEPSICO PGCS DISTRIBUTION CENTER SEDC | PEPSICO DSD MARYSVILLE WA | PEPSICO - SABRA | PEPSICO R&D AGRICULTURAL SCIENCE
PEPSICO,toxic_release,labor,LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2025,COMPANY_NAME,337,6,"PEPSICO | PEPSICO - SABRA | PEPSICO R&D AGRICULTURAL SCIENCE | PEPSICO BEV SALES | PEPSICO ARLINGTON | PEPSICO, INC."
PEPSICO,toxic_release,labor,LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2023,ESTABLISHMENT_NAME,8,8,"PEPSICO PGCS CARLISLE (NEDC) DISTRIBUTION CENTER | PEPSICO - SELLERSBURG CERTIFIED CENTER - GRAYHAWK LEASING, LLC | PEPSICO QUAKER OATS | PEPSICO PGCS LITHIA SPRINGS (SEDC) DISTRIBUTION CENTER | PEPSICO PGCS GRAND PRAIRIE (SCDC) DISTRIBUTION CENTER | PEPSICO - WILLIAMSPORT CERTIFIED CENTER - GRAYHAWK LEASING"
PEPSICO,toxic_release,labor,LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2023,COMPANY_NAME,7,4,"PEPSICO ARLINGTON | PEPSICO, INC. | PEPSICO BEVERAGES COMPANY | PEPSICO"
PEPSICO,toxic_release,labor,LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2024,ESTABLISHMENT_NAME,10,10,"PEPSICO - LAS VEGAS CERTIFIED CENTER - GRAYHAWK LEASING, LLC | PEPSICO PGCS CARLISLE (NEDC) DISTRIBUTION CENTER | PEPSICO PGCS GRAND PRAIRIE (SCDC) DISTRIBUTION CENTER | PEPSICO PGCS LITHIA SPRINGS (SEDC) DISTRIBUTION CENTER | PEPSICO - FORT WAYNE EQUIPMENT HUB | PEPSICO - SELLERSBURG CERTIFIED CENTER - GRAYHAWK LEASING, LLC"
PEPSICO,toxic_release,labor,LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2024,COMPANY_NAME,6,3,"PEPSICO | PEPSICO, INC. | PEPSICO ARLINGTON"
PEPSICO,toxic_release,labor,LABOR,LABOR__FED_OSHA_ITA_CASE_DETAIL_2024,COMPANY_NAME,1,1,PEPSICO ARLINGTON
PEPSICO,toxic_release,labor,LABOR,LABOR__FED_OSHA_ITA_CASE_DETAIL_2023,COMPANY_NAME,5,2,PEPSICO ARLINGTON | PEPSICO
PEPSICO,toxic_release,labor,LABOR,LABOR__FED_OSHA_ITA_CASE_DETAIL_2023,ESTABLISHMENT_NAME,2,2,PEPSICO PGCS LITHIA SPRINGS (SEDC) DISTRIBUTION CENTER | PEPSICO PGCS CARLISLE (NEDC) DISTRIBUTION CENTER
PEPSICO,toxic_release,money,ECONOMICS,ECONOMICS__XC_WIKIPEDIA_LARGEST_US_COMPANIES,NAME,1,1,PEPSICO
PEPSICO,toxic_release,money,FINANCE,FINANCE__FED_SEC_DERA_SUB_2024Q1,NAME,1,1,PEPSICO INC
PEPSICO,toxic_release,money,FINANCE,FINANCE__FED_SEC_DERA_SUB_2026Q1,NAME,1,1,PEPSICO INC
PEPSICO,toxic_release,money,FINANCE,FINANCE__FED_SEC_DERA_SUB_2025Q1,NAME,1,1,PEPSICO INC
PEPSICO,toxic_release,money,FINANCE,FINANCE__FED_SEC_DERA_SUB_2025Q4,NAME,1,1,PEPSICO INC
PEPSICO,toxic_release,money,FINANCE,FINANCE__FED_SEC_DERA_SUB_2024Q4,NAME,1,1,PEPSICO INC
PEPSICO,toxic_release,money,FINANCE,FINANCE__FED_SEC_DERA_SUB_2025Q3,NAME,2,1,PEPSICO INC
PEPSICO,toxic_release,money,FINANCE,FINANCE__FED_SEC_DERA_SUB_2024Q3,NAME,1,1,PEPSICO INC
PEPSICO,toxic_release,money,FINANCE,FINANCE__FED_SEC_DERA_SUB_2025Q2,NAME,1,1,PEPSICO INC
PEPSICO,toxic_release,money,FINANCE,FINANCE__FED_SEC_DERA_SUB_2024Q2,NAME,1,1,PEPSICO INC
PEPSICO,toxic_release,money,FINANCE,FINANCE__FED_SEC_EDGAR_COMPANY_TICKERS_EXCHANGE,COMPANY_NAME,1,1,PEPSICO INC
PEPSICO,toxic_release,money,ECONOMICS,ECONOMICS__FED_DOL_FORM5500,SPONSOR_DFE_NAME,1,1,"PEPSICO, INC."
PEPSICO,toxic_release,money,ECONOMICS,ECONOMICS__FED_DOL_FORM5500,ADMIN_NAME,1,1,PEPSICO ADMINISTRATION COMMITTEE
PEPSICO,toxic_release,money,FINANCE,FINANCE__FED_SEC_EDGAR_FINANCIALS,NAME,8,1,PEPSICO INC
PEPSICO,toxic_release,money,ECONOMICS,ECONOMICS__FED_IRS_527_ORGS,ORG_NAME,1,1,PEPSICO CONCERNED CITIZENS FUND
PEPSICO,toxic_release,money,ECONOMICS,ECONOMICS__FED_IRS_527_ORGS,CUSTODIAN_NAME,1,1,"PEPSICO, INC."
PEPSICO,toxic_release,money,FINANCE,FINANCE__FED_EPA_ICIS_FEC_CASE_ENFORCEMENT_CONCLUSION_FACILITIES,FACILITY_NAME,2,1,PEPSICO CORPORATE HEADQUARTERS
PEPSICO,toxic_release,money,FINANCE,FINANCE__FED_PCAOB_FORM_AP_FILINGS,ISSUER_NAME,16,1,"PEPSICO, INC."
PEPSICO,toxic_release,money,FINANCE,FINANCE__FED_EPA_ICIS_FEC_CASE_FACILITIES,FACILITY_NAME,2,1,PEPSICO CORPORATE HEADQUARTERS
PEPSICO,toxic_release,money,FINANCE,FINANCE__FED_EPA_ICIS_FEC_ICIS_FEC_EPA_INSPECTIONS,FACILITY_NAME,5,3,"PEPSICO | PEPSICO BOTTLING COMPANY | PEPSICO, INC."
PEPSICO,toxic_release,money,FINANCE,FINANCE__FED_FATCA_FFI,INSTITUTION_NAME,2,2,"PEPSICO SHARE OWNERSHIP SCHEME | PEPSICO HONG KONG, LLC PROVIDENT FUND"
PEPSICO,toxic_release,money,FINANCE,FINANCE__FED_FEC_COMMITTEE_TO_CANDIDATE,NAME,2,1,"PEPSICO, INC."
PEPSICO,toxic_release,money,ECONOMICS,ECONOMICS__FED_IRS_REVOCATION,LEGAL_NAME,1,1,PEPSICO TRI AND RUN CLUB
PEPSICO,toxic_release,money,ECONOMICS,ECONOMICS__FED_IRS_AUTO_REVOCATIONS,LEGAL_NAME,1,1,PEPSICO TRI AND RUN CLUB
PEPSICO,toxic_release,money,ECONOMICS,ECONOMICS__FED_IRS_PUB78_ELIGIBLE_DONEES,LEGAL_NAME,1,1,PEPSICO FOUNDATION INC.
PEPSICO,toxic_release,money,FINANCE,FINANCE__FED_SEC_INSIDER_SUBMISSION,ISSUER_NAME,382,1,PEPSICO INC
PEPSICO,toxic_release,money,ECONOMICS,ECONOMICS__FED_DOL_OSHA_INSPECTIONS,ESTAB_NAME,168,48,"PEPSICO, INC | PEPSICO BEVERAGE COMPANY | PEPSICO CARIBBEAN, INC. | PEPSICO, INC. DBA TACO BELL CORP. - STORE 3399 | PEPSICO FOOD SYSTEMS | PEPSICO P.R. INC D/B/A KENTUCKY FRIED CHICKEN"
PEPSICO,toxic_release,money,ECONOMICS,ECONOMICS__FED_IRS_990_EFILE_INDEX,TAXPAYER_NAME,14,2,PEPSICO EMPLOYEES LONG TERM DISABILITY BENEFIT TRUST | PEPSICO FOUNDATION INC
PEPSICO,toxic_release,money,ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS,RECIPIENT_NAME,5916,1,"PEPSICO BEVERAGE SALES, LLC"
PEPSICO,toxic_release,money,ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS,RECIPIENT_PARENT_NAME,5918,2,"PEPSICO BEVERAGE SALES, LLC | PEPSICO, INC."
PEPSICO,toxic_release,money,FINANCE,FINANCE__FED_IRS527_SCHEDULE_B_EXPENDITURES,RECIPIENT_NAME,13,4,PEPSICO INC. - IN-KIND | PEPSICO (IN-KIND) | PEPSICO INC. IN-KIND | PEPSICO INC.
PEPSICO,toxic_release,money,FINANCE,FINANCE__FED_IRS527_SCHEDULE_A_CONTRIBUTIONS,CONTRIBUTOR_NAME,266,11,PEPSICO INC | PEPSICO | PEPSICO IN-KIND | PEPSICO-IN-KIND | PEPSICO INC. IN-KIND | PEPSICO INC. CONCERNED CITIZENS FUND
PEPSICO,toxic_release,money,ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS_FULL,RECIPIENT_PARENT_NAME_RAW,9711,6,"PEPSICO BEVERAGE SALES LLC | PEPSICO, INC. | PEPSICO BEVERAGE SALES  LLC | PEPSICO  INC. | PEPSICO INTERNATIONAL VIET NAM COMPANY | PEPSICO INTERNATIONAL VIETNAM COMPANY"
PEPSICO,toxic_release,money,ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS_FULL,RECIPIENT_NAME,3086,5,"PEPSICO CARIBBEAN, INC. | PEPSICO, INC. | PEPSICO INC | PEPSICO CARIBBEAN INC | PEPSICO BEVERAGE SALES, LLC"
PEPSICO,toxic_release,money,ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS_FULL,RECIPIENT_NAME_RAW,3098,9,"PEPSICO BEVERAGE SALES LLC | PEPSICO INTERNATIONAL VIETNAM COMPANY | PEPSICO, INC. | PEPSICO INTERNATIONAL VIET NAM COMPANY | PEPSICO INCORPORATED (2452) | PEPSICO CARIBBEAN INC"
PEPSICO,toxic_release,money,ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS_FULL,RECIPIENT_DOING_BUSINESS_AS_NAME,13,1,PEPSICO
PEPSICO,toxic_release,money,ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS_FULL,RECIPIENT_PARENT_NAME,10449,2,"PEPSICO BEVERAGE SALES, LLC | PEPSICO, INC."
PEPSICO,toxic_release,money,ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS_FULL_R2,RECIPIENT_NAME,19961,5,"PEPSICO, INC. | PEPSICO BEVERAGE SALES, LLC | PEPSICO INC | PEPSICO CARIBBEAN INC | PEPSICO CARIBBEAN, INC."
PEPSICO,toxic_release,money,ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS_FULL_R2,RECIPIENT_DOING_BUSINESS_AS_NAME,44,1,PEPSICO
PEPSICO,toxic_release,money,ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS_FULL_R2,RECIPIENT_PARENT_NAME,69258,2,"PEPSICO, INC. | PEPSICO BEVERAGE SALES, LLC"
