source,schema_name,table_name,model,clock,clock_column,grain,dtype,has_view,n_rows,why
PUBLIC.MONEY_IN_POLITICS__FEC_INDIV_BY_CMTE_CYCLE_AGG,PUBLIC,MONEY_IN_POLITICS__FEC_INDIV_BY_CMTE_CYCLE_AGG,money_in_politics__fec_indiv_by_cmte_cycle_agg,none,,none,,false,29858,"never examined -- no column name in this table looks like a clock, so the 2026-08-20 time index never opened it"
PUBLIC.MONEY_IN_POLITICS__FEC_INDIV_BY_STATE_CYCLE_AGG,PUBLIC,MONEY_IN_POLITICS__FEC_INDIV_BY_STATE_CYCLE_AGG,money_in_politics__fec_indiv_by_state_cycle_agg,none,,none,,false,400,"never examined -- no column name in this table looks like a clock, so the 2026-08-20 time index never opened it"
PUBLIC.SPENDING_BUDGET__SBA_LOANS_BY_STATE_PROGRAM_AGG,PUBLIC,SPENDING_BUDGET__SBA_LOANS_BY_STATE_PROGRAM_AGG,spending_budget__sba_loans_by_state_program_agg,none,,none,,false,3893,"never examined -- no column name in this table looks like a clock, so the 2026-08-20 time index never opened it"
PUBLIC.SPENDING_BUDGET__USASPENDING_BY_AGENCY_NAICS_AGG,PUBLIC,SPENDING_BUDGET__USASPENDING_BY_AGENCY_NAICS_AGG,spending_budget__usaspending_by_agency_naics_agg,none,,none,,false,17490,"never examined -- no column name in this table looks like a clock, so the 2026-08-20 time index never opened it"
PUBLIC.SPENDING_BUDGET__USASPENDING_BY_AGENCY_STATE_AGG,PUBLIC,SPENDING_BUDGET__USASPENDING_BY_AGENCY_STATE_AGG,spending_budget__usaspending_by_agency_state_agg,none,,none,,false,3925,"never examined -- no column name in this table looks like a clock, so the 2026-08-20 time index never opened it"
REFERENCE.REFERENCE__CALENDAR,REFERENCE,REFERENCE__CALENDAR,reference__calendar,none,,none,,false,155593,"never examined -- no column name in this table looks like a clock, so the 2026-08-20 time index never opened it"
REFERENCE.REFERENCE__FED_DHS_HIFLD,REFERENCE,REFERENCE__FED_DHS_HIFLD,reference__fed_dhs_hifld,reported,SOURCE_DATE,day,DATE,true,500,"try_to_date(left(nullif(trim(SOURCE_DATE),''),10)) in staging: the date of the underlying source the facility record was compiled from, i.e. the vintage of the data rather than anything the facility did; the only candidate on a 500-row SAMPLE table that is explicitly not the full dataset."
REFERENCE.REFERENCE__FED_ITIS_COMMENTS,REFERENCE,REFERENCE__FED_ITIS_COMMENTS,reference__fed_itis_comments,happened,COMMENT_TIME_STAMP,day,TIMESTAMP_NTZ,true,70524,"try_to_timestamp_ntz(trim(COMMENT_TIME_STAMP)) in staging: when the curator wrote the comment - the row IS the comment, so its creation is the event itself; census min 1996-06-13 14:51:08 matches ITIS's founding era."
REFERENCE.REFERENCE__FED_ITIS_EXPERTS,REFERENCE,REFERENCE__FED_ITIS_EXPERTS,reference__fed_itis_experts,reported,UPDATE_DATE,day,DATE,true,197,"same ITIS pattern verified in the sibling staging models: try_to_date(trim(UPDATE_DATE),'YYYY-MM-DD'), the date ITIS curators last touched this expert record - the only clock this 197-row table has, and it is the register's, not Ripple's."
REFERENCE.REFERENCE__FED_ITIS_GEOGRAPHIC_DIV,REFERENCE,REFERENCE__FED_ITIS_GEOGRAPHIC_DIV,reference__fed_itis_geographic_div,reported,UPDATE_DATE,day,DATE,true,480351,"the ITIS UPDATE_DATE pattern (try_to_date with an explicit YYYY-MM-DD format in every sibling staging model): when curators last touched this taxon-by-region row; note the census minimum is exactly 1900-01-01, which reads as a placeholder rather than a real edit."
REFERENCE.REFERENCE__FED_ITIS_HIERARCHY,REFERENCE,REFERENCE__FED_ITIS_HIERARCHY,reference__fed_itis_hierarchy,none,,none,,false,678363,"never examined -- no column name in this table looks like a clock, so the 2026-08-20 time index never opened it"
REFERENCE.REFERENCE__FED_ITIS_JURISDICTION,REFERENCE,REFERENCE__FED_ITIS_JURISDICTION,reference__fed_itis_jurisdiction,reported,UPDATE_DATE,day,DATE,true,161922,"the ITIS UPDATE_DATE pattern: when curators last touched this taxon-by-jurisdiction row; the only clock the table carries, and it dates the register's curation, not the species."
REFERENCE.REFERENCE__FED_ITIS_KINGDOMS,REFERENCE,REFERENCE__FED_ITIS_KINGDOMS,reference__fed_itis_kingdoms,reported,UPDATE_DATE,day,DATE,true,7,"the ITIS UPDATE_DATE pattern on a 7-row lookup of the kingdoms of life: the curator edit date, the table's only clock and of essentially no timeline value at this grain."
REFERENCE.REFERENCE__FED_ITIS_LONGNAMES,REFERENCE,REFERENCE__FED_ITIS_LONGNAMES,reference__fed_itis_longnames,none,,none,,false,993346,"never examined -- no column name in this table looks like a clock, so the 2026-08-20 time index never opened it"
REFERENCE.REFERENCE__FED_ITIS_NODC_IDS,REFERENCE,REFERENCE__FED_ITIS_NODC_IDS,reference__fed_itis_nodc_ids,reported,UPDATE_DATE,day,DATE,true,209565,the ITIS UPDATE_DATE pattern on the legacy NODC-to-TSN crosswalk: when curators last touched the mapping row.
REFERENCE.REFERENCE__FED_ITIS_OTHER_SOURCES,REFERENCE,REFERENCE__FED_ITIS_OTHER_SOURCES,reference__fed_itis_other_sources,happened,ACQUISITION_DATE,day,DATE,true,1071,"try_to_date(trim(ACQUISITION_DATE),'YYYY-MM-DD') in staging: when ITIS acquired the cited database or website - a real acquisition event on a row that IS a source, so it beats update_date as the anchor."
REFERENCE.REFERENCE__FED_ITIS_PUBLICATIONS,REFERENCE,REFERENCE__FED_ITIS_PUBLICATIONS,reference__fed_itis_publications,happened,ACTUAL_PUB_DATE,day,DATE,true,30772,"try_to_date(trim(ACTUAL_PUB_DATE),'YYYY-MM-DD') in staging: the real publication date of the cited work - on a bibliographic table the publication IS the event, so this is the honest anchor."
REFERENCE.REFERENCE__FED_ITIS_REFERENCE_LINKS,REFERENCE,REFERENCE__FED_ITIS_REFERENCE_LINKS,reference__fed_itis_reference_links,reported,UPDATE_DATE,day,DATE,true,1970107,"the ITIS UPDATE_DATE pattern on the 1.97M-row taxon-to-document bridge: when curators last touched the link row - the register's clock, the table's only one."
REFERENCE.REFERENCE__FED_ITIS_STRIPPEDAUTHOR,REFERENCE,REFERENCE__FED_ITIS_STRIPPEDAUTHOR,reference__fed_itis_strippedauthor,none,,none,,false,214445,"never examined -- no column name in this table looks like a clock, so the 2026-08-20 time index never opened it"
REFERENCE.REFERENCE__FED_ITIS_SYNONYM_LINKS,REFERENCE,REFERENCE__FED_ITIS_SYNONYM_LINKS,reference__fed_itis_synonym_links,reported,UPDATE_DATE,day,DATE,true,315254,the ITIS UPDATE_DATE pattern on the synonym-to-accepted-TSN mapping: when curators last recorded or revised this synonymy.
REFERENCE.REFERENCE__FED_ITIS_TAXONOMIC_UNITS,REFERENCE,REFERENCE__FED_ITIS_TAXONOMIC_UNITS,reference__fed_itis_taxonomic_units,reported,INITIAL_TIME_STAMP,day,TIMESTAMP_NTZ,true,993346,"try_to_timestamp_ntz(trim(INITIAL_TIME_STAMP)) in staging: when ITIS first recorded this taxon; the taxon itself long predates the record, so this is the register reporting, and it beats update_date as an anchor because it does not drift with later edits."
REFERENCE.REFERENCE__FED_ITIS_TAXON_AUTHORS_LKP,REFERENCE,REFERENCE__FED_ITIS_TAXON_AUTHORS_LKP,reference__fed_itis_taxon_authors_lkp,reported,UPDATE_DATE,day,DATE,true,214445,"the ITIS UPDATE_DATE pattern on the taxon-author lookup: the curator edit date, the only clock present."
REFERENCE.REFERENCE__FED_ITIS_TAXON_UNIT_TYPES,REFERENCE,REFERENCE__FED_ITIS_TAXON_UNIT_TYPES,reference__fed_itis_taxon_unit_types,reported,UPDATE_DATE,day,DATE,true,182,"the ITIS UPDATE_DATE pattern on a 182-row rank-definition lookup: the curator edit date, of little timeline value at this grain."
REFERENCE.REFERENCE__FED_ITIS_TU_COMMENTS_LINKS,REFERENCE,REFERENCE__FED_ITIS_TU_COMMENTS_LINKS,reference__fed_itis_tu_comments_links,reported,UPDATE_DATE,day,DATE,true,192851,"the ITIS UPDATE_DATE pattern on the taxon-to-comment bridge: the curator edit date, the table's only clock."
REFERENCE.REFERENCE__FED_ITIS_VERNACULARS,REFERENCE,REFERENCE__FED_ITIS_VERNACULARS,reference__fed_itis_vernaculars,reported,UPDATE_DATE,day,DATE,true,166778,"try_to_date(trim(UPDATE_DATE),'YYYY-MM-DD') in staging: when curators last touched this common-name row - the only clock the table has."
REFERENCE.REFERENCE__FED_ITIS_VERN_REF_LINKS,REFERENCE,REFERENCE__FED_ITIS_VERN_REF_LINKS,reference__fed_itis_vern_ref_links,reported,UPDATE_DATE,day,DATE,true,93078,"the ITIS UPDATE_DATE pattern on the vernacular-name-to-document bridge; as with geographic_div the census minimum is exactly 1900-01-01, which reads as a placeholder rather than a real edit date."
REFERENCE.REFERENCE__FED_USGS_GNIS_ALL_NAMES,REFERENCE,REFERENCE__FED_USGS_GNIS_ALL_NAMES,reference__fed_usgs_gnis_all_names,reported,PUBLICATION_DATE,day,DATE,true,1249624,"try_to_date(trim(PUBLICATIONDATE)) with NO format string: the publication date of the map or document that cites this name, and since one row IS one name-citation this dates the attestation; WARNING - the bare cast is the epoch trap, year-only strings parse as epoch seconds, which is almost certainl"
REFERENCE.REFERENCE__FED_USGS_TOPOVIEW,REFERENCE,REFERENCE__FED_USGS_TOPOVIEW,reference__fed_usgs_topoview,happened,PUBLICATIONDATE,day,TEXT,true,250,"raw passthrough with NO cast in the mart: the original publication date of the historical topographic map, the only column that dates the MAP rather than its scan; it is unmeasured by the census precisely because it was never typed as a date, and anchoring on datecreated instead would date 19th-cent"
REFERENCE.REFERENCE__INTL_EG_CAPMAS,REFERENCE,REFERENCE__INTL_EG_CAPMAS,reference__intl_eg_capmas,none,,none,,false,0,no column in this table holds a readable time value
REFERENCE.REFERENCE__INTL_EUROSTAT,REFERENCE,REFERENCE__INTL_EUROSTAT,reference__intl_eurostat,none,,none,,false,0,time-shaped column names exist but none of them hold a readable time value
REFERENCE.REFERENCE__INTL_GDELT,REFERENCE,REFERENCE__INTL_GDELT,reference__intl_gdelt,happened,SQLDATE,day,TEXT,true,1015,"raw passthrough with no cast: GDELT's event date in YYYYMMDD form; it is the true event clock and the finest one here, but it is NOT a date type - parsing it needs an explicit 'YYYYMMDD' format, and a bare parse is the documented epoch trap."
REFERENCE.REFERENCE__XC_CROSSREF_FUNDER_REGISTRY,REFERENCE,REFERENCE__XC_CROSSREF_FUNDER_REGISTRY,reference__xc_crossref_funder_registry,none,,none,,false,45661,"never examined -- no column name in this table looks like a clock, so the 2026-08-20 time index never opened it"
REFERENCE.REFERENCE__XC_OWID_FERTILITY,REFERENCE,REFERENCE__XC_OWID_FERTILITY,reference__xc_owid_fertility,happened,YEAR,year,NUMBER,true,19402,"try_to_number(""YEAR"") in the mart: the year the fertility rate describes, one row per entity-year - an integer, not a date, so a bare date-parse would collapse the whole 19,402-row series onto 1970."
REFERENCE.REFERENCE__XC_ROR_RESEARCH_ORGANIZATIONS,REFERENCE,REFERENCE__XC_ROR_RESEARCH_ORGANIZATIONS,reference__xc_ror_research_organizations,happened,ESTABLISHED_YEAR,year,NUMBER,true,135710,"try_to_number(trim(ESTABLISHED)) in staging: the year the research organisation was founded - the only real-world event on the row, and an integer year rather than a date; confidence is medium because ROR leaves ESTABLISHED blank for a large share of organisations and fill cannot be checked with the"
REFERENCE.REF__DIM_GEOGRAPHY,REFERENCE,REF__DIM_GEOGRAPHY,ref__dim_geography,none,,none,,false,6988,"never examined -- no column name in this table looks like a clock, so the 2026-08-20 time index never opened it"
REFERENCE.REF__DIM_STATE,REFERENCE,REF__DIM_STATE,ref__dim_state,none,,none,,false,56,"never examined -- no column name in this table looks like a clock, so the 2026-08-20 time index never opened it"
REGULATORY.REGULATORY__FED_FEDERAL_REGISTER_DOCUMENTS,REGULATORY,REGULATORY__FED_FEDERAL_REGISTER_DOCUMENTS,regulatory__fed_federal_register_documents,reported,PUBLICATION_DATE,day,DATE,true,94731,"try_to_date(publication_date) in staging - the day the document appeared in the Federal Register. Publication is a reporting clock, and it is the anchor every derived part on this table is built from."
REVIEW.CASE_QUEUE,REVIEW,CASE_QUEUE,case_queue,none,,none,,false,0,"never examined -- no column name in this table looks like a clock, so the 2026-08-20 time index never opened it"
REVIEW.COHORT_QUEUE,REVIEW,COHORT_QUEUE,cohort_queue,none,,none,,false,0,"the only time column here is Ripple's own download stamp, which is not a clock for anything in the world"
REVIEW.LEAD_QUEUE,REVIEW,LEAD_QUEUE,lead_queue,decided,EXCL_DATE,day,DATE,true,17306,"TRY_TO_DATE(MIN(excldate),'YYYYMMDD') - the HHS-OIG exclusion date, the authority decision that creates the lead; populated only for the exclusion-list rules, so activity_min_date is the full-coverage fallback."
SCIENCE.SCIENCE__FED_NASA_OPEN_DATA,SCIENCE,SCIENCE__FED_NASA_OPEN_DATA,science__fed_nasa_open_data,happened,RESPONSE_DATE,day,DATE,true,54,"try_to_date(RESPONSE_DATE) on a 54-row API crawl; the census range starts 1998-05-02, which rules out a request stamp, so it appears to be the date carried by the item the NASA API returned — meaning unverified, and the model has no description."
SCIENCE.SCIENCE__FED_NSF_AWARDS,SCIENCE,SCIENCE__FED_NSF_AWARDS,science__fed_nsf_awards,decided,AWARD_DATE,day,DATE,true,115,"try_to_date(AWARD_DATE) — when NSF granted the award; an authority acting, and the best anchor on a 125-row sample table."
SCIENCE.SCIENCE__FED_USGS_EARTHQUAKES,SCIENCE,SCIENCE__FED_USGS_EARTHQUAKES,science__fed_usgs_earthquakes,happened,TIME,day,TEXT,true,443274,"The USGS catalog's event origin time — exactly when the quake occurred — but the mart passes ""TIME"" through with NO cast, so it is an unparsed string today and needs a real timestamp cast; grain is nominally sub-second, capped at day by this scale."
SCIENCE.SCIENCE__INTL_EMBL_ENSEMBL,SCIENCE,SCIENCE__INTL_EMBL_ENSEMBL,science__intl_embl_ensembl,none,,none,,false,0,time-shaped column names exist but none of them hold a readable time value
SCIENCE.SCIENCE__XC_OWID_AI_INCIDENTS_ANNUAL,SCIENCE,SCIENCE__XC_OWID_AI_INCIDENTS_ANNUAL,science__xc_owid_ai_incidents_annual,happened,YEAR,year,NUMBER,true,14,"try_to_number(""YEAR"") — a genuine calendar year, and on a 14-row annual incident-count series it is the year the incidents occurred; stored as a NUMBER, so a bare date-parse would read 2012 as epoch seconds, the exact bug that collapsed 20M rows onto 1970."
SCIENCE_RESEARCH.SCIENCE_RESEARCH__FED_NIH_REPORTER,SCIENCE_RESEARCH,SCIENCE_RESEARCH__FED_NIH_REPORTER,science_research__fed_nih_reporter,happened,FISCAL_YEAR,year,NUMBER,true,2122611,"try_to_number on the NIH fiscal year of the award (Oct-Sep, so offset from calendar time); it is the fully populated year-grain fallback but too coarse to be the table's primary clock."
SCIENCE_RESEARCH.SCIENCE_RESEARCH__FED_RETRACTION_WATCH,SCIENCE_RESEARCH,SCIENCE_RESEARCH__FED_RETRACTION_WATCH,science_research__fed_retraction_watch,happened,ORIGINAL_PAPER_DATE,day,DATE,true,71591,"Same explicit 'MM/DD/YYYY' cast: the day the original paper was published, the antecedent event — the gap to retraction_date is the response lag, and genuinely old papers explain the 1753 census floor (15 epoch-1970 values are the suspect part)."
SCIENCE_RESEARCH.SCIENCE_RESEARCH__FED_SBIR_STTR_AWARDS,SCIENCE_RESEARCH,SCIENCE_RESEARCH__FED_SBIR_STTR_AWARDS,science_research__fed_sbir_sttr_awards,happened,AWARD_YEAR,year,NUMBER,true,219503,"try_to_number on the award year, which the staging model also uses as part of the surrogate key: the year the award was made, at year grain."
SCIENCE_RESEARCH.SCIENCE_RESEARCH__XC_BIORXIV_MEDRXIV,SCIENCE_RESEARCH,SCIENCE_RESEARCH__XC_BIORXIV_MEDRXIV,science_research__xc_biorxiv_medrxiv,reported,PREPRINT_POSTED_DATE,day,DATE,true,432,"try_to_date on the API's 'date' field: the day the preprint was posted to bioRxiv/medRxiv, the row's own public-disclosure event and the first term in the mart's own preprint-to-publication datediff."
SCIENCE_RESEARCH.SCIENCE_RESEARCH__XC_OSF_REGISTRATIONS,SCIENCE_RESEARCH,SCIENCE_RESEARCH__XC_OSF_REGISTRATIONS,science_research__xc_osf_registrations,reported,DATE_REGISTERED,day,TIMESTAMP_NTZ,true,10,"try_to_timestamp_ntz on attributes.date_registered: the moment the preregistration was frozen and posted to the public registry — the event this row IS; note the mart is an explicit 10-row proof slice, not the full dataset."
SCIENCE_RESEARCH.SCIENCE_RESEARCH__XC_RETRACTION_WATCH_DATABASE,SCIENCE_RESEARCH,SCIENCE_RESEARCH__XC_RETRACTION_WATCH_DATABASE,science_research__xc_retraction_watch_database,happened,ORIGINAL_PAPER_DATE,day,DATE,true,71388,"Same explicit 'MM/DD/YYYY' cast: the original paper's publication day, the antecedent whose distance from retraction_date is the response lag; the 1753 floor is genuinely old scholarship, the 15 epoch-1970 values are not."
TRANSPORT.TRANSPORT__FED_DOT_BTS,TRANSPORT,TRANSPORT__FED_DOT_BTS,transport__fed_dot_bts,none,,none,,false,0,time-shaped column names exist but none of them hold a readable time value
TRANSPORT.TRANSPORT__FED_FAA_AIRCRAFT_REGISTRY,TRANSPORT,TRANSPORT__FED_FAA_AIRCRAFT_REGISTRY,transport__fed_faa_aircraft_registry,happened,YEAR_MFR,year,NUMBER,true,315447,"try_to_number on a 4-digit year string: the year the airframe was manufactured, a real-world event but an attribute of the aircraft rather than of the registration record (staging header notes it is blank on ~22% of rows)."
TRANSPORT.TRANSPORT__FED_FAA_DATA_PORTAL,TRANSPORT,TRANSPORT__FED_FAA_DATA_PORTAL,transport__fed_faa_data_portal,none,,none,,false,0,"the only time column here is Ripple's own download stamp, which is not a clock for anything in the world"
