K	ID	NM	ACT	CITY	ST	FIPS	DU	TOT	SHARE
county_top	AF1324677	FOSTER'S PHARMACY INC	RETAIL PHARMACY	MOUNT VERNON	OH	39083	3711960.0	17255440.0	0.21511824676739624
county_top	BR6635467	RIDDLE DRUGS	RETAIL PHARMACY	HARRIMAN	TN	47145	5835630.0	39748110.0	0.1468152825379622
county_top	BW6623424	WALGREEN CO.	CHAIN PHARMACY	PORT HURON	MI	26147	3530830.0	52501920.0	0.06725144528047736
county_top	BW5565330	WAL-MART PHARMACY 10-0158	CHAIN PHARMACY	BONHAM	TX	48147	2292350.0	7731535.0	0.29649351648799366
county_top	BJ5295957	JHC ACQUISITION LLC	RETAIL PHARMACY	DES PLAINES	IL	17031	16479130.0	565810209.5	0.029124836779743545
county_top	AD2998827	DISCOUNT DRUG MART INC	CHAIN PHARMACY	NEW PHILADELPHIA	OH	39157	3440710.0	24951052.0	0.13789839402362675
county_top	BU7725558	AMIGOS PHARMACY #508	CHAIN PHARMACY	PLAINVIEW	TX	48189	1293440.0	5567880.0	0.23230385712335755
county_top	FW0351938	WALGREEN OF PUERTO RICO, INC.	CHAIN PHARMACY	LUQUILLO	PR	72089	176100.0	300220.0	0.5865698487775631
county_top	BT0738457	CVS ALBANY, L.L.C.	CHAIN PHARMACY	TROY	NY	36083	2388600.0	30446110.0	0.07845337220419948
county_top	BL0606989	LONGPINE DRUG CO, INC	RETAIL PHARMACY	WHITEHALL	MT	30043	328040.0	753270.0	0.43548793925153
county_top	BH9898377	HORSESHOE HEALTH AND MEDICINE	RETAIL PHARMACY	HORSESHOE BEND	AR	05065	2675600.0	8090920.0	0.33069168895502615
county_top	BM0248559	MEDICINE CHEST PHARMACY, INC	RETAIL PHARMACY	VILLE PLATTE	LA	22039	2817160.0	17076330.0	0.16497455835065264
county_top	AM6201127	MAIN DRUG STORE	RETAIL PHARMACY	UNION SPRINGS	AL	01011	1020330.0	1909220.0	0.5344224342925383
county_top	BW4364876	WALGREEN CO.	CHAIN PHARMACY	COLUMBUS	IN	18005	8501300.0	36051504.0	0.23580985692025497
county_top	BS3811533	VIRGINIA CVS PHARMACY, L.L.C.	CHAIN PHARMACY	MECHANICSVILLE	VA	51085	3423720.0	24716895.0	0.13851739872666044
county_top	BW6412960	WALGREEN CO.	CHAIN PHARMACY	SIOUX FALLS	SD	46083	822000.0	2690920.0	0.305471734574049
county_top	AC2145236	CITY DRUG STORE	RETAIL PHARMACY	HUGO	OK	40023	5427370.0	7765360.0	0.6989205909320366
county_top	BW5373410	WAL-MART PHARMACY 10-1344	CHAIN PHARMACY	STAUNTON	VA	51790	4047950.0	14931660.0	0.27109845790756015
county_top	AW5318111	WALGREEN OF PUERTO RICO, INC.	CHAIN PHARMACY	HORMIGUEROS	PR	72067	295130.0	483870.0	0.6099365532064397
county_top	BR5156511	ALABAMA CVS PHARMACY, L.L.C.	CHAIN PHARMACY	ONEONTA	AL	01009	2146900.0	11940485.0	0.1798000667477075
county_top	AF2503426	FARMACIA SAN MARTIN	RETAIL PHARMACY	BARCELONETA	PR	72017	156000.0	655160.0	0.23810977471152084
county_top	BF1868100	FAMILY PHARMACY	RETAIL PHARMACY	MONTGOMERY CITY	MO	29139	1413550.0	2856260.0	0.4948954226856099
county_top	BP8543298	PRICE CHOPPER OPERATING CO	CHAIN PHARMACY	GLENS FALLS	NY	36113	2019630.0	20185960.0	0.10005122372183438
county_top	BW8159116	ONE TO ONE PHARMACY	RETAIL PHARMACY	UNIONVILLE	MO	29171	719150.0	719150.0	1.0
county_top	FF0967870	FARMACIA WILMET #2	RETAIL PHARMACY	MAUNABO	PR	72095	118800.0	185700.0	0.6397415185783522
county_top	BW6344890	WALGREEN CO.	CHAIN PHARMACY	OSHKOSH	WI	55139	2414700.0	29505300.0	0.08183953391424592
county_top	FK0611017	KERMIT PHARMACY	RETAIL PHARMACY	KERMIT	TX	48495	1356350.0	2181660.0	0.6217054903147144
county_top	AR3030296	RILEY-WHITE DRUG STORE	RETAIL PHARMACY	RUSSELLVILLE	KY	21141	1785300.0	7508100.0	0.23778319415031765
county_top	BM2642305	MINERAL PHARMACY INC	RETAIL PHARMACY	SUPERIOR	MT	30061	1346480.0	1346480.0	1.0
county_top	BW7165269	WILSON DRUG INCORPORATED	RETAIL PHARMACY	TILLAMOOK	OR	41057	4335340.0	12866700.0	0.33694265040764143
county_top	BB4196920	BOND DRUG COMPANY OF ILLINOIS, L.L.C.	CHAIN PHARMACY	MACOMB	IL	17109	1767200.0	4847630.0	0.36454927459397685
county_top	AS8795001	COUNTY DISCOUNT DRUG	RETAIL PHARMACY	WIGGINS	MS	28131	2289280.0	8607060.0	0.26597700027651716
county_top	BS7564708	SMITH'S FOOD & DRUG CTRS	CHAIN PHARMACY	SOCORRO	NM	35053	2745030.0	5176120.0	0.5303258038839903
county_top	AH7400649	HOOK-SUPERX, L.L.C.	CHAIN PHARMACY	PETERSBURG	IN	18125	2791700.0	4150130.0	0.6726777233484252
county_top	BJ8678750	JACK'S MARKET PHARMACY	RETAIL PHARMACY	MONTE VISTA	CO	08105	2003620.0	2450800.0	0.817537130732822
county_top	BW4499403	WALGREEN CO.	CHAIN PHARMACY	PALM COAST	FL	12035	4027530.0	25590065.0	0.1573864701007989
county_top	AG0388238	P & S PHARMACY	RETAIL PHARMACY	KINGSPORT	TN	47163	12662200.0	108034432.0	0.1172052258302242
county_top	BN8195201	CVS PHARMACY, INC.	CHAIN PHARMACY	NORTHAMPTON	MA	25015	3431900.0	34396870.0	0.09977361312235677
county_top	AW1550385	WOODY'S PHARMACY INC	RETAIL PHARMACY	INDEPENDENCE	VA	51077	627920.0	1182650.0	0.5309432207330994
county_top	BV2865105	VAN DUYS, ROBERT M DVM	PRACTITIONER	WESTCLIFFE	CO	08027	4700.0	4700.0	1.0
county_top	AR0583016	PENNSYLVANIA CVS PHARMACY, L.L.C.	CHAIN PHARMACY	SELINSGROVE	PA	42109	1881000.0	6430550.0	0.29250997193086126
county_top	BN7279551	NAPOLEON DRUG INC	RETAIL PHARMACY	NAPOLEON	ND	38047	161000.0	161000.0	1.0
county_top	BW2739348	WALGREEN CO.	CHAIN PHARMACY	TEXAS CITY	TX	48167	5070590.0	81832768.0	0.06196283131960048
county_top	BA5745407	MAYO CLINIC HEALTH SYSTEM PHARMACY - ALBERT LEA	RETAIL PHARMACY	ALBERT LEA	MN	27047	1457040.0	4577300.0	0.318318659471741
county_top	BW8309343	WALGREEN CO.	CHAIN PHARMACY	KILL DEVIL HILLS	NC	37055	2008590.0	12766475.0	0.15733317145100742
county_top	FS1106194	SELECT RX	RETAIL PHARMACY	WARMINSTER	PA	42017	10454884.4	165738590.4	0.0630805678675544
county_top	FM0577506	MOORE THAN MEDICINE	RETAIL PHARMACY	TULIA	TX	48437	782200.0	976760.0	0.8008108440149064
county_top	BW4250750	WALGREEN EASTERN CO., INC.	CHAIN PHARMACY	BUFFALO	NY	36029	7302260.0	312646833.0	0.02335625769796299
county_top	BW8916693	WALGREEN CO.	CHAIN PHARMACY	WINONA	MN	27169	2146100.0	9142110.0	0.23474887088429258
county_top	AL3121768	LOVELL'S PHARMACY	RETAIL PHARMACY	ANADARKO	OK	40015	2140360.0	10360440.0	0.20658968151931772
county_top	AS8923559	STULTZ PHARMACY	RETAIL PHARMACY	GREENUP	KY	21089	5598060.0	15825840.0	0.35372909115724666
county_top	AR2027161	RITE AID OF KENTUCKY, INC.	CHAIN PHARMACY	HODGENVILLE	KY	21123	1550540.0	3795960.0	0.4084711113921116
county_top	BW5376454	WAL-MART PHARMACY 10-1195	CHAIN PHARMACY	WAVELAND	MS	28045	2340680.0	12330190.0	0.18983324668962928
county_top	AR7837997	RITE AID OF NEW YORK, INC.	CHAIN PHARMACY	HUDSON FALLS	NY	36115	2342010.0	12635370.0	0.1853534957820784
county_top	BM2641670	MARSHFIELD CLINIC PHARMACY	RETAIL PHARMACY	LADYSMITH	WI	55107	791950.0	2361350.0	0.3353801850636289
county_top	BB2061341	JACKSON DOODS	RETAIL PHARMACY	WATFORD CITY	ND	38053	354400.0	458650.0	0.7727024964569934
county_top	BR2320884	RITE AID OF MICHIGAN, INC.	CHAIN PHARMACY	STANDISH	MI	26011	1645370.0	5624470.0	0.29253778578248263
county_top	BW8210748	WALGREEN LOUISIANA CO., INC.	CHAIN PHARMACY	OPELOUSAS	LA	22097	3411100.0	34031130.0	0.1002346968790046
county_top	BK6566105	KROGER PHARMACY #364	CHAIN PHARMACY	DALEVILLE	VA	51023	1494650.0	4337040.0	0.3446244443214727
county_top	BE8949046	EXPRESS PHARMACY SERVICES OF PA, L.L.C.	CHAIN PHARMACY	PITTSBURGH	PA	42003	18788000.0	338716252.5	0.05546825657561265
county_top	AJ3158222	J T W INC	RETAIL PHARMACY	SULLIVAN	IN	18153	3433720.0	8884920.0	0.38646605709449267
county_top	AP4044753	DUTCH MILL PHARMACY	RETAIL PHARMACY	ORANGE CITY	IA	19167	444620.0	2408700.0	0.1845891974924233
county_top	BF7696199	FLOYD RX, INC	RETAIL PHARMACY	FLOYD	VA	51063	2090310.0	2821910.0	0.7407429719587089
county_top	BS8545432	OMNICARE OF TYLER	RETAIL PHARMACY	TYLER	TX	48423	4823060.0	68589530.0	0.07031772925109707
county_top	BA2144575	ASCO HEALTHCARE LLC	RETAIL PHARMACY	ANNAPOLIS JUNCTION	MD	24027	11135030.0	46132435.0	0.24137095733186423
county_top	BW9873642	WALGREEN CO.	CHAIN PHARMACY	JERSEYVILLE	IL	17083	2525450.0	7910430.0	0.31925571681943965
county_top	AL6837744	L & S DISCOUNT PHARMACY	RETAIL PHARMACY	CHARLESTON	MO	29133	2426630.0	6665470.0	0.36405984874284936
county_top	BH7488871	H E B PHARMACY #735	CHAIN PHARMACY	MARBLE FALLS	TX	48053	2382210.0	12920880.0	0.18436902130505042
county_top	AS2987975	SAFEWAY INC	CHAIN PHARMACY	BURNS	OR	41025	1686000.0	2216330.0	0.7607170412348342
county_top	AW3018884	WALGREEN CO.	CHAIN PHARMACY	LEXINGTON	KY	21067	4404630.0	80949436.0	0.05441211474283774
county_top	BW2298897	WALGREEN CO.	CHAIN PHARMACY	CARLSBAD	NM	35015	2901600.0	16935430.0	0.1713331164310561
county_top	BC5640796	WOODWARD DETROIT CVS, L.L.C.	CHAIN PHARMACY	MENOMINEE	MI	26109	1439700.0	4031100.0	0.35714817295527274
county_top	BW5397674	WAL-MART PHARMACY 10-2191	CHAIN PHARMACY	BRYAN	OH	39171	1271500.0	6276412.0	0.202583896659429
county_top	AA7915195	ALEXANDER DRUG INC	RETAIL PHARMACY	MOUNTAIN HOME	ID	16039	1977340.0	4351740.0	0.45437916787308064
county_top	BW3057393	WALGREEN HASTINGS CO.	CHAIN PHARMACY	RIO RANCHO	NM	35043	5453800.0	24325590.0	0.224200111898622
county_top	AW2614041	WALGREEN CO.	CHAIN PHARMACY	INVERNESS	FL	12017	4474420.0	51986048.0	0.08606963160577238
county_top	BW9013866	WALGREEN CO.	CHAIN PHARMACY	FAIRMONT	MN	27091	1668800.0	4353120.0	0.3833572242437608
county_top	BC5286201	HOLIDAY CVS, L.L.C.	CHAIN PHARMACY	CHIEFLAND	FL	12075	3351200.0	17038702.0	0.1966816486373199
county_top	BC8295962	SOUTH STREET PHARMACY	RETAIL PHARMACY	CLEVELAND	MS	28011	1413540.0	4768080.0	0.2964589520310062
county_top	BW6755435	WALGREEN CO.	CHAIN PHARMACY	ENID	OK	40047	3631900.0	16543180.0	0.21954062036440394
county_top	BT8028082	TRUMM DRUG ELBOW LAKE	RETAIL PHARMACY	ELBOW LAKE	MN	27051	300420.0	697580.0	0.4306602826915909
county_top	BM8357584	SUPERIOR PHARMACY	RETAIL PHARMACY	SUPERIOR	NE	31129	868500.0	1291800.0	0.6723176962378077
county_top	BH4782947	HARRIS PHARMACY	RETAIL PHARMACY	KENNETT	MO	29069	3118380.0	19189800.0	0.16250195416314916
county_top	FU0522474	U-SAVE PHARMACY	RETAIL PHARMACY	OGALLALA	NE	31101	827120.0	2185810.0	0.3784043443849191
county_top	BR1304029	RITE AID OF KENTUCKY, INC.	CHAIN PHARMACY	SPRINGFIELD	KY	21229	1464310.0	1928790.0	0.7591858107932953
county_top	BP5240635	PRICE RITE DRUG	RETAIL PHARMACY	BOZEMAN	MT	30031	1943750.0	13274170.0	0.14643100095900535
county_top	BW7772177	WALGREEN CO.	CHAIN PHARMACY	JONESBORO	AR	05031	3523200.0	34134924.0	0.10321394006912099
county_top	BW9550244	WALGREEN EASTERN CO., INC.	CHAIN PHARMACY	YORK	PA	42133	3475710.0	81408034.2	0.042694926049448814
county_top	AR6427391	NORTH CAROLINA CVS PHARMACY, L.L.C.	CHAIN PHARMACY	LOUISBURG	NC	37069	2791780.0	10881098.0	0.2565715334978143
county_top	AJ4066418	DONALD D HUBBARD	RETAIL PHARMACY	WAGNER	SD	46023	424000.0	732000.0	0.5792349726775956
county_top	BW5375868	WAL-MART PHARMACY 10-0112	CHAIN PHARMACY	STARKVILLE	MS	28105	1469210.0	7588170.0	0.1936184877249719
county_top	AG7906108	GOTHENBURG DISCOUNT PHARM INC	RETAIL PHARMACY	GOTHENBURG	NE	31047	651460.0	2873220.0	0.2267351612476594
county_top	BW2568092	WAL-MART PHARMACY 10-1608	CHAIN PHARMACY	RED BLUFF	CA	06103	3790850.0	29383980.0	0.12901077389788584
county_top	BW5376098	WAL-MART PHARMACY 10-0303	CHAIN PHARMACY	HOLLY SPRINGS	MS	28093	649660.0	2795120.0	0.23242651478290735
county_top	BP9171074	PIPPENGER PHARMACIES, LLC	RETAIL PHARMACY	EUFAULA	OK	40091	3443990.0	9601600.0	0.358689176803866
county_top	BH5802043	HOT SPRINGS PHARMACY	RETAIL PHARMACY	HOT SPRINGS	VA	51017	632600.0	632640.0	0.9999367728882145
county_top	BD1663625	DWAYNE'S FRIENDLY PHARMACY	RETAIL PHARMACY	BISHOP	CA	06027	3678310.0	5716060.0	0.6435044418707991
county_top	BK3412171	KMART PHARMACY	CHAIN PHARMACY	PRICE	UT	49007	4056780.0	15094160.0	0.2687648733019923
county_top	AW3986695	WELLS HEALTHMART DRUG	RETAIL PHARMACY	ALBION	NE	31011	774760.0	1167180.0	0.6637879333093439
county_top	AR8875772	GEORGIA CVS PHARMACY, L.L.C.	CHAIN PHARMACY	DALLAS	GA	13223	4986450.0	26525199.0	0.18798916456762493
county_top	BH8638489	HY-VEE PHARMACY (1382)	CHAIN PHARMACY	LE MARS	IA	19149	639300.0	2074432.0	0.30818074537994017
county_top	BT6551495	THE MEDICINE SHOPPE #1675	RETAIL PHARMACY	GRAYLING	MI	26039	2732630.0	6785520.0	0.4027148987844705
county_top	BT7234519	THE DRUG STORE	RETAIL PHARMACY	ODESSA	MO	29107	912830.0	6485990.0	0.14073873071034645
county_top	BK7344409	KROGER PHARMACY	CHAIN PHARMACY	WASHINGTON CH	OH	39047	2985100.0	10553020.0	0.2828668949741401
county_top	BF3673692	FARMACIA EXPRESO	RETAIL PHARMACY	CIALES	PR	72039	70400.0	188900.0	0.3726839597670725
county_top	BA6803767	APOTHECARY PHARMACY INC	RETAIL PHARMACY	ALEXANDRIA	LA	22079	4030830.0	51838610.0	0.0777572932607568
county_top	BO4933897	OAKDALE DRUG COMPANY	RETAIL PHARMACY	OAKDALE	LA	22003	2227500.0	8662880.0	0.2571315774892415
county_top	FW1155919	WASHINGTON HEALTHMART	RETAIL PHARMACY	WASHINGTON	KS	20201	297920.0	577770.0	0.5156377105076414
county_top	FO0867640	ORR, LANCE M., MD	PRACTITIONER	KIRKWOOD	CA	06003	7800.0	7900.0	0.9873417721518988
county_top	BS7193028	PATTERSON HLTH CARE PHARMACY	RETAIL PHARMACY	ABILENE	KS	20041	852050.0	3495500.0	0.24375625804605922
county_top	BA1810729	WOODWARD DETROIT CVS, L.L.C.	CHAIN PHARMACY	HOWELL	MI	26093	3841330.0	33859100.0	0.11345044611345251
county_top	BH6019219	HEALTHY WAY PHARMACY	RETAIL PHARMACY	SANDY HOOK	KY	21063	1413900.0	1895240.0	0.7460268884151875
county_top	BA9653305	A & H RX, LLC, DBA CORTEZ DRUGS	RETAIL PHARMACY	BROOKSVILLE	FL	12053	6426880.0	84577590.0	0.07598797742995514
county_top	BC5823580	SOUTH CAROLINA CVS PHARMACY, L.L.C.	CHAIN PHARMACY	EASLEY	SC	45077	5074230.0	42961840.0	0.11811016474154738
county_top	BK2682830	KROGER PHARMACY #014902	CHAIN PHARMACY	CINCINNATI	OH	39025	3686170.0	66481980.0	0.05544615247620483
county_top	AM7592985	MICHAEL'S PHARMACY	RETAIL PHARMACY	NEWTON	GA	13007	1300.0	1300.0	1.0
county_top	BE4189874	EVERGREEN PHARMACEUTICAL LLC	RETAIL PHARMACY	TUKWILA	WA	53033	16093430.0	452997371.5	0.03552654168104814
county_top	BW5566217	WAL-MART PHARMACY 10-1257	CHAIN PHARMACY	STAMFORD	TX	48253	1438030.0	2829940.0	0.5081485826554627
county_top	AH1521853	THRIFTY WHITE PHARMACY	RETAIL PHARMACY	AITKIN	MN	27001	955900.0	3643690.0	0.26234394254176396
county_top	AT2896249	THE MEDICINE PLACE INC	RETAIL PHARMACY	SWEETWATER	TX	48353	1226330.0	5055170.0	0.24258926999487654
county_top	AR3919478	RED CROSS PHARMACY INC	RETAIL PHARMACY	SPOONER	WI	55129	2805660.0	4034060.0	0.6954928781426156
county_top	AM4954384	MAYHUGH'S DRUGS INC	RETAIL PHARMACY	GREEN COVE SPRINGS	FL	12019	6057820.0	69764455.0	0.08683247077612805
excluded	BW8910879	WALGREENS MAIL SERVICE, INC.	CHAIN PHARMACY	ORLANDO	FL	12095	62926800.0		
excluded	FN1194860	NEW ENGLAND MAIL ORDER PHARMACY	RETAIL PHARMACY	MIDDLEBURY	VT	50001	143100.0		
excluded	FM2236354	MAILAN HERITAGE PHARMACY	RETAIL PHARMACY	WESTMINSTER	CA	06059	78200.0		
excluded	BZ8955544	ZUBERI, SHIMAILA H MD	PRACTITIONER	THE COLONY	TX	48121	20.0		
ltc_like	BO9897666	OMNICARE PHARMACY OF NORTH	RETAIL PHARMACY	HICKORY	NC	37035	9202680.0		
ltc_like	AK9217236	KAISER FOUNDATION HOSPITALS	RETAIL PHARMACY	ANAHEIM	CA	06059	6202360.0		
ltc_like	AK7799008	KAISER PERMANENTE	RETAIL PHARMACY	PORTLAND	OR	41051	6474460.0		
ltc_like	FK0224131	KAISER PERMANENTE PHARMACY #572	RETAIL PHARMACY	ANTIOCH	CA	06013	6854090.0		
ltc_like	BO8129911	OMNICARE PHARMACY OF PUEBLO	RETAIL PHARMACY	PUEBLO	CO	08101	5559950.0		
ltc_like	BK3047708	KAISER FOUNDATION HEALTH PLAN	RETAIL PHARMACY	MORENO VALLEY	CA	06065	5993270.0		
ltc_like	AK8220282	KAISER PERMANENTE MT SCOTT PHARMACY	RETAIL PHARMACY	CLACKAMAS	OR	41005	8420260.0		
ltc_like	AK1628885	KAISER PERMANENTE PHARMACY	RETAIL PHARMACY	HARBOR CITY	CA	06037	6694920.0		
ltc_like	BL8036940	PHARMERICA	RETAIL PHARMACY	GARLAND	TX	48113	6984350.0		
ltc_like	BK2605345	KAISER FOUNDATION HEALTH PLAN	RETAIL PHARMACY	VALLEJO	CA	06095	7121780.0		
ltc_like	BK2883759	KAISER FOUNDATION HEALTH PLAN	RETAIL PHARMACY	FRESNO	CA	06019	8056380.0		
county_top	AS9150501	SUMNER PHARMACY	RETAIL PHARMACY	WRIGHTSVILLE	GA	13167	1103720.0	1513770.0	0.7291200116266011
county_top	BW3614888	WALGREEN CO.	CHAIN PHARMACY	CHICO	CA	06007	11254150.0	126438275.0	0.08900904413635824
county_top	AG1763691	ALTAMA DISCOUNT PHARMACY	RETAIL PHARMACY	BRUNSWICK	GA	13127	3373220.0	25617005.3	0.13167893594494434
county_top	BC4641468	CITY MARKET PHARMACY #437	CHAIN PHARMACY	BUENA VISTA	CO	08015	1643100.0	5576870.0	0.29462763162849415
county_top	AB3400176	BRITT'S PHARMACY	RETAIL PHARMACY	NEWELLTON	LA	22107	312340.0	578340.0	0.5400629387557492
county_top	BW8303391	WALGREEN CO.	CHAIN PHARMACY	LIMA	OH	39003	2628230.0	22915980.0	0.11468983652455622
county_top	BR4614029	REPUBLIC DRUG STORE	RETAIL PHARMACY	REPUBLIC	WA	53019	2051960.0	2063760.0	0.9942822808853743
county_top	BN5999341	NEIGHBORCARE PHARMACY SERVICES INC	RETAIL PHARMACY	SAN ANTONIO	TX	48029	5068400.0	326745638.0	0.01551176025186907
county_top	BW9578963	WALGREEN CO.	CHAIN PHARMACY	BEMIDJI	MN	27007	1111460.0	5604500.0	0.19831563921848513
county_top	FC2550499	CHAMBERS, BRUCE L DVM	PRACTITIONER	ALMA	KS	20197	400.0	400.0	1.0
county_top	BS0725587	SAFEWAY INC	CHAIN PHARMACY	EAST WENATCHEE	WA	53017	2125530.0	7751782.0	0.27419888743001286
county_top	BT6389490	THE DRUG STORE CLINIC PHCY, IN	RETAIL PHARMACY	COLUMBUS	OH	39049	12637840.0	415305860.0	0.030430199082671264
county_top	BW6722513	WALGREEN CO.	CHAIN PHARMACY	FARMINGTON	MO	29187	6133430.0	40960760.0	0.149739164995962
county_top	BK3524647	KROGER PHARMACY	CHAIN PHARMACY	LAGRANGE	KY	21185	4050080.0	11738990.0	0.34501094216793776
county_top	BK6744759	KROGER PHARMACY #490	CHAIN PHARMACY	HENDERSON	TX	48401	1438700.0	10089120.0	0.1425991563188861
county_top	BW7365756	WALGREEN LOUISIANA CO., INC.	CHAIN PHARMACY	WEST MONROE	LA	22073	2747460.0	35323510.0	0.07777992617381455
county_top	BW9061172	WALGREEN CO.	CHAIN PHARMACY	ENTERPRISE	AL	01031	3334900.0	15926130.0	0.20939801445800077
county_top	BH8516366	HERITAGE PHARMACY	RETAIL PHARMACY	FREEMAN	SD	46067	335600.0	1017520.0	0.3298215268495951
county_top	BN9690428	NORTH PARK PHARMACY	RETAIL PHARMACY	MACHESNEY PARK	IL	17201	5062980.0	79433549.5	0.06373855923434468
county_top	BC6226511	COMMUNITY PHARMACY SERVICES	RETAIL PHARMACY	OWOSSO	MI	26155	2965490.0	22127495.0	0.13401833329981547
county_top	BC5278747	HOLIDAY CVS, L.L.C.	CHAIN PHARMACY	TITUSVILLE	FL	12009	4466590.0	183931799.0	0.024283946681780674
county_top	BT7869502	TODD, CHRISTOPHER T MD	PRACTITIONER	HEALY	AK	02068	6000.0	7000.0	0.8571428571428571
county_top	BM1066352	ANSON PHARMACY	RETAIL PHARMACY	WADESBORO	NC	37007	1947740.0	5862920.0	0.33221329985740894
county_top	AZ8733734	ZUMWALT PHARMACY INC	RETAIL PHARMACY	STOCKTON	MO	29039	1338790.0	4396770.0	0.30449398080863904
county_top	BW8393035	WALGREEN LOUISIANA CO., INC.	CHAIN PHARMACY	CHALMETTE	LA	22087	4074170.0	14594480.0	0.27915828450208574
county_top	BW9732771	WALGREEN CO.	CHAIN PHARMACY	MORGANTOWN	WV	54061	3720390.0	25959877.0	0.14331308272377408
county_top	BR6321361	OMNICARE OF MILWAUKEE	RETAIL PHARMACY	MILWAUKEE	WI	55079	9870260.0	310221602.0	0.03181680429849627
county_top	AJ0986250	TICK KLOCK DRUGS	RETAIL PHARMACY	COLFAX	WA	53075	3333100.0	7951490.0	0.41917929847110413
county_top	BF3193618	FREDONIA PHARMACY	RETAIL PHARMACY	FREDONIA	KS	20205	1563260.0	2347510.0	0.6659226158781006
county_top	AL6417530	LUMBER CITY DRUGS INC	RETAIL PHARMACY	LUMBER CITY	GA	13271	1883600.0	6758880.0	0.27868522595459605
county_top	BD7074418	DECATUR FAMILY PHARMACY, INC	RETAIL PHARMACY	LEON	IA	19053	811840.0	1567460.0	0.517933471986526
county_top	BW6253429	WALGREEN CO.	CHAIN PHARMACY	SAVAGE	MN	27139	2845700.0	13759531.0	0.20681664222421534
county_top	BC9837975	CENTRAL VALLEY PHARMACY	RETAIL PHARMACY	NEPHI	UT	49023	1335800.0	2620230.0	0.5098025745831473
county_top	BC0891932	OTHELLO PHARMACY	RETAIL PHARMACY	OTHELLO	WA	53001	1988150.0	3540050.0	0.5616163613508284
county_top	BR8578328	R & M DRUG CORPORATION	RETAIL PHARMACY	GLEN OAKS	NY	36081	3784820.0	176388450.0	0.02145730063391339
county_top	BW5571371	WAL-MART PHARMACY 10-0381	CHAIN PHARMACY	COPPERAS COVE	TX	48099	1919100.0	11177750.0	0.1716892934624589
county_top	BW5414141	WAL-MART PHARMACY 10-1672	CHAIN PHARMACY	ASHLAND	WI	55003	1183900.0	4567630.0	0.25919349859774105
county_top	AN1556337	NATIONAL FAMILY PHARMACY	RETAIL PHARMACY	FORT SMITH	AR	05131	9591900.0	63860180.0	0.15020158101652703
county_top	BA3375727	APPLEBY'S DRUG STORE	RETAIL PHARMACY	MOUNT UNION	PA	42061	1200630.0	6381470.0	0.18814317077413198
county_top	AE8041143	EVERETT'S PHARMACY	RETAIL PHARMACY	SAN SABA	TX	48411	1097260.0	1102260.0	0.9954638651497831
county_top	BP6030592	PRESCRIPTION SHOP	RETAIL PHARMACY	BROWNSVILLE	KY	21061	1228170.0	2995600.0	0.40999132060355187
county_top	BW5495901	WAL-MART PHARMACY 10-1936	CHAIN PHARMACY	SAULT SAINTE MARIE	MI	26033	2550700.0	10469460.0	0.24363243185417394
county_top	BW3053890	WOOLLEYS PHARMACY	RETAIL PHARMACY	NAPLES	FL	12021	3537450.0	70016794.0	0.050522878839610964
county_top	BP0914730	NEIL MEDICAL GROUP PHCY SVCS	RETAIL PHARMACY	MOORESVILLE	NC	37097	6359470.0	53962294.0	0.1178502529933216
county_top	AS9598775	SUPER DISCOUNT DRUGS	RETAIL PHARMACY	LIVINGSTON	TN	47133	5649930.0	9486790.0	0.5955576122165664
county_top	BB5920055	BROOKSHIRE PHARMACY #93	CHAIN PHARMACY	COMANCHE	TX	48093	1560700.0	3225820.0	0.48381496797713447
county_top	BM4200440	THE MEDICINE SHOPPE	RETAIL PHARMACY	NEWTON	IL	17079	1052950.0	1727780.0	0.6094236534744006
county_top	BB3115474	AUBURN PHARMACY, INC	RETAIL PHARMACY	GARNETT	KS	20003	980930.0	1493430.0	0.6568302498275781
county_top	BL9570498	LYNN'S DAKOTAMART PHARMACY	RETAIL PHARMACY	BELLE FOURCHE	SD	46019	479800.0	830800.0	0.5775156475686086
county_top	BP8727793	PHARM CARE PHARMACY	RETAIL PHARMACY	HARDIN	MT	30003	745840.0	1463290.0	0.509700742846599
county_top	BT5174848	OMNICARE OF NEW YORK LLC	RETAIL PHARMACY	NORTH SYRACUSE	NY	36067	5545040.0	123786547.0	0.04479517471312937
county_top	AE2485072	ELDON DRUG COMPANY	RETAIL PHARMACY	ELDON	MO	29131	1722660.0	4056860.0	0.42462890018388605
county_top	AW3017971	WAL-MART PHARMACY 10-0647	CHAIN PHARMACY	GRINNELL	IA	19157	1139000.0	3747110.0	0.3039675910234821
county_top	BB5583198	BOB'S DISCOUNT PHARMACY	RETAIL PHARMACY	SAVANNAH	TN	47071	3652310.0	12729301.0	0.28692148924752425
county_top	AH4153401	SEASHORE DRUGS INC	RETAIL PHARMACY	WILMINGTON	NC	37129	5414130.0	66091015.0	0.08191930476480049
county_top	BW3824299	WAL-MART PHARMACY #10-0418	CHAIN PHARMACY	FAIRBURY	NE	31095	798390.0	1283920.0	0.6218378092092965
county_top	BC5286251	HOLIDAY CVS, L.L.C.	CHAIN PHARMACY	ARCADIA	FL	12027	1757100.0	6370370.0	0.27582385324557285
county_top	BL2866943	LARRY'S IGA INC	RETAIL PHARMACY	BROADUS	MT	30075	143700.0	282900.0	0.5079533404029692
