schema	table	column	type	regex_tag	regex_verdict	real_tag	real_tier	real_verdict	sampled	filled	distinct	regex_shape_pct	real_shape_pct	value_looks_like	name_hint	names_holds	fips_level	examples
POLITICS	POLITICS__FED_FJC_JUDGES	SENIOR_STATUS_DATE_6	DATE						2000	1	1							"[""1971-01-05""]"
POLITICS	POLITICS__FED_FJC_JUDGES	TERMINATION_6	TEXT						2000	1	1							"[""Death""]"
POLITICS	POLITICS__FED_FJC_JUDGES	TERMINATION_DATE_6	DATE						2000	1	1							"[""1994-02-13""]"
POLITICS	POLITICS__FED_FJC_JUDGES	OTHER_FEDERAL_JUDICIAL_SERVICE_1	TEXT						2000	269	265							"[""U.S. Magistrate Judge, U.S. District Court for the District of Maryland, 2023-2024"", ""Member, Board of General Appraisers. Nominated by Woodrow Wilson on September 20, 1917, to a seat vacated by Henderson M. Somerville. Confirmed by the Senate on September 20, 1917, and commission issu"", ""U.S. Magistrate Judge, U.S. District Court for the Eastern District of Louisiana, 1990-2002""]"
POLITICS	POLITICS__FED_FJC_JUDGES	OTHER_FEDERAL_JUDICIAL_SERVICE_2	TEXT						2000	36	36							"[""Military Judge, U.S. Army, Schofield Barracks, Hawaii, 1970-1972"", ""Judge, Temporary Emergency Court of Appeals, 1972-1978"", ""Judge, Alien Terrorist Removal Court, 2008-2018""]"
POLITICS	POLITICS__FED_FJC_JUDGES	OTHER_FEDERAL_JUDICIAL_SERVICE_3	TEXT						2000	5	5							"[""Appellate Military Judge, U.S. Army Court of Military Review (now U.S. Army Court of Criminal Appeals), 1972-1973, 1974-1975"", ""Judge, Alien Terrorist Removal Court, 2020-2025; chief judge, 2020-2025"", ""Judge, Foreign Intelligence Surveillance Court, 1981-1984""]"
POLITICS	POLITICS__FED_FJC_JUDGES	OTHER_FEDERAL_JUDICIAL_SERVICE_4	TEXT						2000	3	3							"[""Chief Military Trial Judge, U.S. Army, 1975"", ""Judge, Foreign Intelligence Surveillance Court, 1987-1989"", ""Judge, Alien Terrorist Removal Court, 2021-2026""]"
POLITICS	POLITICS__FED_FJC_JUDGES	SCHOOL_1	TEXT						2000	1985	605							"[""Princeton University"", ""Cornell University"", ""Brooklyn Law School""]"
POLITICS	POLITICS__FED_FJC_JUDGES	DEGREE_1	TEXT						2000	1712	48							"[""B.A."", ""LL.B."", ""B.S.""]"
POLITICS	POLITICS__FED_FJC_JUDGES	DEGREE_YEAR_1	TEXT						2000	1865	228							"[""2005"", ""1990"", ""1910""]"
POLITICS	POLITICS__FED_FJC_JUDGES	SCHOOL_2	TEXT						2000	1654	333							"[""New York University School of Law"", ""Yale Law School"", ""Tulane University Law School""]"
POLITICS	POLITICS__FED_FJC_JUDGES	DEGREE_2	TEXT						2000	1506	44							"[""J.D."", ""LL.B."", ""LL.M.""]"
POLITICS	POLITICS__FED_FJC_JUDGES	DEGREE_YEAR_2	TEXT						2000	1629	207							"[""2010"", ""1993"", ""1999""]"
POLITICS	POLITICS__FED_FJC_JUDGES	SCHOOL_3	TEXT						2000	292	139							"[""Temple University"", ""New York University School of Law"", ""University of Oregon School of Law""]"
POLITICS	POLITICS__FED_FJC_JUDGES	DEGREE_3	TEXT						2000	263	29							"[""M.A."", ""LL.M."", ""J.D.""]"
POLITICS	POLITICS__FED_FJC_JUDGES	DEGREE_YEAR_3	TEXT						2000	288	125							"[""1950"", ""1978"", ""1979""]"
POLITICS	POLITICS__FED_FJC_JUDGES	SCHOOL_4	TEXT						2000	37	29							"[""New York University School of Law"", ""University of Virginia School of Law"", ""Yale Law School""]"
POLITICS	POLITICS__FED_FJC_JUDGES	DEGREE_4	TEXT						2000	33	12							"[""LL.M."", ""LL.B."", ""M.Div.""]"
POLITICS	POLITICS__FED_FJC_JUDGES	DEGREE_YEAR_4	TEXT						2000	37	35							"[""1964"", ""2001"", ""1915""]"
POLITICS	POLITICS__FED_FJC_JUDGES	SCHOOL_5	TEXT						2000	2	2							"[""New York University School of Law"", ""Georgetown University Law Center""]"
POLITICS	POLITICS__FED_FJC_JUDGES	DEGREE_5	TEXT						2000	2	2							"[""J.S.D."", ""LL.M.""]"
POLITICS	POLITICS__FED_FJC_JUDGES	DEGREE_YEAR_5	TEXT						2000	2	2							"[""1967"", ""1987""]"
POLITICS	POLITICS__FED_FJC_JUDGES	PROFESSIONAL_CAREER	TEXT						2000	1996	1996							"[""Law clerk, Hon. Catherine C. Blake, U.S. District Court for the District of Maryland, 2010-2011; Law clerk, Hon. Andre M. Davis, U.S. Court of Appeals for the Fourth Circuit, 2011-2012; Private practi"", ""Law clerk, Hon. Thomas P. Griesa, U.S. District Court, Southern District of New York, 1993-1994; Private practice, New York City, 1994-1998, 2008-2012; Assistant U.S. attorney, Southern District of Ne"", ""Private practice, Brooklyn, New York, 1910-1936""]"
POLITICS	POLITICS__FED_FJC_JUDGES	OTHER_NOMINATIONS_RECESS_APPOINTMENTS	TEXT						2000	360	337							"[""Nominated to U.S. Court of Appeals for the Eleventh Circuit, January 10, 2022; no Senate vote"", ""Nominated to U.S. District Court for the Northern District of Ohio, October 10, 2002; no Senate vote"", ""Nominated to U.S. District Court for the Central District of California, October 17, 2019; no Senate vote""]"
POLITICS	POLITICS__FED_FJC_SERVICE	NID	TEXT						2000	2000	1708							"[""13761857"", ""1393931"", ""1376976""]"
POLITICS	POLITICS__FED_FJC_SERVICE	SEQUENCE	TEXT						2000	2000	6							"[""1"", ""2"", ""3""]"
POLITICS	POLITICS__FED_FJC_SERVICE	JUDGE_NAME	TEXT	ORG_NAME	PASS	NAME	PROBABILISTIC	PASS	2000	2000	1706					people		"[""Abelson, Adam Ben"", ""Abrams, Ronnie"", ""Abruzzo, Matthew T.""]"
POLITICS	POLITICS__FED_FJC_SERVICE	COURT_TYPE	TEXT						2000	2000	7							"[""U.S. District Court"", ""U.S. Court of Appeals"", ""U.S. Circuit Court (1869-1911)""]"
POLITICS	POLITICS__FED_FJC_SERVICE	COURT_NAME	TEXT	ORG_NAME	PASS	NAME	PROBABILISTIC	PASS	2000	2000	143					organizations		"[""U.S. District Court for the District of Maryland"", ""U.S. District Court for the Southern District of New York"", ""U.S. District Court for the Eastern District of New York""]"
POLITICS	POLITICS__FED_FJC_SERVICE	APPOINTMENT_TITLE	TEXT						2000	2000	6							"[""Judge"", ""Associate Justice"", ""Associate Judge""]"
POLITICS	POLITICS__FED_FJC_SERVICE	APPOINTING_PRESIDENT	TEXT						2000	2000	46							"[""Joseph R. Biden"", ""Barack Obama"", ""Franklin D. Roosevelt""]"
POLITICS	POLITICS__FED_FJC_SERVICE	PARTY_OF_APPOINTING_PRESIDENT	TEXT						2000	1985	7							"[""Democratic"", ""Republican"", ""None (assignment)""]"
POLITICS	POLITICS__FED_FJC_SERVICE	REAPPOINTING_PRESIDENT	TEXT						2000	7	4							"[""Theodore Roosevelt"", ""Chester A. Arthur"", ""Calvin Coolidge""]"
POLITICS	POLITICS__FED_FJC_SERVICE	PARTY_OF_REAPPOINTING_PRESIDENT	TEXT						2000	7	1							"[""Republican""]"
POLITICS	POLITICS__FED_FJC_SERVICE	ABA_RATING	TEXT						2000	1179	6							"[""Well Qualified"", ""Qualified"", ""Exceptionally Well Qualified""]"
POLITICS	POLITICS__FED_FJC_SERVICE	SEAT_ID	TEXT						2000	1999	1998							"[""MDD1103"", ""NYSD2704"", ""NYED0601""]"
POLITICS	POLITICS__FED_FJC_SERVICE	STATUTE_AUTHORIZING_NEW_SEAT	TEXT						2000	483	123							"[""49 Stat. 659"", ""26 Stat. 826"", ""93 Stat. 6""]"
POLITICS	POLITICS__FED_FJC_SERVICE	RECESS_APPOINTMENT_DATE	DATE						2000	157	117							"[""1895-05-17"", ""1905-05-20"", ""1901-08-30""]"
POLITICS	POLITICS__FED_FJC_SERVICE	NOMINATION_DATE	DATE						2000	1937	1205							"[""2024-05-14"", ""2011-07-28"", ""1936-02-03""]"
POLITICS	POLITICS__FED_FJC_SERVICE	COMMITTEE_REFERRAL_DATE	DATE						2000	1861	1152							"[""2024-05-14"", ""2011-07-28"", ""1936-02-03""]"
POLITICS	POLITICS__FED_FJC_SERVICE	HEARING_DATE	DATE						2000	1285	761							"[""2024-06-05"", ""2011-10-04"", ""1982-08-11""]"
POLITICS	POLITICS__FED_FJC_SERVICE	JUDICIARY_COMMITTEE_ACTION	TEXT						2000	1937	9							"[""Reported (favorably)"", ""Reported (no recommendation recorded)"", ""Reported (unfavorably)""]"
POLITICS	POLITICS__FED_FJC_SERVICE	COMMITTEE_ACTION_DATE	DATE						2000	1850	1029							"[""2024-07-11"", ""2011-11-03"", ""1936-02-11""]"
POLITICS	POLITICS__FED_FJC_SERVICE	SENATE_VOTE_TYPE	TEXT						2000	1926	3							"[""Roll Call"", ""Voice"", ""Unknown""]"
POLITICS	POLITICS__FED_FJC_SERVICE	AYES_NAYS	TEXT						2000	445	217							"["" 53/43"", "" 96/2"", "" 49/47""]"
POLITICS	POLITICS__FED_FJC_SERVICE	CONFIRMATION_DATE	DATE						2000	1925	1248							"[""2024-09-10"", ""2012-03-22"", ""1936-02-12""]"
POLITICS	POLITICS__FED_FJC_SERVICE	COMMISSION_DATE	DATE						2000	1985	1318							"[""2024-09-12"", ""2012-03-23"", ""1936-02-15""]"
POLITICS	POLITICS__FED_FJC_SERVICE	SERVICE_AS_CHIEF_JUDGE_BEGIN	TEXT						2000	553	83							"[""1982"", ""2009"", ""1976""]"
POLITICS	POLITICS__FED_FJC_SERVICE	SERVICE_AS_CHIEF_JUDGE_END	TEXT						2000	501	82							"[""1984"", ""2016"", ""1990""]"
POLITICS	POLITICS__FED_FJC_SERVICE	C_2ND_SERVICE_AS_CHIEF_JUDGE_BEGIN	TEXT						2000	3	3							"[""2018"", ""2001"", ""2016""]"
POLITICS	POLITICS__FED_FJC_SERVICE	C_2ND_SERVICE_AS_CHIEF_JUDGE_END	TEXT						2000	3	3							"[""2021"", ""2010"", ""2019""]"
POLITICS	POLITICS__FED_FJC_SERVICE	SENIOR_STATUS_DATE	DATE						2000	881	799							"[""1966-02-15"", ""1996-05-31"", ""1994-02-15""]"
POLITICS	POLITICS__FED_FJC_SERVICE	TERMINATION	TEXT						2000	1367	8							"[""Death"", ""Appointment to Another Judicial Position"", ""Reassignment""]"
POLITICS	POLITICS__FED_FJC_SERVICE	TERMINATION_DATE	DATE						2000	1367	1253							"[""1971-05-28"", ""1891-02-09"", ""1906-06-21""]"
POLITICS	POLITICS__FED_GOVINFO_BILLSTATUS	CONGRESS	NUMBER						2000	2000	1							"[""113""]"
POLITICS	POLITICS__FED_GOVINFO_BILLSTATUS	BILL_TYPE	TEXT						2000	2000	1							"[""HR""]"
POLITICS	POLITICS__FED_GOVINFO_BILLSTATUS	BILL_NUMBER	TEXT						2000	2000	2000							"[""4474"", ""329"", ""440""]"
POLITICS	POLITICS__FED_GOVINFO_BILLSTATUS	INTRODUCED_DATE	DATE						2000	2000	253							"[""2014-04-10"", ""2013-01-22"", ""2013-01-29""]"
POLITICS	POLITICS__FED_GOVINFO_BILLSTATUS	TITLE	TEXT						2000	2000	1979							"[""To remove the Kurdistan Democratic Party and the Patriotic Union of Kurdistan from treatment as terrorist organizations and for other purposes."", ""Strengthening Background Checks Act of 2013"", ""Stop the Revolving Door in Washington Act""]"
POLITICS	POLITICS__FED_GOVINFO_BILLSTATUS	SPONSOR_BIOGUIDE	TEXT	BIOGUIDE	PASS	BIOGUIDE	STEEL	PASS	2000	2000	413	100.0	100.0					"[""G000377"", ""F000451"", ""P000599""]"
POLITICS	POLITICS__FED_GOVINFO_BILLSTATUS	SPONSOR_NAME	TEXT	ORG_NAME	PASS	NAME	PROBABILISTIC	PASS	2000	2000	417					names, org or person unclear		"[""Rep. Granger, Kay [R-TX-12]"", ""Rep. Fitzpatrick, Michael G. [R-PA-8]"", ""Rep. Posey, Bill [R-FL-8]""]"
POLITICS	POLITICS__FED_GOVINFO_BILLSTATUS	LAW_TYPE	TEXT						2000	48	1							"[""Public Law""]"
POLITICS	POLITICS__FED_GOVINFO_BILLSTATUS	LAW_NUMBER	TEXT						2000	48	48							"[""113-216"", ""113-235"", ""113-166""]"
POLITICS	POLITICS__FED_GOVINFO_BILLSTATUS	ACTION_TYPES	TEXT						2000	2000	41							"[""Committee|IntroReferral"", ""IntroReferral"", ""Calendars|Committee|IntroReferral""]"
POLITICS	POLITICS__FED_GOVINFO_BILLSTATUS	N_ACTIONS	TEXT						2000	2000	51							"[""4"", ""3"", ""5""]"
POLITICS	POLITICS__FED_GOVINFO_BILLSTATUS	LATEST_ACTION_DATE	DATE						2000	2000	345							"[""2014-06-09"", ""2013-02-28"", ""2013-01-15""]"
POLITICS	POLITICS__FED_GOVINFO_BILLSTATUS	LATEST_ACTION_TEXT	TEXT						2000	2000	266							"[""Referred to the Subcommittee on Immigration and Border Security."", ""Referred to the Subcommittee on Crime, Terrorism, Homeland Security, And Investigations."", ""Referred to the House Committee on Financial Services.""]"
POLITICS	POLITICS__FED_GOVINFO_BILLSTATUS	N_COSPONSORS	TEXT						2000	2000	150							"[""3"", ""2"", ""5""]"
POLITICS	POLITICS__FED_GOVINFO_BILL_COSPONSORS	CONGRESS	NUMBER						2000	2000	1							"[""117""]"
POLITICS	POLITICS__FED_GOVINFO_BILL_COSPONSORS	BILL_TYPE	TEXT						2000	2000	1							"[""S""]"
POLITICS	POLITICS__FED_GOVINFO_BILL_COSPONSORS	BILL_NUMBER	TEXT						2000	2000	227							"[""52"", ""1219"", ""13""]"
POLITICS	POLITICS__FED_GOVINFO_BILL_COSPONSORS	COSPONSOR_BIOGUIDE	TEXT	BIOGUIDE	PASS	BIOGUIDE	STEEL	PASS	2000	2000	100	100.0	100.0					"[""Y000064"", ""K000384"", ""C001035""]"
POLITICS	POLITICS__FED_GOVINFO_BILL_COSPONSORS	COSPONSOR_NAME	TEXT	ORG_NAME	PASS	NAME	PROBABILISTIC	PASS	2000	2000	100					names, org or person unclear		"[""Sen. Young, Todd [R-IN]"", ""Sen. Kaine, Tim [D-VA]"", ""Sen. Collins, Susan M. [R-ME]""]"
POLITICS	POLITICS__FED_GOVINFO_BILL_COSPONSORS	COSPONSOR_PARTY	TEXT						2000	2000	3							"[""R"", ""D"", ""I""]"
POLITICS	POLITICS__FED_GOVINFO_BILL_COSPONSORS	COSPONSOR_STATE	TEXT	STATE	PASS	STATE	GEO	PASS	2000	2000	50	100.0	100.0					"[""IN"", ""VA"", ""ME""]"
POLITICS	POLITICS__FED_GOVINFO_BILL_COSPONSORS	IS_ORIGINAL	TEXT						2000	2000	2							"[""True"", ""False""]"
POLITICS	POLITICS__FED_GOVINFO_BILL_COSPONSORS	SPONSORSHIP_DATE	DATE						2000	2000	183							"[""2021-01-26"", ""2021-04-19"", ""2021-10-26""]"
POLITICS	POLITICS__FED_GOVINFO_BILL_COSPONSORS	SPONSORSHIP_WITHDRAWN_DATE	DATE						2000	0	0							[]
POLITICS	POLITICS__FED_MEDSL_HOUSE_RETURNS	ELECTION_YEAR	NUMBER						2000	2000	2							"[""1976"", ""1978""]"
POLITICS	POLITICS__FED_MEDSL_HOUSE_RETURNS	STATE_NAME	TEXT	ORG_NAME	FAIL	NAME	PROBABILISTIC	FAIL	2000	2000	50					places		"[""Alabama"", ""Alaska"", ""Arizona""]"
POLITICS	POLITICS__FED_MEDSL_HOUSE_RETURNS	STATE_ABBR	TEXT			STATE	GEO	PASS	2000	2000	50		100.0					"[""AL"", ""AK"", ""AZ""]"
POLITICS	POLITICS__FED_MEDSL_HOUSE_RETURNS	STATE_FIPS	TEXT	COUNTY_FIPS	FAIL	FIPS	GEO	PASS	2000	2000	50	0.0	100.0				state	"[""1"", ""2"", ""4""]"
POLITICS	POLITICS__FED_MEDSL_HOUSE_RETURNS	OFFICE	TEXT						2000	2000	1							"[""US House""]"
POLITICS	POLITICS__FED_MEDSL_HOUSE_RETURNS	DISTRICT	TEXT						2000	2000	44							"[""1"", ""2"", ""3""]"
POLITICS	POLITICS__FED_MEDSL_HOUSE_RETURNS	STAGE	TEXT						2000	2000	1							"[""gen""]"
POLITICS	POLITICS__FED_MEDSL_HOUSE_RETURNS	CANDIDATE_NAME	TEXT	ORG_NAME	PASS	NAME	PROBABILISTIC	PASS	2000	2000	1547					people		"[""Bill Davenport"", ""Jack Edwards"", ""NA""]"
POLITICS	POLITICS__FED_MEDSL_HOUSE_RETURNS	PARTY	TEXT						2000	1929	52							"[""democrat"", ""republican"", ""NA""]"
POLITICS	POLITICS__FED_MEDSL_HOUSE_RETURNS	IS_WRITEIN	BOOLEAN						2000	2000	2							"[""False"", ""True""]"
POLITICS	POLITICS__FED_MEDSL_HOUSE_RETURNS	VOTE_MODE	TEXT						2000	2000	1							"[""total""]"
POLITICS	POLITICS__FED_MEDSL_HOUSE_RETURNS	CANDIDATE_VOTES	NUMBER						2000	2000	1831							"[""58906"", ""98257"", ""7""]"
POLITICS	POLITICS__FED_MEDSL_HOUSE_RETURNS	TOTAL_VOTES	NUMBER						2000	2000	681							"[""157170"", ""156362"", ""108048""]"
POLITICS	POLITICS__FED_MEDSL_HOUSE_RETURNS	VOTE_SHARE	FLOAT						2000	2000	1486							"[""0.3748"", ""0.6252"", ""0.0""]"
POLITICS	POLITICS__FED_MEDSL_HOUSE_RETURNS	IS_SPECIAL_ELECTION	BOOLEAN						2000	2000	1							"[""False""]"
POLITICS	POLITICS__FED_MEDSL_HOUSE_RETURNS	IS_RUNOFF	BOOLEAN						2000	2000	1							"[""False""]"
POLITICS	POLITICS__FED_MEDSL_HOUSE_RETURNS	_LOADED_AT	NUMBER						2000	2000	1							"[""1782860772170916""]"
POLITICS	POLITICS__FED_MEDSL_PRESIDENT_RETURNS	ELECTION_YEAR	NUMBER						2000	2000	6							"[""1976"", ""1980"", ""1984""]"
POLITICS	POLITICS__FED_MEDSL_PRESIDENT_RETURNS	STATE_NAME	TEXT	ORG_NAME	FAIL	NAME	PROBABILISTIC	FAIL	2000	2000	51					places		"[""Alabama"", ""Alaska"", ""Arizona""]"
POLITICS	POLITICS__FED_MEDSL_PRESIDENT_RETURNS	STATE_ABBR	TEXT			STATE	GEO	PASS	2000	2000	51		100.0					"[""AL"", ""AK"", ""AZ""]"
POLITICS	POLITICS__FED_MEDSL_PRESIDENT_RETURNS	STATE_FIPS	TEXT	COUNTY_FIPS	FAIL	FIPS	GEO	PASS	2000	2000	51	0.0	100.0				state	"[""1"", ""2"", ""4""]"
POLITICS	POLITICS__FED_MEDSL_PRESIDENT_RETURNS	CANDIDATE_NAME	TEXT	ORG_NAME	PASS	NAME	PROBABILISTIC	PASS	2000	1890	90					people		"[""Carter, Jimmy"", ""Ford, Gerald"", ""Maddox, Lester""]"
POLITICS	POLITICS__FED_MEDSL_PRESIDENT_RETURNS	PARTY	TEXT						2000	1864	89							"[""democrat"", ""republican"", ""american independent party""]"
POLITICS	POLITICS__FED_MEDSL_PRESIDENT_RETURNS	IS_WRITEIN	BOOLEAN						2000	2000	2							"[""False"", ""True""]"
POLITICS	POLITICS__FED_MEDSL_PRESIDENT_RETURNS	CANDIDATE_VOTES	NUMBER						2000	2000	1878							"[""659170"", ""504070"", ""9198""]"
POLITICS	POLITICS__FED_MEDSL_PRESIDENT_RETURNS	TOTAL_VOTES	NUMBER						2000	2000	300							"[""1182850"", ""123574"", ""742719""]"
POLITICS	POLITICS__FED_MEDSL_PRESIDENT_RETURNS	VOTE_SHARE	FLOAT						2000	2000	867							"[""0.5573"", ""0.4261"", ""0.0078""]"
POLITICS	POLITICS__FED_MEDSL_PRESIDENT_RETURNS	_LOADED_AT	NUMBER						2000	2000	1							"[""1782860780457181""]"
POLITICS	POLITICS__FED_MEDSL_SENATE_RETURNS	ELECTION_YEAR	NUMBER						2000	2000	15							"[""1976"", ""1978"", ""1980""]"
POLITICS	POLITICS__FED_MEDSL_SENATE_RETURNS	STATE_NAME	TEXT	ORG_NAME	FAIL	NAME	PROBABILISTIC	FAIL	2000	2000	50					places		"[""ARIZONA"", ""CALIFORNIA"", ""CONNECTICUT""]"
POLITICS	POLITICS__FED_MEDSL_SENATE_RETURNS	STATE_ABBR	TEXT			STATE	GEO	PASS	2000	2000	50		100.0					"[""AZ"", ""CA"", ""CT""]"
POLITICS	POLITICS__FED_MEDSL_SENATE_RETURNS	STATE_FIPS	TEXT	COUNTY_FIPS	FAIL	FIPS	GEO	PASS	2000	2000	50	0.0	100.0				state	"[""4"", ""6"", ""9""]"
POLITICS	POLITICS__FED_MEDSL_SENATE_RETURNS	STAGE	TEXT						2000	2000	2							"[""gen"", ""pre""]"
POLITICS	POLITICS__FED_MEDSL_SENATE_RETURNS	CANDIDATE_NAME	TEXT	ORG_NAME	PASS	NAME	PROBABILISTIC	PASS	2000	1848	1429					people		"[""ALLAN NORWITZ"", ""BOB FIELD"", ""DENNIS DECONCINI""]"
POLITICS	POLITICS__FED_MEDSL_SENATE_RETURNS	PARTY_DETAILED	TEXT						2000	1768	99							"[""LIBERTARIAN"", ""INDEPENDENT"", ""DEMOCRAT""]"
POLITICS	POLITICS__FED_MEDSL_SENATE_RETURNS	PARTY_SIMPLIFIED	TEXT						2000	2000	4							"[""LIBERTARIAN"", ""OTHER"", ""DEMOCRAT""]"
POLITICS	POLITICS__FED_MEDSL_SENATE_RETURNS	IS_WRITEIN	BOOLEAN						2000	2000	1							"[""False""]"
POLITICS	POLITICS__FED_MEDSL_SENATE_RETURNS	VOTE_MODE	TEXT						2000	2000	1							"[""total""]"
POLITICS	POLITICS__FED_MEDSL_SENATE_RETURNS	CANDIDATE_VOTES	NUMBER						2000	2000	1949							"[""7310"", ""10765"", ""400334""]"
POLITICS	POLITICS__FED_MEDSL_SENATE_RETURNS	TOTAL_VOTES	NUMBER						2000	2000	481							"[""741210"", ""7470586"", ""1361666""]"
POLITICS	POLITICS__FED_MEDSL_SENATE_RETURNS	VOTE_SHARE	FLOAT						2000	2000	1172							"[""0.0099"", ""0.0145"", ""0.5401""]"
POLITICS	POLITICS__FED_MEDSL_SENATE_RETURNS	IS_SPECIAL_ELECTION	BOOLEAN						2000	2000	1							"[""False""]"
POLITICS	POLITICS__FED_MEDSL_SENATE_RETURNS	_LOADED_AT	NUMBER						2000	2000	1							"[""1782860760239423""]"
POLITICS	POLITICS__FED_SENATE_EFD_FILINGS	FILING_ID	TEXT						799	799	799							"[""1490bd57-e464-4fb8-8782-5c24eb1be1e1"", ""ac2ba9f8-2938-46be-a501-88910e9d2299"", ""029bd30d-5f2a-4ad4-9235-4e153b41a29e""]"
POLITICS	POLITICS__FED_SENATE_EFD_FILINGS	FILER_FULL	TEXT						799	799	57							"[""Collins, Susan M. (Senator)"", ""Hagerty, Bill (Senator)"", ""McConnell, A. Mitchell Jr. (Senator)""]"
POLITICS	POLITICS__FED_SENATE_EFD_FILINGS	FILER_FIRST	TEXT						799	799	57							"[""Susan M"", ""William F"", ""A. Mitchell""]"
POLITICS	POLITICS__FED_SENATE_EFD_FILINGS	FILER_LAST	TEXT						799	799	61							"[""Collins"", ""Hagerty, IV"", ""McConnell, Jr.""]"
POLITICS	POLITICS__FED_SENATE_EFD_FILINGS	FILER_LAST_CLEAN	TEXT						799	799	59							"[""COLLINS"", ""HAGERTY"", ""MCCONNELL""]"
POLITICS	POLITICS__FED_SENATE_EFD_FILINGS	REPORT_TITLE	TEXT						799	799	615							"[""Periodic Transaction Report for 12/24/2021"", ""Periodic Transaction Report for 12/22/2021"", ""Periodic Transaction Report for 12/16/2021""]"
POLITICS	POLITICS__FED_SENATE_EFD_FILINGS	FILING_KIND	TEXT						799	799	2							"[""ptr"", ""paper""]"
POLITICS	POLITICS__FED_SENATE_EFD_FILINGS	IS_AMENDMENT	TEXT						799	799	2							"[""False"", ""True""]"
POLITICS	POLITICS__FED_SENATE_EFD_FILINGS	FILING_YEAR	TEXT						799	799	6							"[""2021"", ""2022"", ""2023""]"
POLITICS	POLITICS__FED_SENATE_EFD_FILINGS	FILED_DATE	DATE						799	799	579							"[""2021-12-23"", ""2021-12-22"", ""2021-12-16""]"
POLITICS	POLITICS__FED_SENATE_EFD_FILINGS	FILING_LINK	TEXT						799	799	799							"[""/search/view/ptr/1490bd57-e464-4fb8-8782-5c24eb1be1e1/"", ""/search/view/ptr/ac2ba9f8-2938-46be-a501-88910e9d2299/"", ""/search/view/ptr/029bd30d-5f2a-4ad4-9235-4e153b41a29e/""]"
POLITICS	POLITICS__FED_SENATE_EFD_FILINGS	SOURCE_ID	TEXT						799	799	1							"[""fed_senate_efd_filings""]"
POLITICS	POLITICS__FED_SENATE_EFD_FILINGS	_LOADED_AT	NUMBER						799	799	1							"[""1788756017175361""]"
POLITICS	POLITICS__FED_SENATE_LDA_LOBBYIST_POSITIONS	FILING_UUID	TEXT						2000	2000	482							"[""75b91921-6b0e-44f2-aec0-c484ee4ce944"", ""0ead9fca-9f5f-45ff-bcf0-f81dfd39f73c"", ""7e5ab44c-7092-40c2-ac99-937f51684b70""]"
POLITICS	POLITICS__FED_SENATE_LDA_LOBBYIST_POSITIONS	FILING_YEAR	TEXT						2000	2000	1							"[""2011""]"
POLITICS	POLITICS__FED_SENATE_LDA_LOBBYIST_POSITIONS	FILING_TYPE	TEXT						2000	2000	9							"[""Q2"", ""Q1"", ""2T""]"
POLITICS	POLITICS__FED_SENATE_LDA_LOBBYIST_POSITIONS	DT_POSTED	TEXT						2000	2000	482							"[""2011-07-12T10:43:21.387000-04:00"", ""2011-07-12T10:43:22.310000-04:00"", ""2011-07-12T10:44:23.123000-04:00""]"
POLITICS	POLITICS__FED_SENATE_LDA_LOBBYIST_POSITIONS	REGISTRANT_ID	TEXT						2000	2000	179							"[""18570"", ""30906"", ""59411""]"
POLITICS	POLITICS__FED_SENATE_LDA_LOBBYIST_POSITIONS	REGISTRANT_NAME	TEXT	ORG_NAME	PASS	NAME	PROBABILISTIC	PASS	2000	2000	179					organizations		"[""PALMETTO GROUP"", ""SQUIRE PATTON BOGGS"", ""SUSAN PLATT""]"
POLITICS	POLITICS__FED_SENATE_LDA_LOBBYIST_POSITIONS	CLIENT_ID	TEXT						2000	2000	471							"[""125713"", ""137089"", ""160793""]"
POLITICS	POLITICS__FED_SENATE_LDA_LOBBYIST_POSITIONS	CLIENT_NAME	TEXT	ORG_NAME	PASS	NAME	PROBABILISTIC	PASS	2000	2000	464					organizations		"[""COMCAST CORPORATION"", ""LONDON STOCK EXCHANGE"", ""ADP TAX CREDIT SERVICES""]"
POLITICS	POLITICS__FED_SENATE_LDA_LOBBYIST_POSITIONS	LOBBYIST_ID	TEXT						2000	2000	471							"[""36419"", ""8827"", ""30514""]"
POLITICS	POLITICS__FED_SENATE_LDA_LOBBYIST_POSITIONS	LOBBYIST_FIRST_NAME	TEXT	ORG_NAME	PASS	NAME	PROBABILISTIC	PASS	2000	2000	244					parts of people's names		"[""DAVID"", ""JAMES"", ""TODD""]"
POLITICS	POLITICS__FED_SENATE_LDA_LOBBYIST_POSITIONS	LOBBYIST_MIDDLE_NAME	TEXT	ORG_NAME	PASS	NAME	PROBABILISTIC	PASS	2000	631	80					parts of people's names		"[""S"", ""SCOTT"", ""B""]"
POLITICS	POLITICS__FED_SENATE_LDA_LOBBYIST_POSITIONS	LOBBYIST_LAST_NAME	TEXT	ORG_NAME	PASS	NAME	PROBABILISTIC	PASS	2000	2000	425					parts of people's names		"[""RUDD"", ""CHRISTIAN"", ""CRANFORD""]"
POLITICS	POLITICS__FED_SENATE_LDA_LOBBYIST_POSITIONS	LOBBYIST_SUFFIX	TEXT						2000	69	7							"[""SR"", ""ESQ"", ""JR""]"
