EIN,COMPANY,ESTABLISHMENT,CITY,STATE,NAICS,INDUSTRY,SIZE_BAND,EMPLOYEES,HOURS,DEATHS,DART_CASES,DAFW_DAYS,DART_RATE,TRIR,DAYS_PER_CASE,COHORT_N,COHORT_MEDIAN_DART,COHORT_POOLED_DART,FOLD_VS_POOLED,FOLD_VS_MEDIAN,Z_SCORE,PCT_RANK_IN_COHORT
160955800,Cives Corporation,"Cives Steel Company, South-West Division",EL MIRAGE,AZ,3323,"Structural steel, fabricated, manufacturing",100-249,117,225987,0,6,58,5.31,6.20,58.0,478,1.70,2.35,2.26,3.12,1.04,0.866
470351813,Valmont Industries,Farmington MN,FARMINGTON,MN,3323,Aluminum Pole Manufacturing,100-249,160,300527,0,8,16,5.32,6.65,5.3,478,1.70,2.35,2.26,3.13,1.04,0.8686
953320487,"National Express LLC TRANSIT REGION-CHARLESTON, SC",7075 TRANSIT REGION-CHARLESTON  SC,NORTH CHARLESTON,SC,4854,School and Employee Bus Transportation,100-249,202,402906,0,13,550,6.45,7.45,55.0,236,2.41,2.85,2.26,2.68,1.36,0.9275
611250812,Advanced Electrical Systems Inc.,Advanced Electrical Systems Inc.,LOUISVILLE,KY,2382,Electrical wiring contractors,250-999,280,662611,0,7,62,2.11,2.41,31.0,519,0.55,0.93,2.26,3.82,0.83,0.86
364223626,The American Bottling Company,CA - Riverside - 1188 Mt Vernon Ave - The American Bottling Company,RIVERSIDE,CA,4244,Other Grocery and Related Products Merchant WHSL,100-249,207,426269,0,25,17,11.73,13.14,8.5,750,4.15,5.19,2.26,2.83,1.6,0.9155
770035928,Mercy Medical Center,Mercy Medical Center Merced,MERCED,CA,6221,General medical and surgical hospitals,1000+,1320,2153629,0,54,1465,5.01,8.45,73.3,1229,2.08,2.22,2.26,2.41,1.67,0.9418
952090136,Gelsons Markets,Silverlake - Store 022,SILVERLAKE,CA,4451,"Food (i.e., groceries) stores",50-99,92,182489,0,6,26,6.58,8.77,13.0,5418,2.16,2.91,2.26,3.04,1.16,0.8389
203437285,"Behrens Manufacturing, LLC","Behrens Manufacturing, LLC",WINONA,MN,3321,Manufacturing,100-249,148,236775,0,7,202,5.91,15.20,40.4,129,1.91,2.61,2.26,3.09,1.2,0.8868
593177689,Carlislel Interconnect Technologies - Providien,San Diego PTF,SAN DIEGO,CA,3332,Anodizing equipment manufacturing,100-249,210,497253,0,8,783,3.22,4.42,156.6,148,0.97,1.42,2.26,3.32,0.97,0.8229
952756322,,"D&D Gear dba Absolute Technologies, Inc.",ANAHEIM,CA,3364,"Aircraft assemblies, subassemblies, and parts (except engines) manufacturing",250-999,270,559510,0,5,9,1.79,2.14,1.8,173,0.47,0.79,2.26,3.84,0.93,0.8034
834282841,Safe Harbor Marinas,Safe Harbor New England Boatworks,PORTSMOUTH,RI,3366,Ship repair done in a shipyard,100-249,116,212872,0,6,137,5.64,11.27,137.0,109,1.50,2.49,2.26,3.75,0.96,0.7816
812811908,DISTRIBUTION LOGISTICS LLC,DSTL - DDC3,SPRINGFIELD,VA,4921,492110 Couriers and Express Delivery Services,100-249,152,182632,0,16,290,17.52,24.09,19.3,1273,6.60,7.77,2.26,2.66,1.42,0.9106
710249444,ArcBest - Risk Management,ABF Freight 034,SAUK VILLAGE,IL,4841,Transportation,250-999,649,1588551,0,50,1679,6.30,8.81,33.6,311,2.71,2.78,2.26,2.32,1.69,0.9283
200451193,R  L Carriers Shared Services L.L.C.,R+L Carriers - DET,YPSILANTI,MI,4841,,250-999,331,698687,0,22,198,6.30,6.58,66.0,311,2.71,2.78,2.26,2.33,1.69,0.9317
134042452,BOTTLING GROUP LLC,CHARLESTOWN WV NITRO,NITRO,WV,4244,Other Grocery and Related Products Merchant Wholesalers,100-249,109,238719,0,14,478,11.73,12.57,47.8,750,4.15,5.19,2.26,2.83,1.6,0.914
843259084,Precision delivery LLC.,Precison Delivery LLC.,LANCASTER,PA,4921,Express delivery services (except establishments operating under a universal service obligation),100-249,101,148400,0,13,125,17.52,17.52,9.6,1273,6.60,7.77,2.26,2.66,1.42,0.9098
043370527,Spectrum Lighting,"Spectrum Lighting, Inc.",FALL RIVER,MA,3351,"Lighting fixtures, residential electric, manufacturing",250-999,250,385360,0,7,215,3.63,4.15,35.8,10,1.73,1.61,2.26,2.10,1.4,0.8889
812811908,DISTRIBUTION LOGISTICS LLC,DDC3,SPRINGFIELD,VA,4921,492110 Couriers and Express Delivery Services,100-249,152,182632,0,16,290,17.52,24.09,19.3,1273,6.60,7.77,2.26,2.66,1.42,0.9106
815009488,CommonSpirit Health NORTHRIDGE HOSPITAL MEDICAL CENTER,64030341-341001 NORTHRIDGE HOSPITAL MEDICAL CENTER,NORTHRIDGE,CA,6221,General Medical and Surgical Hospitals,1000+,1967,3190842,0,80,2043,5.01,9.53,41.7,1229,2.08,2.22,2.26,2.41,1.67,0.9409
363261413,Allina Health,Saint Francis Regional,SHAKOPEE,MN,6221,,1000+,1022,1475981,0,37,277,5.01,10.43,8.9,1229,2.08,2.22,2.26,2.41,1.67,0.9401
251150293,"Glenn O. Hawbaker, Inc.","Montoursville Office, Plant and Shop",MONTOURSVILLE,PA,2373,"Pavement, highway, road, street, bridge or airport runway, construction",100-249,168,268170,1,5,214,3.73,5.97,53.5,472,1.28,1.65,2.26,2.91,1.03,0.8401
582480300,Flowers Bakery of Suwanee,Flowers Bakery of Suwanee,SUWANEE,GA,3118,"Frozen bread and bread-type rolls, made in commercial bakeries",250-999,251,553582,0,16,248,5.78,6.14,41.3,146,2.19,2.56,2.26,2.64,1.3,0.8936
417600000,US Postal Service,SOUTH ATLANTA GA SDC_1579658,ATLANTA,GA,4911,Mail and Parcel Delivery,250-999,405,781625,0,36,685,9.21,9.98,36.1,165,4.03,4.09,2.25,2.28,2.49,0.9817
417600000,US Postal Service,NEW ORLEANS_1441382,NEW ORLEANS,LA,4911,Mail and Parcel Delivery,250-999,471,672355,0,31,871,9.22,11.01,32.3,165,4.03,4.09,2.25,2.29,2.5,0.9878
036000466,City of Essex Junction,City of Essex Junction,ESSEX JUNCTION,VT,9211,"Advisory commissions, executive government",100-249,185,179231,0,5,6,5.58,5.58,3.0,329,1.58,2.48,2.25,3.53,1.04,0.8305
416005201,City of Grand Rapids,City of Grand Rapids,GRAND RAPIDS,MN,9211,"Advisory commissions, legislative",100-249,176,214388,0,6,87,5.60,19.59,21.8,329,1.58,2.48,2.25,3.54,1.04,0.8347
660232687,Walgreen Co. MORENO VALLEY,00012W MORENO VALLEY,MORENO VALLEY,CA,4931,General Warehousing and Storage,250-999,617,932292,0,43,3638,9.22,10.73,93.3,1047,2.80,4.10,2.25,3.29,1.18,0.8964
050340626,"CVS Pharmacy, Inc. CVS PHARMACY, INC.","86130B01 CVS PHARMACY, INC.",CONROE,TX,4931,General Warehousing and Storage,250-999,385,1059020,0,49,1880,9.25,10.01,52.2,1047,2.80,4.10,2.25,3.30,1.19,0.8975
416003439,Roseville Area Schools,Roseville Area High School,ROSEVILLE,MN,6111,Elementary and Secondary Schools,250-999,260,356215,0,7,3,3.93,4.49,1.5,145,1.22,1.75,2.25,3.22,1.11,0.8803
411986382,BOTTLING GROUP LLC,WADSWORTH OH,WADSWORTH,OH,4244,Other Grocery and Related Products Merchant Wholesalers,50-99,86,186612,0,9,18,9.65,10.72,4.5,619,3.26,4.28,2.25,2.96,1.3,0.8815
410215170,Target,0257 - Valencia,VALENCIA,CA,4521,Discount Department Stores,250-999,290,315223,0,10,24,6.34,6.98,8.0,428,2.52,2.82,2.25,2.52,1.86,0.955
376002169,City of Pekin,City of Pekin - Fire Department,PEKIN,IL,9221,Fire and rescue service,50-99,58,134678,0,6,15,8.91,13.37,15.0,304,2.78,3.96,2.25,3.21,1.05,0.8705
591155545,,"Florida Lumber, Co.",MIAMI,FL,4441,"Home centers, building materials",50-99,73,177785,0,6,235,6.75,6.75,117.5,1359,2.54,3.01,2.25,2.66,1.5,0.9097
581853319,The Home Depot,2748 W WYOMING,GRANDVILLE,MI,4441,Home Centers,50-99,75,147681,0,5,0,6.77,8.13,,1359,2.54,3.01,2.25,2.67,1.51,0.9114
710794412,"Sams  East, Inc.",WM 8142,SPARTANBURG,SC,4529,,100-249,180,301332,0,9,540,5.97,9.29,180.0,1036,2.29,2.66,2.25,2.61,1.55,0.9178
710794412,"Sams  East, Inc.",WM 6387,PINELLAS PARK,FL,4529,,100-249,180,300769,0,9,74,5.98,7.98,9.3,1036,2.29,2.66,2.25,2.62,1.55,0.9189
391509362,ThedaCare Inc,Heritage/Peabody Manor,APPLETON,WI,6231,Nursing homes,250-999,346,293236,0,14,69,9.55,10.23,11.5,348,3.48,4.25,2.25,2.74,1.17,0.9201
203662160,"St. Cloud at Rochelle Park, LLC DBA Alaris Health at The Chateau",ALARIS HEALTH AT THE CHATEAU,ROCHELLE PARK,NJ,6231,Skilled nursing facilities,250-999,302,438738,0,21,210,9.57,10.03,12.4,348,3.48,4.25,2.25,2.75,1.18,0.9231
471098806,"BH-SD OPCO, LLC DBA Alvarado Parkway Institute Behavioral Health System","BH-SD OPCO, LLC DBA Alvarado Parkway Institute Behavioral Health System",LA MESA,CA,6222,Psychiatric hospitals (except convalescent),250-999,434,575518,0,33,1161,11.47,13.90,35.2,128,4.41,5.11,2.25,2.60,1.53,0.9355
542037107,kmg hauling inc,kmg hauling inc,STERLING,VA,5622,solid waste,50-99,99,180000,0,5,95,5.56,10.00,19.0,102,1.25,2.47,2.25,4.46,0.61,0.7797
952802248,Airtech International,Huntington Beach,HUNTINGTON BEACH,CA,3261,"Film, plastics (except packaging), manufacturing",100-249,192,358190,0,8,0,4.47,5.03,,909,1.39,1.98,2.25,3.20,0.97,0.8238
231716119,Transdev,55838 JOHNSON COUNTY,OLATHE,KS,4851,Commuter Rail Systems,100-249,113,180138,0,9,675,9.99,12.21,96.4,126,4.01,4.45,2.25,2.49,1.79,0.9558
020574546,Mahle Behr Dayton LLC,Mahle Bayer Dayton LLC,MURFREESBORO,TN,3363,"Oil filters, automotive, truck, and bus, manufacturing",250-999,315,694065,0,14,63,4.03,5.19,21.0,388,1.32,1.79,2.25,3.06,1.07,0.8833
311722250,Jefferson Southern Corp.,Jefferson Southern Corp.,ROCKMART,GA,3363,Metal motor vehicle body parts stamping,250-999,340,692636,0,14,96,4.04,6.06,48.0,388,1.32,1.79,2.25,3.07,1.07,0.8861
546000998,"Prince George's County, Maryland CORRECTIONS",97390003-560000 CORRECTIONS,LARGO,MD,9221,Correctional Institutions,250-999,445,890000,0,58,1287,13.03,19.55,28.0,247,4.60,5.78,2.25,2.83,0.99,0.8632
475282271,Abrasive Form LLC,Abrasive Form LLC,BLOOMINGDALE,IL,3327,Chemical milling job shops,100-249,140,304382,0,6,21,3.94,3.94,10.5,261,1.30,1.76,2.25,3.03,1.33,0.8515
852735621,Anthem Delivery Services LLC,Anthem Delivery Services LLC,NAPA,CA,4921,Local letter and parcel delivery services as part of intercity courier network,20-49,38,72132,0,5,180,13.86,13.86,36.0,721,4.29,6.15,2.25,3.23,1.09,0.8053
581647410,Langdale Forest Products Co.,Langdale Forest Products Co. Barnesville,BARNESVILLE,GA,3211,"Boards, wood, made from logs or bolts",100-249,141,351309,0,10,190,5.69,7.97,47.5,167,1.64,2.53,2.25,3.47,1.08,0.8897
417600000,US Postal Service,PARK MANOR_1376808,METAIRIE,LA,4911,Mail and Parcel Delivery,20-49,39,87977,0,5,108,11.37,13.64,21.6,3667,3.82,5.06,2.25,2.97,1.17,0.8348
911223280,COSTCO WHOLESALE,0469   LA MESA CA WHSE,LA MESA,CA,4552,Wholesale Grocer,250-999,392,581647,0,32,695,11.00,13.07,77.2,692,4.44,4.89,2.25,2.48,2.17,0.981
411878730,Essentia Health,Building D-Miller Dwan Medical Center,DULUTH,MN,6221,"Hospitals, general medical and surgical",250-999,688,964974,0,22,445,4.56,8.08,24.7,1142,1.60,2.03,2.25,2.85,1.29,0.9228
221801220,Allegro Sanitation Corporation,Allegro Sanitation Corporation,SECAUCUS,NJ,5621,"Waste transfer stations, nonhazardous solid",50-99,78,143042,0,6,367,8.39,8.39,61.2,455,2.82,3.73,2.25,2.97,1.28,0.8856
132688317,"CARLO MINUTO CARTING CO., INC","CARLO MINUTO CARTING CO., INC.",WEST NYACK,NY,5621,Garbage pick-up services,50-99,63,142709,0,6,26,8.41,8.41,4.3,455,2.82,3.73,2.25,2.98,1.28,0.8883
251578667,WM,S09910 - NOVA Hauling,MANASSAS,VA,5621,,50-99,61,142573,0,6,13,8.42,8.42,6.5,455,2.82,3.73,2.25,2.98,1.29,0.891
042114297,CG Family Foods,CG Family Foods,AGAWAM,MA,3114,Frozen pot pies manufacturing,50-99,86,135715,0,6,12,8.84,8.84,12.0,96,3.48,3.93,2.25,2.54,1.09,0.8933
362477689,"Carpenter Contractors of America, Inc.",North Carolina Truss Plant,FAYETTEVILLE,NC,3212,"Trusses, wood roof or floor, manufacturing",100-249,227,414365,0,10,0,4.83,5.31,,136,1.52,2.15,2.25,3.18,1.06,0.8283
430725561,Clean Uniform Company Joplin,Clean Uniform Company Joplin,WEBB CITY,MO,8123,Apron supply services,50-99,93,193440,0,6,8,6.20,8.27,8.0,336,2.09,2.76,2.25,2.98,1.1,0.8201
202119484,Pro Waste Services Inc,Pro Waste Services Inc,ERIE,PA,4841,"Transfer (trucking) services, general freight, local",100-249,100,200362,0,7,8,6.99,6.99,4.0,875,2.83,3.11,2.25,2.47,1.37,0.9026
620755421,AVERITT EXPRESS INC.,GREENSBORO GBO,COLFAX,NC,4841,"Trucking, general freight, long-distance, less-than-truckload (LTL)",100-249,138,286188,0,10,838,6.99,6.99,83.8,875,2.83,3.11,2.25,2.47,1.37,0.9038
560751714,Old Dominion Freight Line Inc,IRC-ODFL,THOMASVILLE,NC,4841,"General Freight Trucking, long-distance, LTL",100-249,196,371826,0,13,16,6.99,6.99,16.0,875,2.83,3.11,2.25,2.47,1.37,0.9051
822215371,Alta,Alta Genetics USA - Tech Services,MADISON,WI,1152,Support activities for animal production,100-249,248,371821,0,9,383,4.84,5.38,54.7,11,2.03,2.16,2.25,2.39,1.33,0.8333
364240366,S&S Activewear,Kansas Warehouse,OLATHE,KS,4243,"Clothing, men's and boys', merchant wholesalers",100-249,165,402769,0,11,0,5.46,5.96,,27,1.38,2.42,2.25,3.96,1.35,0.8571
410215170,Target,2182 - Somersworth,SOMERSWORTH,NH,4521,Discount Department Stores,100-249,243,201654,0,6,118,5.95,8.93,29.5,1747,2.21,2.65,2.25,2.69,1.57,0.9073
954519109,Super Center Concepts Inc,The Market By Superior 201,LOS ANGELES,CA,4451,Grocery Store,100-249,111,176089,0,6,2,6.81,7.95,1.0,8223,2.30,3.03,2.25,2.96,1.18,0.8807
271519644,"New Seasons Market, LLC",1117 - NSM Woodstock,PORTLAND,OR,4451,Grocery stores,100-249,129,205243,0,7,89,6.82,11.69,17.8,8223,2.30,3.03,2.25,2.96,1.18,0.8809
410824910,"""Coborn's, Inc""","""2690 Hornbacher's Gateway West""",WEST FARGO,ND,4451,Retail Grocery,100-249,150,175762,0,6,17,6.83,10.24,5.7,8223,2.30,3.03,2.25,2.97,1.18,0.881
043294200,Trader Joe's,Trader Joe's 0514 Hyannis,HYANNIS,MA,4451,Grocery Store,100-249,131,175713,0,6,196,6.83,17.07,49.0,8223,2.30,3.03,2.25,2.97,1.18,0.8813
473177385,"Harbison Supermarkets, LLC",ShopRite of Bridge and Harbison,PHILADELPHIA,PA,4451,Supermarkets,100-249,192,292706,0,10,4,6.83,8.20,4.0,8223,2.30,3.03,2.25,2.97,1.19,0.8815
251869011,Giant Company,GIANT FOOD STORES 6100,NEWPORT,PA,4451,Grocery Stores,100-249,134,146297,0,5,0,6.84,8.20,,8223,2.30,3.03,2.25,2.97,1.19,0.8816
521711175,,10092 Newtonville,NEWTON,MA,4451,,100-249,246,321831,0,11,403,6.84,6.84,67.2,8223,2.30,3.03,2.25,2.97,1.19,0.8818
113110303,"""Westrock CP, LLC""",Mill Operations  Solvay CBM,SYRACUSE,NY,3221,Paperboard Mills,250-999,267,606062,0,10,582,3.30,3.63,72.8,96,1.05,1.47,2.25,3.15,1.22,0.9032
800861620,Freedom Senior Management,The Inn at Sarasota Bay Club,SARASOTA,FL,6233,Assisted-living facilities with on-site nursing facilities,50-99,89,139313,0,8,96,11.48,11.48,16.0,2185,3.60,5.11,2.25,3.19,1.04,0.8549
830846238,DHG Nashville LLC,Dream Nashville,NASHVILLE,TN,7211,BNADZ,100-249,118,181453,0,6,20,6.61,9.92,4.0,843,2.16,2.94,2.25,3.06,1.25,0.8808
010825246,Motorwheel LLC,Berea - Motorwheel LLC,BETEA,KY,3363,"Brake drums, automotive, truck, and bus, manufacturing",50-99,96,204616,0,5,0,4.89,6.84,,246,1.34,2.17,2.25,3.66,0.91,0.7867
751932711,Worldwide Flight Services DFW - B1639 CAS,DFWCC1639 DFW - B1639 CAS,DALLAS,TX,4881,Other Airport Operations,50-99,82,248463,0,9,24,7.24,8.05,8.0,367,1.77,3.21,2.25,4.08,0.87,0.7689
650301159,O'Donnell Landscapes Inc,O'Donnell Landscapes Inc,ESTERO,FL,2382,Lawn sprinkler system installation,100-249,155,425539,0,8,74,3.76,4.70,74.0,1418,0.96,1.67,2.25,3.90,0.82,0.8065
330990488,"MEDIEVAL KNIGHTS, LLC",FL-MKLLC-FLORIDA,KISSIMMEE,FL,7111,DINNER AND THEATRE,20-49,48,68233,0,6,112,17.59,41.04,22.4,39,0.00,7.82,2.25,,1.11,0.7222
043360747,"BJ's Wholesale Club, Inc. HARRISBURG, PA","25320025 HARRISBURG, PA",CAMP HILL,PA,4552,Warehouse Club and Supercenters,100-249,115,142131,0,5,21,7.04,7.04,7.0,619,2.50,3.13,2.25,2.81,1.42,0.9021
417600000,US Postal Service,TORRESDALE_1384851,PHILADELPHIA,PA,4911,Mail and Parcel Delivery,100-249,119,247390,0,16,366,12.94,12.94,22.9,732,5.01,5.75,2.25,2.58,2.0,0.9613
231617849,Superpac Incorporated,Superpac Incorporated,SOUTHAMPTON,PA,3231,"Print shops, flexographic (except printing books)",100-249,184,372324,0,7,38,3.76,5.37,7.6,345,1.32,1.67,2.25,2.85,1.14,0.8403
201729240,Command Companies,Bind Rite,ROBBINSVILLE,NJ,3231,Books printing and binding without publishing,100-249,154,318164,0,6,29,3.77,3.77,9.7,345,1.32,1.67,2.25,2.86,1.15,0.8479
251291977,"Martin's Famous Pastry shoppe, Inc.",Valdosta Facility,VALDOSTA,GA,3118,Commercial Bakeries,250-999,262,589200,0,17,123,5.77,7.13,12.3,146,2.19,2.56,2.25,2.63,1.3,0.8865
233005575,IKEA,IKEA #508 Memphis,MEMPHIS,TN,4421,"Furniture stores (e.g., household, office, outdoor)",100-249,144,199613,0,10,63,10.02,12.02,7.9,52,4.22,4.45,2.25,2.37,1.63,0.9545
381897240,Don Lee Distributors Inc.,West Side Beer Distributing-Grand Rapids,GRAND RAPIDS,MI,4248,"Beverages, alcoholic (except distilled spirits, wine), merchant wholesalers",100-249,117,197700,0,10,196,10.12,12.14,49.0,258,3.89,4.50,2.25,2.60,1.59,0.9221
581096895,Gibbs Landscape Co.,Smyrna,SMYRNA,GA,5617,Landscape care and maintenance services,100-249,183,382975,0,9,89,4.70,7.31,44.5,620,1.42,2.09,2.25,3.31,1.07,0.8341
411747949,Wagner SprayTech,Plymouth,PLYMOUTH,MN,3339,"Compressors, air and gas, general purpose-type, manufacturing",250-999,301,584500,0,7,138,2.40,2.74,34.5,133,0.90,1.06,2.25,2.67,1.0,0.8333
810620178,"AHI Supply, LP, dba AHI Supply",Alvin,ALVIN,TX,4233,Cement merchant wholesalers,50-99,68,141499,0,5,17,7.07,8.48,3.4,221,1.90,3.15,2.25,3.73,0.93,0.7832
043388010,"JS International, Inc.","JSI Cabinetry, MA",FALL RVIER,MA,4233,"Building board (e.g., fiber, flake, particle) merchant wholesalers",50-99,78,141020,0,5,225,7.09,7.09,45.0,221,1.90,3.15,2.25,3.74,0.93,0.7902
841735428,PACs,Buckeye Care and Rehabilitation,LANCASTER,OH,6231,Group homes for the disabled with nursing care,50-99,86,138522,0,8,41,11.55,11.55,6.8,2693,2.78,5.14,2.25,4.15,0.77,0.8559
231716119,Transdev,55381 CHARM CITY CIRCULATOR,BALTIMORE,MD,4851,Commuter Rail Systems,50-99,98,137483,0,5,305,7.27,21.82,61.0,98,2.02,3.23,2.25,3.60,1.32,0.8281
954543945,"Quality Production Services, Inc.","Quality Production Services, Inc",RANCHO DOMINGUEZ,CA,2383,Drywall installation,100-249,239,335972,0,7,61,4.17,4.17,61.0,350,0.98,1.85,2.25,4.24,0.95,0.7654
463038763,Nikkiso Cryoquip,Cryoquip LLC,MURRIETA,CA,3334,"Evaporative condensers (i.e., heat transfer equipment) manufacturing",100-249,187,409348,0,9,51,4.40,5.86,51.0,145,1.38,1.96,2.25,3.18,1.06,0.8407
850319341,Little Sisters of the Poor,"Little sisters of the Poor, St. Joseph's Home for the Elderly",PALATINE,IL,6231,Homes for the elderly with nursing care,50-99,99,138432,0,8,172,11.56,15.89,43.0,2693,2.78,5.14,2.25,4.15,0.77,0.8569
370661172,"Bethesda Health Group, Inc.",Alton Memorial Rehabilitation & Therapy,ALTON,IL,6231,Skilled nursing facilities,50-99,60,103809,0,6,5,11.56,13.49,1.7,2693,2.78,5.14,2.25,4.15,0.77,0.8574
952670074,Quality Custom Distribution,Quality Custom Distribution,FRANKLIN PARK,IL,4244,General-line groceries merchant wholesalers,100-249,142,273904,0,16,623,11.68,12.41,69.2,750,4.15,5.19,2.25,2.82,1.59,0.9126
430699783,Animal Protective Association of Missouri,Animal Protective Association of Missouri,ST. LOUIS,MO,8129,Animal shelters,100-249,100,201500,0,10,7,9.93,18.86,3.5,16,2.84,4.41,2.25,3.49,0.55,0.75
033322155,Buckhead Meat & Seafood of Chicago,Buckhead Meat & Seafood of Chicago,HAMPSHIRE,IL,3116,"Beef, primal and sub-primal cuts, made from purchased carcasses",100-249,155,329495,0,13,137,7.89,8.50,22.8,172,2.69,3.50,2.25,2.93,1.36,0.894
251476468,"Clemens Food Group, LLC",Tyrone,TYRONE,PA,3116,"Meat products canning (except baby, pet food, poultry) made from purchased carcasses",100-249,197,481468,0,19,173,7.89,7.89,10.8,172,2.69,3.50,2.25,2.93,1.36,0.9007
202079812,STEMILT AG SERVICES LLC,Othello,OTHELLO,WA,1151,Non Citrus Fruit Farming,100-249,238,327758,0,10,65,6.10,9.15,13.0,193,2.12,2.71,2.25,2.87,1.25,0.8625
233030708,Power Home Remodeling,PHRG TPA,RIVERVIEW,FL,2361,"Construction management, residential remodeling",100-249,154,446800,0,7,159,3.13,5.82,31.8,285,0.55,1.39,2.25,5.75,0.6,0.7133
134042452,BOTTLING GROUP LLC,CANTON MA,CANTON,MA,4244,Other Grocery and Related Products Merchant Wholesalers,100-249,142,308276,0,18,281,11.68,12.98,35.1,750,4.15,5.19,2.25,2.82,1.58,0.9112
161309424,Wegmans Food Markets Inc,Auburn,AUBURN,NY,4451,Retail Supermarkets,250-999,386,428061,0,14,386,6.54,7.01,42.9,526,2.12,2.91,2.25,3.09,1.24,0.9275
870424812,"SWIRE COCA-COLA, USA",Tacoma,SOUTH SOUND,WA,3121,Soft Drink Manufacturing,250-999,267,591877,0,27,383,9.12,9.12,38.3,136,2.93,4.06,2.25,3.11,1.64,0.9398
942640465,McKesson Corporation MED-SURG PHOENIX,11DA082 MED-SURG PHOENIX,TEMPE,AZ,4234,Medical Equipment,100-249,181,361333,0,6,0,3.32,3.87,,153,0.77,1.47,2.25,4.32,0.9,0.7634
341615847,Karvo Companies INC,Karvo Companies INC,STOW,OH,2373,"Pavement, highway, road, street, bridge or airport runway, construction",100-249,119,270063,0,5,228,3.70,6.67,45.6,472,1.28,1.65,2.25,2.89,1.02,0.832
274444156,Pediatric Specialty Care at Lancaster,"120 Rider Avenue Operating Company, LP",LANCASTER,PA,6232,"Group homes, intellectual and developmental disability",50-99,93,147778,0,6,2,8.12,10.83,2.0,351,2.00,3.60,2.25,4.06,0.81,0.8122
953527031,MemorialCare Health System LONG BEACH MEMORIAL MED CENTER,LBM00 LONG BEACH MEMORIAL MED CENTER,LONG BEACH,CA,6221,General Medical and Surgical Hospitals,1000+,3526,5312927,0,133,1858,5.01,7.34,29.5,1229,2.08,2.22,2.25,2.41,1.66,0.9393
450228055,The Evangelical Lutheran Good Samaritan Society,Good Samaritan Society Corsica,CORSICA,SD,6231,Skilled nursing facilities,50-99,75,86540,0,5,35,11.56,20.80,8.8,2693,2.78,5.14,2.25,4.15,0.77,0.8564
954472035,Buddy Bar Casting,"Buddy Bar Casting, LLC",SOUTH GATE,CA,3315,"Permanent mold castings, aluminum, unfinished, manufacturing",50-99,89,155609,0,7,5,9.00,9.00,5.0,129,2.73,3.99,2.25,3.30,0.97,0.8542
820476687,"Cencora, Inc","18177038 18177038-MWI - EDWARDSVILLE, KS",EDWARDSVILLE,KS,4234,Veterinarians' equipment and supplies merchant wholesalers,100-249,200,301532,0,5,254,3.32,3.98,84.7,153,0.77,1.47,2.25,4.31,0.9,0.7527
380549190,Ford Motor Company,OHIO ASSEMBLY,AVON LAKE,OH,3362,Manufacture of trucks,1000+,1505,2927540,0,77,119,5.26,6.63,10.8,12,1.92,2.34,2.25,2.74,2.36,1.0
264353827,Pinnacle Wall Systems,Pinnacle Wall Systems,WHITE BEAR LAKE,MN,2383,Drywall contractors,100-249,169,288751,0,6,0,4.16,4.16,,350,0.98,1.85,2.25,4.23,0.95,0.7613
351974109,Arrow Packaging Solutions,"Arrow Packaging Solutions, LLC",INDIANAPOLIS,IN,3222,"Boxes, corrugated and solid fiber, made from purchased paper or paperboard",100-249,239,535654,0,10,7,3.73,5.23,7.0,512,1.19,1.66,2.25,3.13,1.15,0.8418
581853319,The Home Depot,1092 DALY CITY,DALY CITY,CA,4441,Home Centers,100-249,114,223469,0,7,14,6.26,6.26,7.0,4543,2.45,2.78,2.25,2.56,1.7,0.9369
851151842,"Arrowhead Logistics, LLC","Arrowhead Logistics, LLC",RIVERSIDE,CA,4921,Air courier services (except establishments operating under a universal service obligation),50-99,63,77678,0,7,4,18.02,18.02,4.0,1547,6.21,8.01,2.25,2.90,1.19,0.8701
472788342,K&K Healthcare LLC,Green Valley Skilled Nursing and Rehab,POTTSVILLE,PA,6231,Skilled nursing facilities,50-99,78,103558,0,6,29,11.59,15.45,4.8,2693,2.78,5.14,2.25,4.16,0.77,0.8579
